measured_on,ac_current__427,ac_power__423,ac_voltage__426,ambient_temp__428,das_battery_voltage__434,das_temp__433,dc_pos_current__425,dc_pos_voltage__424,dc_power__422,inverter_temp__432,module_temp_1__429,module_temp_2__430,module_temp_3__431,poa_irradiance__421,system_id
2021-10-05 00:00:00,1.6536,-1.0969,120.7,15.343,13.284,15.504,-0.01005,-0.4072299999999999,-0.00091,13.285,11.36,11.578,11.755,-3.9761,10
2021-10-05 00:01:00,1.6542,-1.108,120.7,15.222,13.282,15.504,-0.00804,0.0752499999999999,-0.00578,13.262,11.398,11.543,11.687,-3.9761,10
2021-10-05 00:02:00,1.6548,-1.1301,120.72,15.124,13.283,15.489,-0.0041999999999999,0.69494,-0.0049699999999999,13.219,11.367,11.563,11.704,-3.9761,10
2021-10-05 00:03:00,1.6553,-1.108,120.79,15.096,13.286,15.482,-0.0031099999999999,-1.1066,0.0072399999999999,13.226,11.338,11.585,11.719,-3.9761,10
2021-10-05 00:04:00,1.6555,-1.0969,120.65,15.081,13.286,15.474,-0.00914,0.6063899999999999,-0.0039399999999999,13.212,11.36,11.547,11.661,-3.9761,10
2021-10-05 00:05:00,1.6542,-1.0969,120.65,15.043,13.286,15.463,-0.0029199999999999,1.0225,-0.00364,13.178,11.211,11.493,11.661,-3.9762,10
2021-10-05 00:06:00,1.6536,-1.0747,120.75,14.985,13.285,15.459,-0.0073099999999999,0.3629499999999999,-0.0005199999999999,13.135,11.151,11.437,11.598,-3.9762,10
2021-10-05 00:07:00,1.6539,-1.1301,120.74,14.977,13.286,15.459,-0.00055,0.65508,-0.0027799999999999,13.122,11.112,11.427,11.597,-3.9762,10
2021-10-05 00:08:00,1.6536,-1.0747,120.81,15.014,13.287,15.455,-0.00219,0.76131,0.00142,13.12,11.145,11.443,11.607,-3.9762,10
2021-10-05 00:09:00,1.6528,-1.119,120.87,15.044,13.289,15.437,-0.0065799999999999,0.11508,0.00199,13.096,11.14,11.293,11.431,-3.9761,10
2021-10-05 00:10:00,1.6539,-1.0304,120.76,15.029,13.287,15.437,-0.0089599999999999,0.8941099999999998,-0.0079299999999999,13.073,11.044,11.315,11.454,-3.9761,10
2021-10-05 00:11:00,1.6528,-1.1412,120.84,15.021,13.288,15.437,-0.00786,0.04426,-0.00055,13.088,11.121,11.342,11.451,-3.9761,10
2021-10-05 00:12:00,1.655,-1.119,120.89,15.013,13.287,15.437,-0.0074999999999999,0.7126299999999999,-0.004,13.104,11.159,11.28,11.431,-3.976,10
2021-10-05 00:13:00,1.6533,-1.0858,120.87,14.98,13.289,15.426,-0.01024,1.049,-0.01189,13.068,11.015,11.291,11.473,-3.976,10
2021-10-05 00:14:00,1.6536,-1.1301,120.88,14.929,13.289,15.415,-0.0128,-0.0973799999999999,0.00303,13.06,11.13,11.28,11.359,-3.976,10
2021-10-05 00:15:00,1.6539,-1.0747,120.9,14.921,13.288,15.415,-0.01097,-0.17705,0.0015399999999999,13.048,11.132,11.325,11.463,-3.976,10
2021-10-05 00:16:00,1.6542,-1.1744,120.95,14.946,13.289,15.398,-0.00329,-0.5222999999999999,-0.0024299999999999,13.041,11.16,11.383,11.549,-3.976,10
2021-10-05 00:17:00,1.6553,-1.1523,120.9,15.01,13.29,15.392,0.00402,-0.43378,-0.0059699999999999,13.042,11.189,11.426,11.645,-3.976,10
2021-10-05 00:18:00,1.6537,-1.1191,120.91,15.05,13.288,15.394,-0.0043899999999999,-0.42052,-0.0041399999999999,13.071,11.314,11.419,11.569,-3.976,10
2021-10-05 00:19:00,1.6523,-1.1191,120.95,15.051,13.29,15.385,-0.0049399999999999,-0.55773,-0.00201,13.072,11.294,11.411,11.604,-3.976,10
2021-10-05 00:20:00,1.654,-1.1191,120.98,15.026,13.289,15.372,-0.00841,-0.04426,0.0009399999999999,13.071,11.272,11.466,11.68,-3.9761,10
2021-10-05 00:21:00,1.6526,-0.99719,121.01,14.973,13.289,15.372,-0.01133,-0.89414,0.00728,13.087,11.333,11.442,11.578,-3.9762,10
2021-10-05 00:22:00,1.6537,-1.0969,120.95,14.904,13.29,15.372,-0.00786,-0.4913299999999999,0.0032699999999999,13.081,11.262,11.481,11.662,-3.9762,10
