measured_on,ac_current__427,ac_power__423,ac_voltage__426,ambient_temp__428,das_battery_voltage__434,das_temp__433,dc_pos_current__425,dc_pos_voltage__424,dc_power__422,inverter_temp__432,module_temp_1__429,module_temp_2__430,module_temp_3__431,system_id
2022-06-09 00:00:00,1.6448,-1.3626,119.0,14.348,13.242,17.817,-0.0014599999999999,-0.7213699999999998,0.00048,14.739,12.578,12.779,12.779,10
2022-06-09 00:01:00,1.6432,-1.274,119.03,14.319,13.242,17.79,-0.0094999999999999,-0.5178,0.00538,14.694,12.514,12.746,12.715,10
2022-06-09 00:02:00,1.6448,-1.3072,119.01,14.364,13.244,17.761,-0.00091,-0.2345599999999999,0.0041,14.647,12.447,12.681,12.713,10
2022-06-09 00:03:00,1.644,-1.2407,119.06,14.375,13.245,17.74,-0.00512,-0.4381399999999999,0.0071999999999999,14.618,12.442,12.628,12.676,10
2022-06-09 00:04:00,1.6454,-1.3404,119.06,14.413,13.245,17.728,0.00018,-0.1947299999999999,0.00263,14.607,12.476,12.625,12.645,10
2022-06-09 00:05:00,1.6443,-1.2629,119.09,14.435,13.245,17.705,-0.0054799999999999,-0.69039,0.00664,14.582,12.411,12.585,12.63,10
2022-06-09 00:06:00,1.6432,-1.2518,119.05,14.431,13.246,17.684,-0.00512,0.3496199999999999,-0.00487,14.553,12.38,12.559,12.677,10
2022-06-09 00:07:00,1.6426,-1.2075,119.08,14.439,13.245,17.651,-0.00621,-1.4383,0.0087799999999999,14.517,12.308,12.555,12.65,10
2022-06-09 00:08:00,1.644,-1.2629,119.07,14.438,13.249,17.627,-0.0031099999999999,0.37175,-0.00402,14.491,12.397,12.545,12.66,10
2022-06-09 00:09:00,1.6443,-1.2629,119.05,14.453,13.246,17.612,-0.0011,-0.3319199999999999,0.0091199999999999,14.478,12.333,12.544,12.674,10
2022-06-09 00:10:00,1.644,-1.3404,119.05,14.435,13.248,17.583,-0.0011,0.73023,0.00116,14.444,12.223,12.544,12.718,10
