measured_on,ac_current__427,ac_power__423,ac_voltage__426,ambient_temp__428,das_battery_voltage__434,das_temp__433,dc_pos_current__425,dc_pos_voltage__424,dc_power__422,inverter_temp__432,module_temp_1__429,module_temp_2__430,module_temp_3__431,system_id
2022-07-04 00:00:00,1.5965,-1.4179,118.05,21.336,13.191,20.426,0.01554,-1.0931,-0.01716,18.608,18.039,18.279,18.385,10
2022-07-04 00:01:00,1.5971,-1.3736,118.05,21.441,13.188,20.427,0.01078,-0.40271,-0.0028999999999999,18.628,18.181,18.256,18.417,10
2022-07-04 00:02:00,1.596,-1.3293,118.06,21.505,13.189,20.427,0.00457,-1.3498,-0.00706,18.624,18.148,18.247,18.427,10
2022-07-04 00:03:00,1.5979,-1.3625,118.07,21.499,13.19,20.427,0.00493,-0.0663799999999999,0.00638,18.638,18.207,18.26,18.399,10
2022-07-04 00:04:00,1.5965,-1.3847,118.06,21.449,13.187,20.427,0.01078,-0.68593,-0.01247,18.626,18.116,18.277,18.405,10
2022-07-04 00:05:00,1.597,-1.44,118.07,21.341,13.189,20.426,0.00493,-0.03098,-0.00038,18.623,18.104,18.265,18.377,10
2022-07-04 00:06:00,1.5973,-1.3736,118.07,21.261,13.189,20.426,0.00932,-0.87621,-0.0079399999999999,18.63,18.161,18.256,18.354,10
2022-07-04 00:07:00,1.5968,-1.4179,118.07,21.294,13.189,20.426,0.00713,-0.3009299999999999,-0.00169,18.686,18.231,18.321,18.433,10
2022-07-04 00:08:00,1.5987,-1.3071,118.08,21.351,13.188,20.426,0.0027399999999999,-1.0577,-0.0015299999999999,18.756,18.369,18.422,18.476,10
2022-07-04 00:09:00,1.5976,-1.3736,118.13,21.432,13.188,20.426,0.00402,-0.2389699999999999,-0.00193,18.787,18.323,18.449,18.548,10
2022-07-04 00:10:00,1.5979,-1.3736,118.42,21.407,13.188,20.429,0.00804,0.12391,0.00288,18.762,18.337,18.368,18.45,10
2022-07-04 00:11:00,1.5987,-1.3847,118.64,21.365,13.185,20.441,0.00859,0.02655,0.00362,18.743,18.198,18.349,18.504,10
2022-07-04 00:12:00,1.5976,-1.3847,118.63,21.301,13.186,20.448,0.00749,0.11949,0.0053299999999999,18.725,18.198,18.332,18.436,10
2022-07-04 00:13:00,1.5982,-1.3847,118.66,21.213,13.187,20.452,0.00749,-0.55318,-0.00271,18.71,18.155,18.331,18.417,10
2022-07-04 00:14:00,1.5977,-1.3515,118.67,21.165,13.186,20.452,0.0031099999999999,0.0398299999999999,0.00321,18.688,18.114,18.295,18.405,10
2022-07-04 00:15:00,1.5988,-1.3847,118.66,21.145,13.185,20.456,0.0082299999999999,-0.5000799999999999,0.00083,18.697,18.157,18.328,18.401,10
2022-07-04 00:16:00,1.5977,-1.4068,118.68,21.132,13.184,20.477,0.0047499999999999,-0.11064,0.0021099999999999,18.712,18.195,18.371,18.391,10
2022-07-04 00:17:00,1.5979,-1.3958,118.66,21.087,13.185,20.477,0.00585,-0.00885,-0.00076,18.707,18.202,18.378,18.374,10
2022-07-04 00:18:00,1.5977,-1.4069,118.72,21.034,13.184,20.477,0.0106,0.07523,0.00183,18.698,18.278,18.351,18.365,10
2022-07-04 00:19:00,1.5985,-1.3404,118.76,20.974,13.185,20.49,0.0094999999999999,-0.12392,-0.0020999999999999,18.679,18.206,18.301,18.329,10
2022-07-04 00:20:00,1.5985,-1.3625,119.02,20.909,13.183,20.502,0.00786,0.03098,-0.00018,18.665,18.137,18.236,18.259,10
2022-07-04 00:21:00,1.5971,-1.285,119.22,20.859,13.182,20.502,0.01206,-0.07523,0.00165,18.647,18.125,18.258,18.238,10
2022-07-04 00:22:00,1.5982,-1.4068,119.24,20.791,13.184,20.501,0.01499,0.3496099999999999,0.0030999999999999,18.632,18.043,18.235,18.194,10
2022-07-04 00:23:00,1.5976,-1.3625,119.36,20.674,13.184,20.504,0.0146199999999999,-1.0223,-0.01549,18.596,18.0,18.109,18.081,10
2022-07-04 00:24:00,1.5976,-1.4068,119.36,20.635,13.181,20.508,0.01042,0.12391,0.00075,18.572,17.968,18.096,18.046,10
2022-07-04 00:25:00,1.5976,-1.3404,119.35,20.554,13.183,20.525,0.0115099999999999,-0.0929399999999999,0.00336,18.533,17.911,17.982,17.959,10
2022-07-04 00:26:00,1.5982,-1.3847,119.31,20.478,13.184,20.53,0.0043899999999999,-0.2212699999999999,0.00479,18.48,17.845,17.875,17.845,10
2022-07-04 00:27:00,1.599,-1.3847,119.35,20.385,13.181,20.544,0.0069499999999999,-0.31863,0.00021,18.443,17.774,17.819,17.749,10
2022-07-04 00:28:00,1.5987,-1.4068,119.33,20.287,13.183,20.549,0.0065799999999999,-0.04868,0.00114,18.397,17.693,17.698,17.629,10
2022-07-04 00:29:00,1.5976,-1.3182,119.35,20.192,13.182,20.549,0.00914,0.01328,-0.00578,18.347,17.595,17.669,17.597,10
2022-07-04 00:30:00,1.5982,-1.3846,119.36,20.114,13.182,20.561,0.00347,-0.01328,-0.00021,18.329,17.569,17.621,17.575,10
2022-07-04 00:31:00,1.5984,-1.3735,119.32,20.04,13.182,20.572,0.00768,-0.23011,0.00269,18.307,17.517,17.562,17.489,10
2022-07-04 00:32:00,1.5987,-1.4289,119.32,19.986,13.183,20.572,0.00841,-0.3894199999999999,-0.00214,18.282,17.417,17.548,17.457,10
2022-07-04 00:33:00,1.5984,-1.4289,119.35,20.002,13.184,20.572,0.00841,-0.65493,-0.0081099999999999,18.286,17.442,17.557,17.445,10
2022-07-04 00:34:00,1.5973,-1.2517,119.35,20.04,13.183,20.583,0.01608,-1.0665,-0.0205,18.291,17.436,17.581,17.474,10
2022-07-04 00:35:00,1.5976,-1.3403,119.37,20.135,13.183,20.598,0.00859,-0.77,-0.00996,18.344,17.585,17.689,17.57,10
2022-07-04 00:36:00,1.5982,-1.2628,119.35,20.335,13.184,20.598,0.0053,0.8054099999999998,0.00527,18.406,17.582,17.761,17.713,10
