measured_on,ac_current__427,ac_power__423,ac_voltage__426,ambient_temp__428,das_battery_voltage__434,das_temp__433,dc_pos_current__425,dc_pos_voltage__424,dc_power__422,inverter_temp__432,module_temp_1__429,module_temp_2__430,module_temp_3__431,poa_irradiance__421,system_id
2007-01-18 00:00:00,0.3543,-0.5645,120.16,-3.4334,14.181,-5.1756,0.1179,-0.0126,-0.0015,-99999.0,-99999.0,-99999.0,-99999.0,-2.9416,10
2007-01-18 00:15:00,0.3541,-0.5594,120.29,-2.7958,14.179,-5.2942,0.1184,0.2033,0.0242999999999999,-99999.0,-99999.0,-99999.0,-99999.0,-2.7115,10
2007-01-18 00:30:00,0.3533,-0.5718999999999999,120.39,-3.695,14.178,-5.3122,0.1184999999999999,-0.0475,-0.0051999999999999,-99999.0,-99999.0,-99999.0,-99999.0,-3.0158,10
2007-01-18 00:45:00,0.3542,-0.5653,120.47,-4.8796,14.181,-5.3193,0.1178,0.0767999999999999,0.0094999999999999,-99999.0,-99999.0,-99999.0,-99999.0,-3.3796,10
2007-01-18 01:00:00,0.3563,-0.5866,120.36,-5.25,14.193,-5.444,0.1171,-0.1908999999999999,-0.0219999999999999,-99999.0,-99999.0,-99999.0,-99999.0,-3.3814,10
2007-01-18 01:15:00,0.3569999999999999,-0.5718999999999999,120.33,-4.3231,14.201,-5.6833,0.1166,-0.0528,-0.0063,-99999.0,-99999.0,-99999.0,-99999.0,-2.7152,10
2007-01-18 01:30:00,0.3569999999999999,-0.5682,120.37,-5.2101,14.207,-5.9209,0.1163,-0.4388,-0.0509,-99999.0,-99999.0,-99999.0,-99999.0,-2.8488,10
2007-01-18 01:45:00,0.3579,-0.5756,120.19,-5.4453,14.209,-6.1421,0.1168,0.0225999999999999,0.0027,-99999.0,-99999.0,-99999.0,-99999.0,-3.0512,10
2007-01-18 02:00:00,0.3579999999999999,-0.5682,120.15,-5.6051,14.215,-6.3704,0.1154,-0.2495999999999999,-0.0285,-99999.0,-99999.0,-99999.0,-99999.0,-2.7339,10
2007-01-18 02:15:00,0.3589999999999999,-0.5857999999999999,120.1,-6.012,14.218,-6.5918,0.1160999999999999,0.1464,0.017,-99999.0,-99999.0,-99999.0,-99999.0,-2.7247,10
2007-01-18 02:30:00,0.3584,-0.5851,120.12,-4.2984,14.221,-6.7779,0.1154,0.1908999999999999,0.0212999999999999,-99999.0,-99999.0,-99999.0,-99999.0,-2.4668,10
2007-01-18 02:45:00,0.3579999999999999,-0.5806999999999999,120.16,-4.0546,14.217,-6.8717,0.1160999999999999,-0.2364,-0.027,-99999.0,-99999.0,-99999.0,-99999.0,-2.8159,10
2007-01-18 03:00:00,0.3578,-0.5873,120.16,-5.0781,14.216,-6.8864,0.1164,-0.3765999999999999,-0.0434,-99999.0,-99999.0,-99999.0,-99999.0,-2.9551,10
2007-01-18 03:15:00,0.3573,-0.5792,120.15,-3.8985,14.214,-6.8968,0.1162,0.1021,0.0115,-99999.0,-99999.0,-99999.0,-99999.0,-2.4057,10
2007-01-18 03:30:00,0.3558999999999999,-0.5682,120.16,-4.3599,14.211,-6.8245,0.1166,0.1874,0.0219999999999999,-99999.0,-99999.0,-99999.0,-99999.0,-2.7305,10
2007-01-18 03:45:00,0.3565999999999999,-0.5866,120.08,-4.0974,14.209,-6.7042,0.1172,0.3407999999999999,0.0396,-99999.0,-99999.0,-99999.0,-99999.0,-2.5932,10
2007-01-18 04:00:00,0.3558999999999999,-0.5696999999999999,120.01,-2.7762,14.206,-6.6027,0.1176,-0.2898,-0.0335999999999999,-99999.0,-99999.0,-99999.0,-99999.0,-2.4669,10
2007-01-18 04:15:00,0.3546,-0.5726,120.05,-3.2477,14.198,-6.4552,0.1178,0.0213999999999999,0.0028,-99999.0,-99999.0,-99999.0,-99999.0,-2.8752,10
2007-01-18 04:30:00,0.3528,-0.5726,119.98,-2.9363,14.195,-6.2706,0.1186,-0.2298999999999999,-0.0269,-99999.0,-99999.0,-99999.0,-99999.0,-2.5521,10
2007-01-18 04:45:00,0.3526,-0.5637999999999999,120.0,-3.5738,14.19,-6.0598,0.1187,-0.0727,-0.0085,-99999.0,-99999.0,-99999.0,-99999.0,-3.172,10
2007-01-18 05:00:00,0.3523999999999999,-0.5792,119.42,-3.2666,14.19,-5.915,0.1183,-0.0587,-0.0068999999999999,-99999.0,-99999.0,-99999.0,-99999.0,-2.8341,10
2007-01-18 05:15:00,0.3528,-0.5799999999999998,119.4,-3.5174,14.188,-5.8267,0.1176,0.0434,0.0051,-99999.0,-99999.0,-99999.0,-99999.0,-3.1421,10
2007-01-18 05:30:00,0.3536,-0.5799999999999998,120.08,-3.648,14.191,-5.8005,0.1178,-0.3546,-0.0415999999999999,-99999.0,-99999.0,-99999.0,-99999.0,-2.9862,10
2007-01-18 05:45:00,0.3543,-0.5828999999999999,119.74,-4.4869,14.194,-5.8138,0.1174999999999999,0.2122999999999999,0.0253,-99999.0,-99999.0,-99999.0,-99999.0,-3.0994,10
2007-01-18 06:00:00,0.3552,-0.5851,119.43,-5.2607,14.202,-5.9106,0.1169,-0.1839,-0.0212,-99999.0,-99999.0,-99999.0,-99999.0,-3.3444,10
2007-01-18 06:15:00,0.3574999999999999,-0.5879999999999999,119.1,-5.6541,14.21,-6.1133,0.1162,0.0677999999999999,0.0086,-99999.0,-99999.0,-99999.0,-99999.0,-3.4706,10
2007-01-18 06:30:00,0.3599999999999999,-0.5925,119.6,-6.1715,14.225,-6.4365,0.1157,0.0748,0.0086999999999999,-99999.0,-99999.0,-99999.0,-99999.0,-3.4467,10
2007-01-18 06:45:00,0.3604999999999999,-0.5866,119.55,-6.7453,14.237,-6.8392,0.1155999999999999,0.0028999999999999,0.0006999999999999,-99999.0,-99999.0,-99999.0,-99999.0,-3.5527,10
2007-01-18 07:00:00,0.3609,-0.5726,119.15,-7.1861,14.249,-7.2794,0.1150999999999999,0.0478,0.0054999999999999,-99999.0,-99999.0,-99999.0,-99999.0,-3.046,10
2007-01-18 07:15:00,0.3617,-0.6100999999999999,119.21,-7.8666,14.256,-7.6971,0.1148,-0.2129999999999999,-0.0241,-99999.0,-99999.0,-99999.0,-99999.0,-1.6558,10
2007-01-18 07:30:00,0.4156,-0.6020999999999999,119.28,-7.7865,14.264,-8.0851,0.1148,0.5474,0.0625,-99999.0,-99999.0,-99999.0,-99999.0,9.5598,10
2007-01-18 07:45:00,0.4083999999999999,-0.5998999999999999,119.4,-7.7198,14.263,-8.4155,0.1157,0.0671999999999999,0.0077,-99999.0,-99999.0,-99999.0,-99999.0,125.77,10
2007-01-18 08:00:00,0.4073,-0.5912,119.6,-7.7784,14.257,-8.5439,0.1164,-0.2346999999999999,-0.027,-99999.0,-99999.0,-99999.0,-99999.0,234.62,10
2007-01-18 08:15:00,0.3809,-0.5603,119.68,-7.3647,14.242,-8.399499999999998,0.1183,0.1361,0.0162999999999999,-99999.0,-99999.0,-99999.0,-99999.0,329.56,10
2007-01-18 08:30:00,0.3770999999999999,-0.5309,119.8,-7.295499999999999,14.224,-8.035199999999998,0.1208,0.2868999999999999,0.0347999999999999,-99999.0,-99999.0,-99999.0,-99999.0,419.29,10
2007-01-18 08:45:00,0.3741999999999999,-0.5177,120.42,-7.083,14.204,-7.5284,0.1226,-0.0381,-0.0048999999999999,-99999.0,-99999.0,-99999.0,-99999.0,502.25,10
2007-01-18 09:00:00,0.37,-0.4955999999999999,120.58,-6.8878,14.176,-6.8722,0.1242999999999999,0.2079999999999999,0.0258,-99999.0,-99999.0,-99999.0,-99999.0,581.26,10
2007-01-18 09:15:00,0.3675999999999999,-0.533,120.38,-6.6504,14.147,-6.0348,0.1252999999999999,0.1071,0.0135999999999999,-99999.0,-99999.0,-99999.0,-99999.0,655.5,10
2007-01-18 09:30:00,0.3644,-0.5168,120.59,-6.3928,14.118,-5.0473,0.1270999999999999,0.2864999999999999,0.0362999999999999,-99999.0,-99999.0,-99999.0,-99999.0,723.0,10
2007-01-18 09:45:00,0.3628,-0.5292999999999999,120.63,-6.5422,14.088,-3.9372,0.1288999999999999,-0.0720999999999999,-0.0088999999999999,-99999.0,-99999.0,-99999.0,-99999.0,787.74,10
2007-01-18 10:00:00,0.3618,-0.4741,120.53,-6.5094,14.066,-2.8391,0.1298,0.0695,0.0092999999999999,-99999.0,-99999.0,-99999.0,-99999.0,844.39,10
2007-01-18 10:15:00,0.3623,-0.5057,120.61,-6.5805,14.044,-1.8413,0.1303999999999999,0.0238,0.0030999999999999,-99999.0,-99999.0,-99999.0,-99999.0,894.4,10
2007-01-18 10:30:00,0.3612,-0.466,120.76,-6.5901,14.027,-0.9205,0.1303,0.657,0.0856999999999999,-99999.0,-99999.0,-99999.0,-99999.0,941.28,10
2007-01-18 10:45:00,0.3612,-0.4849999999999999,120.64,-6.07,14.005,-0.0764999999999999,0.1313,0.1053,0.0137,-99999.0,-99999.0,-99999.0,-99999.0,981.81,10
2007-01-18 11:00:00,0.3607,-0.4974,120.67,-5.9374,13.978,0.8256,0.1315,0.0207999999999999,0.0027,-99999.0,-99999.0,-99999.0,-99999.0,1020.4,10
2007-01-18 11:15:00,0.3604999999999999,-0.5171999999999999,120.37,-5.8932,13.951,1.7496,0.1315,-0.2477,-0.0325,-99999.0,-99999.0,-99999.0,-99999.0,1051.4,10
2007-01-18 11:30:00,0.3615999999999999,-0.523,120.06,-5.8672,13.937,2.5681,0.1315,-0.1149,-0.0151,-99999.0,-99999.0,-99999.0,-99999.0,1076.2,10
2007-01-18 11:45:00,0.3612,-0.4929,120.13,-5.8334,13.925,3.2172,0.1315,-0.0193,-0.0025,-99999.0,-99999.0,-99999.0,-99999.0,1092.1,10
2007-01-18 12:00:00,0.3622,-0.5222999999999999,120.16,-5.7159,13.922,3.6943,0.1313999999999999,-0.1852,-0.0242999999999999,-99999.0,-99999.0,-99999.0,-99999.0,1104.4,10
2007-01-18 12:15:00,0.3627,-0.5105,120.21,-5.6395,13.919,4.051,0.1313999999999999,0.0782,0.0103,-99999.0,-99999.0,-99999.0,-99999.0,1110.3,10
2007-01-18 12:30:00,0.3619999999999999,-0.5091,120.25,-5.5765,13.918,4.3052,0.1313999999999999,-0.1237,-0.0162999999999999,-99999.0,-99999.0,-99999.0,-99999.0,1109.4,10
2007-01-18 12:45:00,0.3614,-0.4950999999999999,120.3,-5.3289,13.913,4.4809,0.1313999999999999,-0.2255999999999999,-0.0296,-99999.0,-99999.0,-99999.0,-99999.0,1103.3,10
2007-01-18 13:00:00,0.3613,-0.4973,120.3,-5.3862,13.905,4.6432,0.1313999999999999,-0.0167,-0.0022,-99999.0,-99999.0,-99999.0,-99999.0,1089.3,10
2007-01-18 13:15:00,0.3608,-0.4929,120.26,-5.0075,13.895,4.7848,0.1313999999999999,0.1193,0.0156999999999999,-99999.0,-99999.0,-99999.0,-99999.0,1070.1,10
2007-01-18 13:30:00,0.3600999999999999,-0.4958,120.31,-4.8427,13.882,4.9622,0.1313999999999999,-0.0415999999999999,-0.0054999999999999,-99999.0,-99999.0,-99999.0,-99999.0,1044.0,10
2007-01-18 13:45:00,0.3594,-0.4907,120.28,-4.7594,13.867,5.1844,0.1313999999999999,-0.2233,-0.0293,-99999.0,-99999.0,-99999.0,-99999.0,1013.9,10
2007-01-18 14:00:00,0.3599999999999999,-0.4899,120.24,-4.9152,13.863,5.3775,0.1313999999999999,-0.0727,-0.0094999999999999,-99999.0,-99999.0,-99999.0,-99999.0,976.77,10
2007-01-18 14:15:00,0.3592,-0.5162999999999999,120.16,-4.8711,13.856,5.5012,0.1313999999999999,-0.0773999999999999,-0.0102,-99999.0,-99999.0,-99999.0,-99999.0,931.48,10
2007-01-18 14:30:00,0.3592,-0.4928,120.15,-4.6177,13.853,5.6138,0.1313999999999999,0.1046,0.0137,-99999.0,-99999.0,-99999.0,-99999.0,882.14,10
2007-01-18 14:45:00,0.3594999999999999,-0.5097,120.15,-4.6829,13.85,5.7084,0.1313,0.0102,0.0012999999999999,-99999.0,-99999.0,-99999.0,-99999.0,828.48,10
2007-01-18 15:00:00,0.3594999999999999,-0.5199,120.18,-4.6877,13.852,5.7667,0.1313,-0.1562,-0.0205,-99999.0,-99999.0,-99999.0,-99999.0,768.61,10
2007-01-18 15:15:00,0.3613,-0.4824999999999999,120.09,-4.6161,13.858,5.7442,0.1313,0.0023,0.0002999999999999,-99999.0,-99999.0,-99999.0,-99999.0,703.02,10
2007-01-18 15:30:00,0.3633,-0.4899,120.05,-4.5501,13.872,5.6265,0.1313,0.2033,0.0267,-99999.0,-99999.0,-99999.0,-99999.0,635.22,10
2007-01-18 15:45:00,0.3639,-0.5119,120.02,-4.4065,13.882,5.443,0.1310999999999999,-0.058,-0.0077,-99999.0,-99999.0,-99999.0,-99999.0,557.78,10
2007-01-18 16:00:00,0.3683,-0.5412,119.64,-4.6019,13.897,5.1943,0.1303,-0.1884,-0.025,-99999.0,-99999.0,-99999.0,-99999.0,473.79,10
2007-01-18 16:15:00,0.3713,-0.5412,119.57,-4.5999,13.917,4.823,0.1283999999999999,-0.0986999999999999,-0.0126999999999999,-99999.0,-99999.0,-99999.0,-99999.0,385.68,10
2007-01-18 16:30:00,0.4496999999999999,-0.5846,119.53,-4.5903,13.934,4.3358,0.1275999999999999,-0.0008999999999999,0.0001,-99999.0,-99999.0,-99999.0,-99999.0,276.68,10
2007-01-18 16:45:00,0.4073,-0.5838999999999999,119.27,-5.4474,13.959,3.7752,0.1252,-0.3140999999999999,-0.0386,-99999.0,-99999.0,-99999.0,-99999.0,49.849,10
2007-01-18 17:00:00,0.4374,-0.6198,119.11,-5.9546,14.025,2.8964,0.1225,-0.1313,-0.0156999999999999,-99999.0,-99999.0,-99999.0,-99999.0,8.719799999999998,10
2007-01-18 17:15:00,0.3789,-0.5612,118.82,-6.2941,14.085,1.5347,0.1199,-0.1295,-0.0149999999999999,-99999.0,-99999.0,-99999.0,-99999.0,1.0513,10
2007-01-18 17:30:00,0.3554999999999999,-0.5626999999999999,119.55,-6.9007,14.129,-0.0505,0.1189,-0.0041,-0.0001,-99999.0,-99999.0,-99999.0,-99999.0,-2.8227,10
2007-01-18 17:45:00,0.3575999999999999,-0.5766999999999999,119.42,-7.388099999999999,14.164,-1.6287,0.1183,0.2520999999999999,0.0300999999999999,-99999.0,-99999.0,-99999.0,-99999.0,-3.6984,10
2007-01-18 18:00:00,0.3599999999999999,-0.5856,119.74,-7.6257,14.194,-3.0975,0.1174999999999999,-0.0861999999999999,-0.0097999999999999,-99999.0,-99999.0,-99999.0,-99999.0,-3.2889,10
2007-01-18 18:15:00,0.3609,-0.5907999999999999,119.57,-6.9267,14.209,-4.3889,0.1169,0.2199,0.0259999999999999,-99999.0,-99999.0,-99999.0,-99999.0,-2.447,10
2007-01-18 18:30:00,0.3610999999999999,-0.5959999999999999,118.94,-7.7271,14.224,-5.4073,0.1165,0.0296,0.0038,-99999.0,-99999.0,-99999.0,-99999.0,-3.2026,10
2007-01-18 18:45:00,0.3615999999999999,-0.5924,119.04,-7.486399999999999,14.236,-6.2536,0.1164,-0.1637,-0.0193,-99999.0,-99999.0,-99999.0,-99999.0,-2.613,10
2007-01-18 19:00:00,0.3623,-0.6035,119.1,-7.352699999999999,14.244,-6.9225,0.1163,-0.0662999999999999,-0.0076,-99999.0,-99999.0,-99999.0,-99999.0,-2.348,10
2007-01-18 19:15:00,0.3622,-0.5903,119.29,-8.2408,14.247,-7.4002,0.1159,0.1115,0.0129999999999999,-99999.0,-99999.0,-99999.0,-99999.0,-3.1389,10
2007-01-18 19:30:00,0.3639999999999999,-0.5887999999999999,119.4,-8.9048,14.261,-7.841199999999999,0.1155999999999999,-0.0587,-0.0064999999999999,-99999.0,-99999.0,-99999.0,-99999.0,-3.4118,10
2007-01-18 19:45:00,0.3654,-0.6028999999999999,119.47,-9.2147,14.272,-8.3245,0.1159,0.2787,0.032,-99999.0,-99999.0,-99999.0,-99999.0,-2.6211,10
2007-01-18 20:00:00,0.3658,-0.6058,119.45,-8.788999999999998,14.278,-8.759399999999998,0.1158,0.0709999999999999,0.0083,-99999.0,-99999.0,-99999.0,-99999.0,-2.2926,10
2007-01-18 20:15:00,0.3663,-0.6028999999999999,119.62,-9.4163,14.278,-9.094,0.1163,0.1652,0.0191999999999999,-99999.0,-99999.0,-99999.0,-99999.0,-2.4542,10
2007-01-18 20:30:00,0.3669999999999999,-0.5934,119.69,-9.7681,14.286,-9.3627,0.1158,-0.2696,-0.0311999999999999,-99999.0,-99999.0,-99999.0,-99999.0,-2.4006,10
2007-01-18 20:45:00,0.3673,-0.6131999999999999,119.55,-9.8078,14.291,-9.6346,0.1155,0.017,0.002,-99999.0,-99999.0,-99999.0,-99999.0,-2.5569,10
2007-01-18 21:00:00,0.3684,-0.6050999999999999,119.7,-10.146,14.295,-9.9151,0.1150999999999999,0.0759999999999999,0.0088,-99999.0,-99999.0,-99999.0,-99999.0,-2.7371,10
2007-01-18 21:15:00,0.3691999999999999,-0.6058999999999999,119.88,-9.5082,14.298,-10.212,0.1157,-0.3408999999999999,-0.0391,-99999.0,-99999.0,-99999.0,-99999.0,-2.3843,10
2007-01-18 21:30:00,0.3695999999999999,-0.5897999999999999,120.04,-10.036,14.306,-10.49,0.115,-0.1913,-0.0216,-99999.0,-99999.0,-99999.0,-99999.0,-2.8226,10
2007-01-18 21:45:00,0.3700999999999999,-0.5736,119.89,-9.5378,14.31,-10.773,0.1150999999999999,0.0827999999999999,0.0097999999999999,-99999.0,-99999.0,-99999.0,-99999.0,-2.1132,10
2007-01-18 22:00:00,0.3695,-0.5758999999999999,120.13,-8.684599999999998,14.307,-10.97,0.116,0.1746,0.0201999999999999,-99999.0,-99999.0,-99999.0,-99999.0,-1.6824,10
2007-01-18 22:15:00,0.3679999999999999,-0.5809999999999998,119.8,-7.5311,14.298,-10.976,0.1169,0.0258,0.0030999999999999,-99999.0,-99999.0,-99999.0,-99999.0,-2.1374,10
2007-01-18 22:30:00,0.3669,-0.5883,119.53,-9.2075,14.294,-10.854,0.117,-0.0018,-0.0002999999999999,-99999.0,-99999.0,-99999.0,-99999.0,-3.116,10
2007-01-18 22:45:00,0.3679,-0.5781,119.56,-9.4998,14.298,-10.784,0.1168,0.1693,0.0196999999999999,-99999.0,-99999.0,-99999.0,-99999.0,-2.3937,10
2007-01-18 23:00:00,0.3684,-0.5641,119.84,-9.5606,14.299,-10.787,0.1164,0.4343,0.0505999999999999,-99999.0,-99999.0,-99999.0,-99999.0,-2.3082,10
2007-01-18 23:15:00,0.3690999999999999,-0.5722,120.15,-9.9587,14.299,-10.817,0.1159,0.3740999999999999,0.0434999999999999,-99999.0,-99999.0,-99999.0,-99999.0,-2.3732,10
2007-01-18 23:30:00,0.3693,-0.5809999999999998,120.14,-9.9844,14.305,-10.873,0.1160999999999999,0.0942,0.0109,-99999.0,-99999.0,-99999.0,-99999.0,-2.4605,10
2007-01-18 23:45:00,0.37,-0.5847,120.05,-9.2643,14.31,-11.004,0.116,-0.1514,-0.0173999999999999,-99999.0,-99999.0,-99999.0,-99999.0,-2.1485,10
