,ac_power_inv_16972_daily_max,ac_power_inv_16972_daily_mean,ac_energy_inv_16972_daily_sum
2023-01-01,3.704,1.877191304347826,17.991
2023-01-02,4.287,1.146822429906542,10.235
2023-01-03,1.116,0.4213211009174312,3.831
2023-01-04,3.23,1.3415229357798164,12.189
2023-01-05,4.496,0.9463125,8.829
2023-01-06,1.968,0.7039636363636363,6.455
2023-01-07,2.843,1.4287155963302751,12.972
2023-01-08,3.608,1.786283185840708,16.829
2023-01-09,4.315,1.8647614678899085,16.935
2023-01-10,1.397,0.721788990825688,6.552
2023-01-11,2.962,1.411205357142857,13.182
2023-01-12,1.252,0.484018691588785,4.325
2023-01-13,2.16,0.6515089285714285,6.087
2023-01-14,2.1630000000000003,1.1345357142857142,10.596
2023-01-15,4.047,2.1232844827586206,20.531
2023-01-16,4.227,2.2098448275862066,21.365
2023-01-17,2.011,0.8662743362831858,8.182
2023-01-18,4.5,1.613655172413793,15.617
2023-01-19,0.693,0.238252427184466,2.043
2023-01-20,5.417,1.6199745762711866,15.942
2023-01-21,2.045,0.9259568965517242,8.961999999999998
2023-01-22,2.334,0.9603539823008849,9.041
2023-01-23,1.65,0.6525391304347826,6.255
2023-01-24,4.331,2.023122950819672,20.575
2023-01-25,1.794,0.4282173913043478,4.104
2023-01-26,5.878,1.2315762711864406,12.114
2023-01-27,4.505,1.3976280991735537,14.097
2023-01-28,4.7090000000000005,1.9150909090909092,19.317
2023-01-29,1.846,0.8761016949152542,8.619
2023-01-30,3.733,1.584058823529412,15.721
2023-01-31,1.672,0.6987391304347826,6.699
2023-02-01,5.344,2.1955775862068965,21.24
2023-02-02,4.755,2.452049180327869,24.935
2023-02-03,5.65,2.498603305785124,25.2
2023-02-04,6.641,2.683096,27.97
2023-02-05,4.809,2.2038196721311474,22.414
2023-02-06,5.237,2.0730743801652896,20.913
2023-02-07,3.675,2.0806451612903225,21.507
2023-02-08,4.9750000000000005,2.5978346456692916,27.501
2023-02-09,4.428,1.0503387096774193,10.86
2023-02-10,4.963,2.645645669291339,27.999
2023-02-11,5.102,2.7852283464566927,29.484
2023-02-12,2.642,1.3263114754098362,13.515
2023-02-13,5.489,2.703046153846154,29.28
2023-02-14,5.1370000000000005,2.823515625,30.125
2023-02-15,5.865,2.561453125,27.347
2023-02-16,3.641,1.3064173228346456,13.836
2023-02-17,1.3,0.39785950413223137,4.014
2023-02-18,5.481,3.027046153846154,32.799
2023-02-19,5.815,2.121618320610687,23.183
2023-02-20,5.22,1.7335954198473282,18.933
2023-02-21,3.914,1.107453125,11.834
2023-02-22,3.0660000000000003,0.9573359375,10.222
2023-02-23,4.72,1.31048031496063,13.875
2023-02-24,7.567999999999999,2.5962406015037596,28.788
2023-02-25,3.376,1.511593984962406,16.764
2023-02-26,6.273,1.9530746268656716,21.816
2023-02-27,5.621,2.8469323308270678,31.557
2023-02-28,0.9,0.3176694915254237,3.132
2023-03-01,6.148,2.8523161764705884,32.337
2023-03-02,3.599,1.3771615384615385,14.919
2023-03-03,4.621,1.7383759398496241,19.278
2023-03-04,7.699,1.8488796992481205,20.502
2023-03-05,7.583,2.7023525179856116,31.308
2023-03-06,7.341,2.8170357142857143,32.872
2023-03-07,6.2490000000000006,2.9578515625,31.561
2023-03-08,6.3340000000000005,3.1286500000000004,36.512
2023-03-09,6.258,3.3642785714285717,39.28
2023-03-10,4.9430000000000005,1.4210955882352942,16.113
2023-03-11,3.921,1.2188823529411765,13.83
2023-03-12,4.171,2.385781690140845,28.23
2023-03-13,1.938,0.6750451127819548,7.482
2023-03-14,4.319,1.437496402877698,16.662
2023-03-15,6.271,3.062357142857143,35.735
2023-03-16,6.388,3.0654475524475524,36.544
2023-03-17,5.567,2.2213356643356645,26.477
2023-03-18,7.232,3.381103448275862,40.878
2023-03-19,7.728,3.69086301369863,44.904
2023-03-20,6.601,3.7161689189189193,45.843
2023-03-21,6.4590000000000005,3.6596554054054056,45.144
2023-03-22,7.144,2.925219178082192,35.598
2023-03-23,3.633,1.3200845070422536,15.633
2023-03-24,5.458,1.5754647887323945,18.642
2023-03-25,1.23,0.2819788732394366,3.345
2023-03-26,6.772,3.8808657718120805,48.172
2023-03-27,7.716,2.3092080536912754,28.673
2023-03-28,4.132,1.434385135135135,17.697
2023-03-29,6.716,3.9099395973154363,48.569
2023-03-30,7.0280000000000005,4.00162987012987,51.357
2023-03-31,6.205,2.352328947368421,29.803
2023-04-01,6.471,2.175527131782946,23.529
2023-04-02,7.1080000000000005,4.0548116883116885,52.038
2023-04-03,6.825,3.668541935483871,47.393
2023-04-04,6.698,3.3011578947368423,41.813
2023-04-05,1.708,0.9034520547945205,11.0
2023-04-06,6.43,2.5162402597402598,32.289
2023-04-07,4.4030000000000005,1.449912162162162,17.874
2023-04-08,6.517,3.194677419354839,41.273
2023-04-09,6.657,3.8939935483870967,50.3
