measured_on,ac_current__427,ac_power__423,ac_voltage__426,ambient_temp__428,das_battery_voltage__434,das_temp__433,dc_pos_current__425,dc_pos_voltage__424,dc_power__422,inverter_temp__432,module_temp_1__429,module_temp_2__430,module_temp_3__431,system_id
2022-07-03 00:00:00,1.6374,-1.2182,118.25,20.486,13.167,21.781,0.01206,-0.07079,0.00114,19.271,18.676,18.771,18.897,10
2022-07-03 00:01:00,1.6369,-1.0964,118.31,20.427,13.168,21.776,0.01973,0.03982,0.0003899999999999,19.262,18.595,18.773,18.916,10
2022-07-03 00:02:00,1.6363,-1.1185,118.36,20.36,13.17,21.757,0.0073099999999999,-0.03097,0.0027499999999999,19.228,18.569,18.746,18.891,10
2022-07-03 00:03:00,1.6377,-1.1296,118.36,20.325,13.168,21.755,0.01444,-0.35836,0.0032499999999999,19.235,18.595,18.769,18.851,10
2022-07-03 00:04:00,1.6375,-1.0853,118.33,20.368,13.169,21.754,0.01243,-0.10176,0.0009899999999999,19.26,18.686,18.809,18.851,10
2022-07-03 00:05:00,1.6375,-1.0742,118.28,20.388,13.168,21.734,0.00932,-0.6105599999999999,-0.0031199999999999,19.292,18.741,18.817,18.822,10
2022-07-03 00:06:00,1.6375,-1.1075,117.88,20.175,13.168,21.732,0.00676,-0.1637,0.00217,19.295,18.746,18.82,18.839,10
2022-07-03 00:07:00,1.6378,-1.1075,117.88,20.115,13.169,21.724,0.00621,-0.28316,0.00331,19.318,18.828,18.893,18.849,10
2022-07-03 00:08:00,1.6361,-1.0743,117.88,20.101,13.17,21.712,0.0053,-0.07964,0.00167,19.329,18.8,18.918,18.89,10
2022-07-03 00:09:00,1.6372,-1.0964,117.86,20.091,13.171,21.704,0.00969,-1.3716,-0.01162,19.348,18.854,18.932,18.852,10
2022-07-03 00:10:00,1.6389,-1.1186,117.86,20.086,13.168,21.682,0.0029199999999999,-0.10619,-0.00016,19.325,18.882,18.898,18.819,10
2022-07-03 00:11:00,1.6378,-1.0964,117.86,20.058,13.17,21.682,0.00786,0.6459599999999999,0.0053299999999999,19.305,18.846,18.934,18.91,10
2022-07-03 00:12:00,1.6361,-1.0743,117.86,20.01,13.172,21.682,0.01827,0.84948,0.0169799999999999,19.319,18.841,18.916,18.887,10
2022-07-03 00:13:00,1.6369,-1.1075,117.81,19.948,13.17,21.675,0.01608,-0.12388,0.00024,19.315,18.865,18.893,18.87,10
2022-07-03 00:14:00,1.6386,-1.185,117.78,19.891,13.17,21.656,0.0082199999999999,-0.25219,-0.0034499999999999,19.301,18.754,18.927,18.894,10
2022-07-03 00:15:00,1.6389,-1.2182,117.77,19.869,13.17,21.656,0.0106,-0.4468599999999999,-0.00634,19.313,18.736,18.929,18.923,10
2022-07-03 00:16:00,1.637,-1.1075,117.86,19.849,13.171,21.642,0.0041999999999999,-0.42475,-0.00506,19.317,18.8,18.891,18.825,10
2022-07-03 00:17:00,1.6359,-1.0743,117.82,19.817,13.171,21.632,0.01243,0.0177,-0.00204,19.307,18.767,18.904,18.864,10
2022-07-03 00:18:00,1.6361,-1.0853,117.88,19.795,13.171,21.626,0.01188,-0.47342,-0.0039899999999999,19.313,18.771,18.897,18.844,10
2022-07-03 00:19:00,1.6378,-1.1297,117.91,19.784,13.171,21.614,0.0053,-0.4335999999999999,-0.00264,19.312,18.773,18.898,18.854,10
2022-07-03 00:20:00,1.637,-1.0854,117.9,19.775,13.172,21.608,0.0011,-0.11946,0.00382,19.32,18.87,18.887,18.845,10
2022-07-03 00:21:00,1.637,-1.0854,117.94,19.766,13.171,21.606,0.01371,-0.44688,-0.0093799999999999,19.333,18.838,18.923,18.882,10
2022-07-03 00:22:00,1.6367,-1.1629,117.97,19.74,13.172,21.584,0.00859,-0.07079,-0.00176,19.318,18.845,18.884,18.848,10
2022-07-03 00:23:00,1.637,-1.0632,117.95,19.703,13.172,21.582,0.0140699999999999,0.13716,-0.0001499999999999,19.315,18.834,18.893,18.84,10
2022-07-03 00:24:00,1.6364,-1.1407,117.98,19.707,13.172,21.582,0.0117,0.15043,0.00036,19.33,18.837,18.917,18.837,10
2022-07-03 00:25:00,1.638,-1.1186,117.99,19.753,13.174,21.581,0.01005,-0.1150299999999999,0.0,19.344,18.818,18.966,18.886,10
2022-07-03 00:26:00,1.6375,-1.1186,118.04,19.818,13.174,21.562,0.0053,-0.28759,-0.0005299999999999,19.365,18.842,18.961,18.878,10
2022-07-03 00:27:00,1.6375,-1.0853,117.99,19.854,13.173,21.555,-0.0003699999999999,0.0044299999999999,-0.00114,19.375,18.844,18.966,18.883,10
2022-07-03 00:28:00,1.638,-1.1518,118.04,19.868,13.173,21.555,0.00384,-0.5530399999999999,0.00193,19.387,18.786,18.977,18.895,10
2022-07-03 00:29:00,1.6361,-1.1296,118.02,19.87,13.173,21.534,0.01626,-0.23891,-0.00408,19.378,18.838,18.941,18.834,10
2022-07-03 00:30:00,1.6378,-1.1296,118.02,19.881,13.173,21.53,0.00786,0.05752,0.00136,19.386,18.867,18.972,18.852,10
2022-07-03 00:31:00,1.6361,-1.0853,118.26,19.902,13.172,21.531,0.0027399999999999,-0.07079,0.00672,19.398,18.87,19.001,18.894,10
2022-07-03 00:32:00,1.6372,-1.1407,118.29,19.926,13.173,21.525,0.00914,-0.4822699999999999,-0.00429,19.417,18.905,19.024,18.906,10
2022-07-03 00:33:00,1.6375,-1.1075,118.22,19.943,13.174,21.513,0.01371,-0.15043,-0.00572,19.42,18.905,19.026,18.931,10
2022-07-03 00:34:00,1.6367,-1.1186,117.94,19.938,13.173,21.505,0.01261,-0.10176,-0.01213,19.412,18.872,18.996,18.907,10
2022-07-03 00:35:00,1.637,-1.1297,117.87,19.916,13.174,21.493,0.01042,0.30087,0.0027,19.394,18.865,18.972,18.902,10
2022-07-03 00:36:00,1.6367,-1.1186,117.94,19.899,13.175,21.483,0.00402,-0.02212,0.0011299999999999,19.394,18.866,18.979,18.884,10
2022-07-03 00:37:00,1.6367,-1.0632,117.94,19.888,13.176,21.483,0.01042,-0.41591,-0.0082699999999999,19.409,18.89,18.962,18.892,10
2022-07-03 00:38:00,1.637,-1.1186,117.96,19.859,13.174,21.483,0.0054799999999999,0.20796,-0.0046499999999999,19.396,18.852,18.978,18.939,10
2022-07-03 00:39:00,1.6378,-1.1186,117.91,19.833,13.172,21.468,0.0115099999999999,0.03097,-0.00472,19.391,18.894,18.937,18.901,10
2022-07-03 00:40:00,1.6351,-1.1186,118.19,19.827,13.174,21.457,0.0014599999999999,-0.30972,-0.0012199999999999,19.388,18.842,18.93,18.865,10
2022-07-03 00:41:00,1.6359,-1.1297,118.34,19.818,13.174,21.457,0.0003699999999999,-0.2831699999999999,0.00176,19.394,18.844,18.92,18.86,10
2022-07-03 00:42:00,1.6356,-1.1407,118.32,19.812,13.176,21.456,0.00347,-0.30529,0.00168,19.393,18.84,18.911,18.86,10
2022-07-03 00:43:00,1.6348,-1.1739,118.31,19.816,13.173,21.456,0.00749,-0.0840599999999999,-0.00286,19.396,18.853,18.935,18.879,10
2022-07-03 00:44:00,1.6353,-1.1961,118.32,19.854,13.173,21.437,0.0082199999999999,-0.5619,-0.00837,19.387,18.84,18.901,18.848,10
2022-07-03 00:45:00,1.6353,-1.1296,118.31,19.906,13.175,21.43,0.0117,0.71233,0.01237,19.37,18.804,18.947,18.896,10
2022-07-03 00:46:00,1.6345,-1.1739,118.33,19.971,13.174,21.43,0.0115099999999999,-0.8185099999999998,-0.00708,19.392,18.847,18.91,18.827,10
2022-07-03 00:47:00,1.6342,-1.1296,118.33,19.977,13.175,21.419,0.0076699999999999,-0.09291,-0.00549,19.375,18.809,18.871,18.831,10
2022-07-03 00:48:00,1.635,-1.1628,118.34,19.968,13.175,21.408,0.01005,0.25661,0.00083,19.348,18.772,18.835,18.809,10
2022-07-03 00:49:00,1.6353,-1.1296,118.34,19.981,13.175,21.404,0.0127899999999999,-1.1149,-0.01314,19.346,18.8,18.814,18.766,10
2022-07-03 00:50:00,1.635,-1.1407,118.63,19.99,13.175,21.404,0.00987,-0.77868,-0.0074799999999999,19.341,18.773,18.842,18.847,10
2022-07-03 00:51:00,1.6388,-1.1628,118.31,20.062,13.173,21.404,0.00749,0.3096999999999999,-0.0048799999999999,19.34,18.794,18.863,18.896,10
2022-07-03 00:52:00,1.6372,-1.185,118.36,20.161,13.175,21.387,0.00859,0.5530399999999999,-0.00102,19.339,18.802,18.848,18.891,10
2022-07-03 00:53:00,1.638,-1.1739,118.31,20.231,13.175,21.378,0.0029199999999999,-0.51322,-0.0012999999999999,19.326,18.704,18.823,18.878,10
2022-07-03 00:54:00,1.6372,-1.1407,118.32,20.264,13.175,21.378,0.00585,0.49552,0.0005199999999999,19.309,18.744,18.801,18.844,10
2022-07-03 00:55:00,1.6374,-1.1185,118.35,20.302,13.174,21.378,0.00804,0.0353899999999999,-0.0078499999999999,19.306,18.639,18.807,18.892,10
2022-07-03 00:56:00,1.6385,-1.1407,118.41,20.317,13.172,21.378,0.0106,-0.54861,-0.00248,19.318,18.733,18.752,18.818,10
2022-07-03 00:57:00,1.6358,-1.1407,118.44,20.298,13.173,21.379,0.01133,-0.6326899999999999,-0.0065799999999999,19.313,18.629,18.768,18.847,10
2022-07-03 00:58:00,1.6364,-1.1296,118.46,20.251,13.176,21.38,0.0096799999999999,-0.01327,0.00388,19.307,18.579,18.761,18.872,10
2022-07-03 00:59:00,1.6375,-1.1186,118.41,20.175,13.175,21.38,0.00365,-0.42474,-0.00387,19.305,18.617,18.742,18.786,10
2022-07-03 01:00:00,1.6372,-1.1407,118.41,20.072,13.174,21.377,0.0096799999999999,-0.2389199999999999,-0.00408,19.292,18.562,18.741,18.811,10
2022-07-03 01:01:00,1.6375,-1.0964,118.43,20.094,13.171,21.36,0.01023,0.0353899999999999,0.0027699999999999,19.287,18.599,18.754,18.842,10
2022-07-03 01:02:00,1.6372,-1.1075,118.46,20.145,13.172,21.362,0.00713,-0.1371499999999999,0.00587,19.298,18.618,18.818,18.898,10
2022-07-03 01:03:00,1.6369,-1.0964,118.48,20.085,13.173,21.364,0.0076699999999999,-0.59728,-0.00766,19.305,18.66,18.766,18.849,10
2022-07-03 01:04:00,1.6364,-1.1185,118.42,19.961,13.173,21.353,0.0041999999999999,-0.0486699999999999,-0.0027299999999999,19.272,18.576,18.741,18.851,10
2022-07-03 01:05:00,1.6375,-1.1518,118.44,19.872,13.175,21.353,0.00384,-0.61055,-0.0020999999999999,19.263,18.598,18.685,18.776,10
2022-07-03 01:06:00,1.6372,-1.2072,118.04,19.75,13.173,21.355,0.0065799999999999,-0.0354,0.0020899999999999,19.253,18.568,18.65,18.741,10
2022-07-03 01:07:00,1.6375,-1.1739,118.0,19.672,13.175,21.355,0.01042,-0.1548499999999999,-0.0061399999999999,19.231,18.495,18.633,18.734,10
2022-07-03 01:08:00,1.6375,-1.1518,118.02,19.631,13.174,21.353,0.01498,-0.18582,-0.0053899999999999,19.216,18.483,18.588,18.68,10
