,ac_power_inv_17339_daily_max,ac_power_inv_17339_daily_mean,ac_energy_inv_17339_daily_sum
2021-01-01,3.1790000000000003,1.901170731707317,19.503
2021-01-02,3.131,1.6881219512195123,17.313
2021-01-03,3.119,1.6547560975609756,16.956
2021-01-04,3.063,1.8295121951219513,18.75
2021-01-05,3.153,1.898425,18.996
2021-01-06,3.102,1.751390243902439,17.961
2021-01-07,3.22,1.647658536585366,16.89
2021-01-08,3.116,1.8445365853658537,18.918
2021-01-09,3.147,1.9173658536585367,19.659
2021-01-10,3.294,1.6829268292682926,17.25
2021-01-11,3.157,1.8359999999999999,19.746
2021-01-12,3.169,1.7509024390243901,17.961
2021-01-13,3.135,1.7161951219512195,17.598
2021-01-14,3.024,1.8285714285714285,19.206
2021-01-15,3.168,1.8668571428571428,19.611
2021-01-16,3.132,1.803785714285714,18.948
2021-01-17,3.102,1.8858809523809525,19.812
2021-01-18,3.5,1.8627380952380954,19.566
2021-01-19,3.115,0.8576829268292682,8.793
2021-01-20,3.365,1.5156190476190476,15.912
2021-01-21,3.327,1.9166190476190477,20.124
2021-01-22,3.818,1.3186744186046513,14.184
2021-01-23,2.772,0.620609756097561,6.375
2021-01-24,1.761,0.5882682926829268,6.027
2021-01-25,3.472,0.8975128205128206,8.763
2021-01-26,3.477,2.1522380952380953,22.608
2021-01-27,3.272,1.376813953488372,14.805
2021-01-28,3.757,1.7881162790697676,19.233
2021-01-29,3.924,0.5024146341463415,5.154
2021-01-30,3.465,2.0916046511627906,22.485
2021-01-31,3.594,1.5938333333333334,16.749
2021-02-01,1.861,0.6117380952380952,6.429
2021-02-02,3.495,1.721595238095238,18.081
2021-02-03,3.452,1.9740465116279071,21.222
2021-02-04,3.44,2.109348837209302,22.686
2021-02-05,3.402,2.0666136363636363,22.737
2021-02-06,3.395,2.0736363636363637,22.812
2021-02-07,3.461,2.090090909090909,22.986
2021-02-08,3.478,2.121477272727273,23.337
2021-02-09,3.1,0.99525,10.947
2021-02-10,3.412,1.6613488372093024,17.865
2021-02-11,3.667,2.0363863636363635,22.413
2021-02-12,3.848,1.6208809523809524,17.028
2021-02-13,3.609,1.3316666666666668,14.991
2021-02-14,3.555,1.8267111111111112,20.55
2021-02-15,3.302,1.112860465116279,11.976
2021-02-16,3.698,1.9168478260869564,22.047
2021-02-17,3.66,2.1389347826086955,24.597
2021-02-18,3.698,2.2477333333333336,25.293
2021-02-19,3.5340000000000003,2.1691555555555557,24.414
2021-02-20,3.647,2.1684130434782607,24.942
2021-02-21,3.668,2.2513111111111113,25.347
2021-02-22,3.632,2.268577777777778,25.521
2021-02-23,3.59,2.1850652173913043,25.128
2021-02-24,3.604,2.1866304347826087,25.146
2021-02-25,3.626,2.197304347826087,25.263
2021-02-26,3.666,2.2853555555555554,25.713
2021-02-27,3.677,2.1857446808510637,25.683
2021-02-28,3.677,2.2576739130434786,25.968
2021-03-01,3.779,2.311086956521739,26.577
2021-03-02,3.687,2.2422127659574467,26.352
2021-03-03,3.801,0.8673829787234043,10.197
2021-03-04,3.932,2.2201874999999998,26.643
2021-03-05,3.679,2.2136666666666667,26.568
2021-03-06,3.75,2.295382978723404,26.973
2021-03-07,3.905,1.6418723404255318,19.29
2021-03-08,3.939,1.296825,13.423
2021-03-09,3.942,1.9421666666666668,23.31
2021-03-10,3.933,1.1139333333333334,12.531
2021-03-11,3.957,1.321148936170213,15.522
2021-03-12,3.947,1.5799791666666667,18.957
2021-03-13,3.953,1.5609375,18.738
2021-03-14,3.913,1.3243541666666667,15.882
2021-03-15,2.018,0.5759375,6.912
2021-03-16,3.984,2.3569591836734696,28.872
2021-03-17,3.891,2.051387755102041,25.131
2021-03-18,3.825,2.245625,26.955
2021-03-19,3.767,2.185020408163265,26.766
2021-03-20,3.968,1.5666938775510204,19.197
2021-03-21,3.934,2.39494,29.937
2021-03-22,3.866,2.2317647058823527,28.467
2021-03-23,3.958,1.567612244897959,19.224
2021-03-24,3.943,2.3123877551020406,28.332
2021-03-25,3.974,1.0439183673469388,12.801
2021-03-26,3.943,2.00732,25.092
2021-03-27,3.854,2.264333333333333,28.881
2021-03-28,3.766,2.232901960784314,28.473
2021-03-29,3.8,2.3005400000000003,28.764
2021-03-30,3.765,2.224705882352941,28.38
2021-03-31,3.923,2.2862941176470586,29.169
2021-04-01,3.907,1.9306470588235294,24.618
2021-04-02,3.797,2.238529411764706,28.548
2021-04-03,3.801,2.247450980392157,28.665
2021-04-04,3.88,2.1427692307692308,27.855
2021-04-05,3.87,2.2030576923076923,28.65
2021-04-06,3.884,2.1369807692307696,27.792
2021-04-07,3.741,2.139607843137255,27.291
2021-04-08,3.73,2.1732692307692307,28.257
2021-04-09,3.748,2.2040192307692306,28.65
2021-04-10,3.919,2.1362115384615388,27.771
2021-04-11,3.924,1.7811153846153844,23.16
2021-04-12,3.805,1.9572884615384614,25.446
2021-04-13,3.716,0.9456538461538461,12.294
2021-04-14,3.952,1.899433962264151,25.176
2021-04-15,3.851,2.2358867924528303,29.649
2021-04-16,3.844,2.2171666666666665,29.922
2021-04-17,3.798,2.2036603773584904,29.205
2021-04-18,3.944,2.2465925925925925,30.333
2021-04-19,3.791,2.2319245283018865,29.571
2021-04-20,3.857,2.217740740740741,29.934
2021-04-21,3.958,1.35004,16.878
2021-04-22,2.229,0.8310408163265306,10.191
2021-04-23,3.945,2.072471698113208,27.474
2021-04-24,3.917,2.2347777777777775,30.174
2021-04-25,3.944,1.965313725490196,25.047
2021-04-26,3.229,0.61132,7.635
2021-04-27,3.927,1.4373962264150943,19.044
2021-04-28,3.896,2.274925925925926,30.708
2021-04-29,3.802,2.280245283018868,30.222
2021-04-30,3.773,2.2476415094339623,29.79
2021-05-01,3.798,1.9634363636363636,27.0
2021-05-02,3.814,1.090576923076923,14.187
2021-05-03,3.796,2.184090909090909,30.033
2021-05-04,3.774,2.1453571428571427,30.039
2021-05-05,3.887,2.1574,29.667
2021-05-06,3.676,2.1566545454545456,29.658
2021-05-07,3.805,2.139472727272727,29.427
2021-05-08,3.754,2.123962962962963,28.68
2021-05-09,3.713,2.1021071428571427,29.427
2021-05-10,3.887,1.7542115384615384,22.812
2021-05-11,3.711,2.105017857142857,29.469
2021-05-12,3.603,2.1167636363636366,29.112
2021-05-13,3.633,2.0652142857142857,28.923
2021-05-14,3.747,1.9725892857142857,27.627
2021-05-15,3.931,1.8376603773584905,24.354
2021-05-16,2.317,0.7955818181818181,10.953
2021-05-17,3.947,1.6598235294117647,21.165
2021-05-18,3.809,2.0059285714285715,28.086
2021-05-19,3.788,2.2183272727272727,30.51
2021-05-20,3.926,1.9566727272727273,26.913
2021-05-21,3.946,1.894890909090909,26.067
2021-05-22,3.94,2.1699464285714285,30.372
2021-05-23,3.869,2.1629122807017542,30.828
2021-05-24,3.716,2.1007368421052632,29.949
2021-05-25,3.878,2.0085172413793106,29.13
2021-05-26,3.75,1.9734482758620688,28.611
2021-05-27,3.761,2.0387368421052634,29.061
2021-05-28,3.741,2.14421052631579,30.564
2021-05-29,3.759,1.9481724137931036,28.26
2021-05-30,3.657,1.9657857142857142,27.525
2021-05-31,3.816,1.8989827586206898,27.543
2021-06-01,3.664,1.9228965517241379,27.891
2021-06-02,3.594,1.884396551724138,27.327
2021-06-03,3.484,1.9563793103448277,28.368
2021-06-04,3.65,1.9929999999999999,28.911
2021-06-05,3.666,2.005578947368421,28.569
2021-06-06,3.694,2.046155172413793,29.682
2021-06-07,3.954,1.0941964285714285,15.33
2021-06-08,3.701,1.9053333333333333,27.162
2021-06-09,3.902,1.8548275862068966,26.901
2021-06-10,3.674,2.094982456140351,29.856
2021-06-11,3.579,1.992655172413793,28.896
2021-06-12,3.496,2.0090175438596494,28.644
2021-06-13,3.5,2.012,28.674
2021-06-14,3.398,1.9028275862068964,27.603
2021-06-15,3.384,1.6965689655172411,24.618
2021-06-16,3.472,1.6582068965517243,24.051
2021-06-17,3.678,1.7376379310344827,25.212
2021-06-18,3.811,1.694655172413793,24.585
2021-06-19,3.298,1.844719298245614,26.292
2021-06-20,3.397,1.8911034482758622,27.432
2021-06-21,3.406,1.8511694915254235,27.312
2021-06-22,3.405,1.1464655172413791,16.626
2021-06-23,3.836,0.9854642857142857,13.794
2021-06-24,3.532,1.9774999999999998,28.686
2021-06-25,3.675,2.067896551724138,29.991
2021-06-26,3.51,1.9703620689655172,28.578
2021-06-27,3.624,1.9336271186440679,28.53
2021-06-28,3.45,1.9385,28.116
2021-06-29,3.692,1.5156101694915254,22.362
2021-06-30,3.4330000000000003,1.9280862068965519,27.972
2021-07-01,3.457,1.9005254237288138,28.038
2021-07-02,3.483,2.013603448275862,29.199
2021-07-03,3.814,1.7746491228070174,25.299
2021-07-04,3.642,1.911137931034483,27.717
2021-07-05,3.551,2.0173859649122807,28.755
2021-07-06,3.5,1.9619310344827585,28.443
2021-07-07,3.344,1.9254385964912282,27.438
2021-07-08,3.347,1.8563620689655174,26.931
2021-07-09,3.925,1.6255087719298245,23.166
2021-07-10,3.438,1.668448275862069,24.21
2021-07-11,3.432,1.8019827586206898,26.127
2021-07-12,3.333,1.8459649122807018,26.31
2021-07-13,3.291,1.8279649122807018,26.046
2021-07-14,3.325,1.8325,26.577
2021-07-15,3.384,1.8615964912280702,26.532
2021-07-16,3.341,1.867421052631579,26.619
2021-07-17,3.31,1.8928947368421052,26.988
2021-07-18,3.752,1.589357142857143,22.254
2021-07-19,3.355,1.8782456140350878,26.775
2021-07-20,3.343,1.9132321428571428,26.799
2021-07-21,3.523,1.8300350877192981,26.088
2021-07-22,3.37,1.6084561403508773,22.935
2021-07-23,3.683,1.6365535714285713,22.914
2021-07-24,3.879,1.464719298245614,20.877
2021-07-25,3.862,1.5226607142857143,21.312
2021-07-26,3.865,1.6910566037735848,22.404
2021-07-27,3.5500000000000003,2.036482142857143,28.515
2021-07-28,3.788,1.969263157894737,28.071
2021-07-29,3.713,1.9586666666666668,27.912
2021-07-30,3.831,1.2547719298245614,17.889
2021-07-31,3.653,2.0125357142857143,28.17
2021-08-01,3.532,2.0184285714285712,28.269
2021-08-02,3.6,2.039071428571429,28.551
2021-08-03,3.502,2.0397636363636362,28.05
2021-08-04,3.442,2.0059818181818185,27.594
2021-08-05,3.464,2.0057454545454543,27.594
2021-08-06,3.5740000000000003,2.0884363636363634,28.716
2021-08-07,3.605,2.119927272727273,29.154
2021-08-08,3.53,2.034090909090909,27.978
2021-08-09,3.502,2.0106,27.657
2021-08-10,3.697,1.8625818181818183,25.62
2021-08-11,3.255,1.1586727272727273,15.945
2021-08-12,3.762,1.8741272727272726,25.776
2021-08-13,3.469,1.9606181818181818,26.964
2021-08-14,3.564,1.2605636363636363,17.346
2021-08-15,3.475,1.8838545454545454,25.905
2021-08-16,3.424,1.8892407407407408,25.509
2021-08-17,3.41,1.8880370370370372,25.494
2021-08-18,3.9,1.5284150943396226,20.253
2021-08-19,3.679,1.8582830188679245,24.633
2021-08-20,3.521,1.9424716981132075,25.746
2021-08-21,3.9,1.2495,16.257
2021-08-22,3.623,1.9701153846153847,25.611
2021-08-23,3.473,2.202288888888889,24.774
2021-08-24,3.431,1.9487924528301888,25.83
2021-08-25,3.4130000000000003,1.9472830188679244,25.809
2021-08-26,3.442,1.9809811320754718,26.256
2021-08-27,3.411,1.991056603773585,26.394
2021-08-28,3.389,1.9723773584905662,26.148
2021-08-29,3.508,1.3848846153846155,18.009
2021-08-30,3.528,1.7273461538461539,22.461
2021-08-31,3.727,1.6881923076923078,21.945
2021-09-01,3.495,1.2308039215686273,15.708
2021-09-02,3.644,2.167705882352941,27.639
2021-09-03,3.581,2.124192307692308,27.621
