,ac_power_inv_16622_daily_max,ac_power_inv_16622_daily_mean,ac_energy_inv_16622_daily_sum
2018-01-01,0.1009999999999999,0.0376315789473684,0.466
2018-01-02,0.125,0.03777124183006534,0.4779999999999999
2018-01-03,0.221,0.0757483443708609,0.95
2018-01-05,0.0919999999999999,0.025374100719424444,0.2869999999999999
2018-01-06,0.109,0.042639097744360886,0.4699999999999999
2018-01-07,0.113,0.04664661654135336,0.518
2018-01-08,0.035,0.013525773195876278,0.116
2018-01-09,2.617,0.6172912621359223,5.3
2018-01-10,3.511,1.2937375,17.246
2018-01-11,2.244,0.46163694267515915,6.035
2018-01-12,0.379,0.11209090909090907,1.436
2018-01-13,4.191,1.3049869281045752,16.629
2018-01-14,4.388,1.6762420382165606,21.928
2018-01-15,3.624,0.8022857142857144,10.762
2018-01-16,3.624,0.683691823899371,9.065
2018-01-17,0.093,0.02465384615384613,0.321
2018-01-18,1.869,0.47212025316455697,6.216
2018-01-19,1.268,0.2781158536585366,3.8
2018-01-20,2.835,0.611335403726708,8.205999999999998
2018-01-21,3.904,1.2028375,16.038
2018-01-22,0.246,0.08421290322580642,1.091
2018-01-23,0.246,0.09916071428571425,0.931
2018-01-24,4.546,1.717313559322034,16.887
2018-01-25,4.478,2.442051282051282,23.809
2018-01-26,4.446000000000001,2.39585593220339,23.553
2018-01-27,3.853,1.9575555555555555,19.078
2018-01-28,1.794,0.7013304347826086,6.724
2018-01-29,4.428,1.680153846153846,16.387
2018-01-30,1.02,0.5246608695652174,5.036
2018-01-31,4.49,2.345268907563025,23.257
2018-02-01,1.14,0.3471785714285714,3.242
2018-02-02,0.956,0.37308108108108107,3.444
2018-02-03,3.1790000000000003,1.1962666666666666,11.965
2018-02-04,2.069,0.6122413793103448,5.916
2018-02-05,4.626,2.0463553719008267,20.634
2018-02-06,3.879,1.397198347107438,14.088
2018-02-07,0.7829999999999999,0.1905555555555555,1.707
2018-02-08,1.592,0.4369916666666666,4.37
2018-02-09,2.153,0.7101451612903226,7.332
2018-02-10,2.514,0.7895126050420168,7.825
2018-02-11,0.437,0.17698275862068963,1.711
2018-02-12,4.182,1.316264,13.714
2018-02-13,4.6930000000000005,2.5235079365079365,26.497
2018-02-14,4.534,1.367991935483871,14.139
2018-02-15,3.489,1.1874173228346456,12.567
2018-02-16,0.893,0.34192682926829265,3.498
