measured_on,ac_power__423,ac_voltage__426,dc_pos_voltage__424,dc_power__422,module_temp_2__430,poa_irradiance__421,system_id
2019-01-28 01:27:00,,122.0,,,,,10
2019-01-28 06:14:00,,,,,,0.0,10
2019-01-28 06:26:00,,121.0,,,,,10
2019-01-28 06:50:00,,,0.0,,,,10
2019-01-28 07:31:00,,122.0,,,,,10
2019-01-28 08:16:00,,,22.0,,,,10
2019-01-28 09:16:00,,122.0,,,,,10
2019-01-28 09:30:00,,122.0,,,,,10
2019-01-28 09:32:00,,122.0,,,,,10
2019-01-28 09:38:00,,122.0,,,,,10
2019-01-28 09:42:00,,,147.0,,,,10
2019-01-28 10:30:00,,122.0,,,,,10
2019-01-28 10:44:00,,122.0,,,,,10
2019-01-28 10:47:00,,122.0,,,,,10
2019-01-28 10:48:00,,122.0,,,,,10
2019-01-28 11:01:00,,,,203.0,,,10
2019-01-28 11:03:00,,,,,,442.0,10
2019-01-28 11:10:00,,,,,,672.0,10
2019-01-28 11:14:00,232.0,,,,,,10
2019-01-28 11:57:00,770.0,,,,,,10
2019-01-28 12:03:00,,,,1109.0,,,10
2019-01-28 12:11:00,,,,,,1104.0,10
2019-01-28 12:21:00,,,,1118.0,,,10
2019-01-28 12:24:00,967.0,,,,,,10
2019-01-28 12:27:00,,,,1142.0,,1436.0,10
2019-01-28 12:31:00,,,,,,1457.0,10
2019-01-28 12:37:00,,124.0,,1153.0,,,10
2019-01-28 12:53:00,,124.0,,,,,10
2019-01-28 13:04:00,,,,1150.0,,,10
2019-01-28 13:06:00,,,,1166.0,,,10
2019-01-28 13:09:00,,,,1203.0,,,10
2019-01-28 13:11:00,,124.0,,,,1398.0,10
2019-01-28 13:20:00,,,,,,1404.0,10
2019-01-28 13:21:00,1000.0,,,,,,10
2019-01-28 13:23:00,,,,1205.0,,,10
2019-01-28 13:24:00,,124.0,,,,1397.0,10
2019-01-28 13:26:00,,,,1236.0,,,10
2019-01-28 13:27:00,,,,1245.0,,,10
2019-01-28 13:32:00,1008.0,,,,,,10
2019-01-28 13:36:00,,,,,,1353.0,10
2019-01-28 13:38:00,,,,1205.0,,,10
2019-01-28 13:40:00,,,,,,1369.0,10
2019-01-28 13:44:00,1046.0,,,,,,10
2019-01-28 13:47:00,,,,1255.0,,,10
2019-01-28 13:51:00,,,,,,1295.0,10
2019-01-28 13:55:00,,,,1092.0,33.0,,10
2019-01-28 13:59:00,,,,,,1248.0,10
2019-01-28 14:04:00,,,,,,1132.0,10
2019-01-28 14:08:00,,122.0,,,,,10
2019-01-28 14:33:00,,,,1032.0,,,10
2019-01-28 14:34:00,,,,1049.0,,,10
2019-01-28 14:36:00,,,,,,1119.0,10
2019-01-28 14:37:00,,,,1097.0,,,10
2019-01-28 14:39:00,,,,,,1136.0,10
2019-01-28 14:50:00,,,,,,1089.0,10
2019-01-28 14:53:00,,,,,,1045.0,10
2019-01-28 14:59:00,,,,,,1005.0,10
2019-01-28 15:05:00,,124.0,,,,,10
2019-01-28 15:42:00,,,224.0,,,,10
2019-01-28 16:13:00,,,238.0,,,,10
2019-01-28 18:43:00,,122.0,,,,,10
2019-01-28 18:59:00,,122.0,,,,,10
2019-01-28 19:25:00,,122.0,,,,,10
2019-01-28 21:57:00,,122.0,,,,,10
2019-01-28 23:17:00,,121.0,,,,,10
