measured_on,ac_current__427,ac_power__423,ac_voltage__426,ambient_temp__428,das_battery_voltage__434,das_temp__433,dc_pos_current__425,dc_pos_voltage__424,dc_power__422,inverter_temp__432,module_temp_1__429,module_temp_2__430,module_temp_3__431,poa_irradiance__421,system_id
2007-05-04 00:00:00,0.3305,-0.4319,120.36,8.0743,13.837,8.029099999999998,0.0485,-0.0977999999999999,-0.0045999999999999,-99999.0,5.7489,5.3984,5.469,-2.2664,10
2007-05-04 00:15:00,0.3304,-0.437,120.29,7.8794,13.84,7.7556,0.0488,-0.1315,-0.0061,-99999.0,5.8616,5.378,5.5051,-1.8366,10
2007-05-04 00:30:00,0.3306,-0.4121,120.39,7.4905,13.845,7.5296,0.0492999999999999,0.186,0.0091,-99999.0,5.372,4.9633,5.2135,-2.0573,10
2007-05-04 00:45:00,0.331,-0.4312,120.45,7.473,13.849,7.3211,0.0493999999999999,-0.2773999999999999,-0.0138,-99999.0,5.3627,4.8865,5.204,-1.77,10
2007-05-04 01:00:00,0.3311999999999999,-0.4325999999999999,120.51,8.006399999999998,13.852,7.1386,0.0495999999999999,-0.1827999999999999,-0.0092999999999999,-99999.0,5.5023,5.1986,5.5375,-1.6144,10
2007-05-04 01:15:00,0.3313999999999999,-0.4047999999999999,120.56,7.5584,13.847,7.0256,0.05,0.1699,0.0079,-99999.0,4.979,4.9191,5.1906,-1.961,10
2007-05-04 01:30:00,0.3311,-0.4524,120.6,7.0417,13.852,6.9517,0.0499,0.1758,0.0085,-99999.0,4.6343,4.5367,4.8453,-1.7071,10
2007-05-04 01:45:00,0.3317999999999999,-0.4501999999999999,120.61,7.522999999999999,13.856,6.8555,0.0505999999999999,-0.0310999999999999,-0.0019,-99999.0,5.3931,4.9108,5.1371,-1.3958,10
2007-05-04 02:00:00,0.332,-0.4282,120.74,7.6014,13.858,6.7715,0.0509,-0.0079,-0.0008,-99999.0,5.7225,5.247,5.3333,-1.9074,10
2007-05-04 02:15:00,0.3321,-0.3982,120.78,7.2873,13.857,6.7202,0.0514999999999999,-0.0623999999999999,-0.0038,-99999.0,5.3011,4.912,5.0518,-2.0335,10
2007-05-04 02:30:00,0.3321,-0.4158,120.84,6.9199,13.862,6.6716,0.0511,-0.2480999999999999,-0.0129,-99999.0,4.8461,4.429,4.6412,-2.0464,10
2007-05-04 02:45:00,0.3315,-0.4121,120.41,6.8317,13.868,6.5817,0.0521,-0.1564,-0.0083999999999999,-99999.0,4.7541,4.3232,4.3962,-2.2004,10
2007-05-04 03:00:00,0.3322,-0.4245999999999999,120.25,6.4742,13.874,6.4613,0.0517999999999999,-0.056,-0.0032,-99999.0,4.172,3.809,3.7863,-2.5656,10
2007-05-04 03:15:00,0.3328999999999999,-0.4355999999999999,120.14,6.1802,13.88,6.2954,0.0521,-0.3603,-0.0190999999999999,-99999.0,3.8541,3.4888,3.6379,-2.1522,10
2007-05-04 03:30:00,0.3332999999999999,-0.4385,120.04,5.7159,13.889,6.0912,0.0521,-0.3175999999999999,-0.0167999999999999,-99999.0,3.4538,3.1501,3.3986,-2.1597,10
2007-05-04 03:45:00,0.3335,-0.4429,119.84,5.5708,13.896,5.86,0.0517999999999999,-0.0796999999999999,-0.0044999999999999,-99999.0,3.5215,3.1395,3.4652,-1.8001,10
2007-05-04 04:00:00,0.334,-0.4597999999999999,119.63,5.611,13.901,5.6347,0.0522999999999999,-0.024,-0.0012999999999999,-99999.0,3.6836,3.2937,3.607,-1.6111,10
2007-05-04 04:15:00,0.3357,-0.4445,119.91,5.6845,13.902,5.442,0.0524,-0.1323999999999999,-0.007,-99999.0,3.6077,3.2681,3.5654,-1.6778,10
2007-05-04 04:30:00,0.3358999999999999,-0.4290999999999999,119.94,5.5791,13.905,5.2767,0.0522,0.3783,0.0196999999999999,-99999.0,3.3706,3.0421,3.3489,-1.7149,10
2007-05-04 04:45:00,0.336,-0.4627999999999999,119.71,5.647,13.907,5.1331,0.0522999999999999,3.8144,0.1988999999999999,-99999.0,3.3694,3.283,3.5975,-1.2755,10
