measured_on,ac_current__427,ac_power__423,ac_voltage__426,ambient_temp__428,das_battery_voltage__434,das_temp__433,dc_pos_current__425,dc_pos_voltage__424,dc_power__422,inverter_temp__432,module_temp_1__429,module_temp_2__430,module_temp_3__431,system_id
2022-07-08 00:00:00,1.6043,-1.3626,118.22,18.094,13.202,19.84,0.0082299999999999,0.0044299999999999,0.00732,17.961,17.076,17.119,17.203,10
2022-07-08 00:01:00,1.6046,-1.3072,118.19,18.127,13.202,19.828,0.00128,-0.4469799999999999,0.00252,17.943,17.064,17.107,17.208,10
2022-07-08 00:02:00,1.6051,-1.2961,118.23,18.123,13.201,19.822,0.01188,0.8143,0.01042,17.926,17.052,17.083,17.214,10
2022-07-08 00:03:00,1.6051,-1.285,118.24,18.096,13.201,19.82,0.00384,-0.70367,-0.0043299999999999,17.925,17.042,17.09,17.193,10
2022-07-08 00:04:00,1.6038,-1.2961,118.26,18.073,13.202,19.82,0.0027399999999999,-0.34077,5e-05,17.92,17.061,17.093,17.205,10
2022-07-08 00:05:00,1.6046,-1.3293,118.16,18.046,13.202,19.82,0.0065799999999999,-0.37175,0.00265,17.91,17.041,17.086,17.199,10
2022-07-08 00:06:00,1.6046,-1.3072,117.78,17.989,13.203,19.82,0.0031099999999999,-0.0796599999999999,0.00157,17.89,16.966,17.074,17.218,10
2022-07-08 00:07:00,1.6046,-1.1853,117.81,17.899,13.202,19.814,-0.0029199999999999,1.0887,-0.00284,17.852,16.974,17.032,17.181,10
2022-07-08 00:08:00,1.6051,-1.3183,117.79,17.844,13.204,19.806,0.00018,-0.5133699999999999,0.00585,17.831,16.937,17.019,17.138,10
2022-07-08 00:09:00,1.6049,-1.3626,117.77,17.868,13.203,19.796,0.00621,0.29651,0.00304,17.811,16.897,17.035,17.174,10
2022-07-08 00:10:00,1.6057,-1.3404,118.1,17.9,13.205,19.792,0.00457,-0.8275799999999999,-0.0058399999999999,17.799,16.924,17.056,17.16,10
2022-07-08 00:11:00,1.6038,-1.3183,118.31,17.986,13.203,19.784,0.01371,0.09736,0.0027699999999999,17.79,16.938,17.119,17.238,10
2022-07-08 00:12:00,1.6049,-1.2739,118.35,18.119,13.203,19.772,-0.0014599999999999,-0.04868,0.0008899999999999,17.8,16.979,17.142,17.273,10
2022-07-08 00:13:00,1.6051,-1.3293,118.39,18.19,13.203,19.772,0.00749,-0.4027299999999999,-0.00525,17.845,17.14,17.128,17.226,10
2022-07-08 00:14:00,1.6049,-1.3072,118.4,18.2,13.205,19.772,0.00219,-0.4160099999999999,0.00092,17.846,17.138,17.138,17.233,10
2022-07-08 00:15:00,1.6043,-1.2186,118.41,18.197,13.203,19.768,0.00183,-1.1197,-0.00547,17.858,17.137,17.149,17.232,10
2022-07-08 00:16:00,1.6043,-1.2518,118.33,18.243,13.204,19.75,0.01024,0.67712,0.00583,17.845,17.013,17.179,17.325,10
2022-07-08 00:17:00,1.604,-1.274,118.18,18.237,13.203,19.748,0.00384,0.38945,0.0027299999999999,17.846,17.003,17.173,17.314,10
2022-07-08 00:18:00,1.6049,-1.285,118.18,18.219,13.204,19.742,-0.0043899999999999,0.40715,0.0029499999999999,17.831,16.991,17.136,17.27,10
