measured_on,ac_current__427,ac_power__423,ac_voltage__426,ambient_temp__428,das_battery_voltage__434,das_temp__433,dc_pos_current__425,dc_pos_voltage__424,dc_power__422,inverter_temp__432,module_temp_1__429,module_temp_2__430,module_temp_3__431,poa_irradiance__421,system_id
2018-05-12 00:00:00,1.3488,-0.91961,122.01,10.876,13.319,13.866,-0.00841,-0.4736199999999999,0.00286,11.906,11.89,11.877,11.927,-0.19327,10
2018-05-12 00:01:00,1.3485,-0.98609,122.0,10.854,13.321,13.861,-0.01115,-0.86756,0.0067,11.894,11.834,11.895,11.975,0.0,10
2018-05-12 00:02:00,1.3494,-1.0082,122.02,10.848,13.323,13.857,-0.00768,0.02213,0.0068199999999999,11.896,11.945,11.879,11.926,0.0,10
2018-05-12 00:03:00,1.3491,-0.96393,122.02,10.854,13.321,13.844,-0.01097,-0.05312,0.00206,11.887,11.914,11.889,11.947,0.0,10
2018-05-12 00:04:00,1.3494,-0.98609,122.03,10.867,13.322,13.83,-0.01718,-0.45149,0.0169599999999999,11.872,11.879,11.873,11.941,-0.0276099999999999,10
2018-05-12 00:05:00,1.3491,-0.99717,122.02,10.875,13.322,13.817,-0.01682,-0.5090299999999999,0.0066699999999999,11.871,11.895,11.856,11.905,0.0,10
2018-05-12 00:06:00,1.348,-0.99717,122.07,10.889,13.32,13.806,-0.0087799999999999,-0.56657,0.00199,11.861,11.835,11.874,11.951,0.0,10
2018-05-12 00:07:00,1.3499,-1.0193,122.03,10.901,13.322,13.795,-0.00713,-0.1327899999999999,-0.0007399999999999,11.86,11.84,11.868,11.939,-0.0276099999999999,10
2018-05-12 00:08:00,1.3483,-1.0083,121.98,10.839,13.321,13.778,-0.00914,0.2832899999999999,-0.00366,11.84,11.874,11.825,11.882,0.0,10
2018-05-12 00:09:00,1.3494,-0.98609,122.01,10.867,13.321,13.771,-0.00768,-0.0664,0.00055,11.845,11.855,11.835,11.892,-0.0552199999999999,10
2018-05-12 00:10:00,1.3485,-0.97501,122.03,10.917,13.321,13.762,-0.0065799999999999,0.34083,-0.01451,11.848,11.818,11.846,11.924,-0.0276099999999999,10
2018-05-12 00:11:00,1.3483,-0.97501,122.02,10.925,13.324,13.751,-0.01444,-0.1106599999999999,0.0030899999999999,11.851,11.839,11.828,11.895,-0.08283,10
2018-05-12 00:12:00,1.3488,-0.96393,122.02,10.892,13.322,13.749,-0.01408,-0.03984,-0.00538,11.849,11.887,11.824,11.884,-0.08283,10
2018-05-12 00:13:00,1.3505,-1.0083,122.09,10.947,13.322,13.729,-0.01188,-0.97822,0.0122399999999999,11.855,11.856,11.825,11.87,0.0,10
2018-05-12 00:14:00,1.3502,-0.98609,122.11,10.924,13.323,13.727,-0.01718,-1.3368,0.0267599999999999,11.853,11.806,11.825,11.886,0.0,10
2018-05-12 00:15:00,1.3491,-0.99717,122.04,10.895,13.323,13.707,-0.01298,-0.7923099999999998,0.01264,11.828,11.777,11.816,11.893,0.0,10
2018-05-12 00:16:00,1.3485,-1.0304,122.04,10.862,13.322,13.7,-0.01225,-0.4027999999999999,0.00265,11.811,11.727,11.83,11.93,-0.08283,10
2018-05-12 00:17:00,1.3485,-1.0193,122.08,10.87,13.323,13.685,-0.0011,-0.6551,0.00114,11.804,11.773,11.777,11.857,-0.0276099999999999,10
2018-05-12 00:18:00,1.3491,-0.98609,122.1,10.846,13.323,13.685,-0.0064,0.87199,-0.0050499999999999,11.795,11.782,11.802,11.887,0.0,10
2018-05-12 00:19:00,1.3488,-0.98609,122.11,10.9,13.322,13.671,-0.00932,0.88527,-0.00787,11.788,11.791,11.782,11.873,-0.2208799999999999,10
2018-05-12 00:20:00,1.3494,-1.0415,122.08,10.896,13.323,13.663,-0.00987,0.30984,-0.0039199999999999,11.784,11.692,11.794,11.908,0.0,10
2018-05-12 00:21:00,1.3497,-1.0083,122.09,10.906,13.323,13.663,-0.01207,-1.0977,0.01409,11.795,11.764,11.762,11.826,-0.13805,10
2018-05-12 00:22:00,1.3491,-0.96393,122.06,10.881,13.323,13.645,-0.01335,0.44263,-0.0066,11.768,11.725,11.746,11.84,0.0,10
