measured_on,ac_current__427,ac_power__423,ac_voltage__426,ambient_temp__428,das_battery_voltage__434,das_temp__433,dc_pos_current__425,dc_pos_voltage__424,dc_power__422,inverter_temp__432,module_temp_1__429,module_temp_2__430,module_temp_3__431,system_id
2022-06-06 00:00:00,1.6457,-1.2186,117.35,15.985,13.239,17.693,0.00238,-0.53107,-0.00289,14.429,13.331,13.529,13.646,10
2022-06-06 00:01:00,1.647,-1.274,117.69,16.027,13.237,17.684,0.00183,-0.5354999999999999,-0.00214,14.409,13.391,13.52,13.617,10
2022-06-06 00:02:00,1.6459,-1.3072,117.71,16.065,13.24,17.664,0.00768,0.6638399999999999,0.00728,14.385,13.477,13.569,13.666,10
2022-06-06 00:03:00,1.6457,-1.2629,117.73,16.092,13.243,17.647,0.0,-0.1726,-0.0044799999999999,14.361,13.379,13.584,13.715,10
2022-06-06 00:04:00,1.6451,-1.274,117.68,16.073,13.242,17.641,-0.0029199999999999,-0.29652,-0.00169,14.357,13.409,13.544,13.69,10
2022-06-06 00:05:00,1.6457,-1.2961,117.62,16.067,13.241,17.62,-0.0047499999999999,-0.3053699999999999,0.0063299999999999,14.346,13.41,13.534,13.667,10
2022-06-06 00:06:00,1.6462,-1.2407,117.63,16.071,13.242,17.618,0.0014599999999999,-0.35847,0.0008,14.341,13.39,13.568,13.705,10
2022-06-06 00:07:00,1.6448,-1.2629,117.66,16.097,13.242,17.597,-0.0073099999999999,-0.08851,0.0029399999999999,14.327,13.426,13.552,13.712,10
2022-06-06 00:08:00,1.6454,-1.2296,117.79,16.082,13.243,17.585,-0.00128,0.3053699999999999,-0.00457,14.316,13.339,13.528,13.683,10
2022-06-06 00:09:00,1.6457,-1.2518,117.78,16.054,13.242,17.571,-0.0011,-1.0843,0.0004899999999999,14.311,13.352,13.45,13.558,10
2022-06-06 00:10:00,1.6421,-1.2629,117.99,16.023,13.243,17.554,0.00055,0.6948199999999999,-0.00087,14.272,13.239,13.461,13.588,10
2022-06-06 00:11:00,1.6432,-1.2407,117.84,16.007,13.242,17.548,0.0029199999999999,-0.64171,-0.00093,14.277,13.209,13.395,13.511,10
2022-06-06 00:12:00,1.6426,-1.3072,117.73,15.991,13.244,17.529,-0.00219,0.0044299999999999,-0.0063299999999999,14.252,13.224,13.366,13.511,10
2022-06-06 00:13:00,1.6426,-1.274,117.77,15.981,13.246,17.521,-0.00366,-1.0621,0.00335,14.242,13.138,13.357,13.507,10
2022-06-06 00:14:00,1.6429,-1.274,117.79,15.974,13.244,17.504,-0.00201,0.82759,-0.00108,14.211,13.138,13.335,13.498,10
2022-06-06 00:15:00,1.6435,-1.2296,117.78,15.962,13.244,17.498,0.00201,0.23013,-0.00019,14.208,13.111,13.416,13.492,10
2022-06-06 00:16:00,1.6429,-1.2075,117.75,15.911,13.241,17.477,-0.00841,-0.0708099999999999,-0.00103,14.18,13.129,13.405,13.423,10
2022-06-06 00:17:00,1.6435,-1.274,117.79,15.855,13.246,17.456,-0.00165,-0.10621,-0.0016,14.148,13.106,13.383,13.374,10
2022-06-06 00:18:00,1.6426,-1.274,117.82,15.781,13.244,17.456,-0.0031099999999999,-0.2832399999999999,0.00147,14.143,13.148,13.431,13.38,10
2022-06-06 00:19:00,1.6421,-1.2518,117.82,15.811,13.245,17.438,-0.00987,-0.4868199999999999,0.0063699999999999,14.128,13.075,13.456,13.508,10
2022-06-06 00:20:00,1.6435,-1.2186,117.77,15.894,13.247,17.427,-0.00932,0.1283499999999999,-0.00387,14.116,13.108,13.494,13.58,10
2022-06-06 00:21:00,1.6421,-1.2408,117.81,15.975,13.245,17.411,0.00128,-0.18146,-0.00143,14.114,13.217,13.496,13.601,10
2022-06-06 00:22:00,1.6413,-1.2075,117.82,16.073,13.248,17.392,0.00219,-1.2392,-0.00283,14.129,13.315,13.55,13.653,10
2022-06-06 00:23:00,1.6405,-1.2297,117.88,16.133,13.246,17.387,0.0029199999999999,-1.3543,-0.00461,14.136,13.353,13.622,13.753,10
2022-06-06 00:24:00,1.6438,-1.2962,117.86,16.118,13.248,17.366,-0.00512,0.5842199999999999,0.0020699999999999,14.113,13.365,13.663,13.853,10
2022-06-06 00:25:00,1.6444,-1.3073,117.84,16.083,13.247,17.363,0.00201,0.3584999999999999,-0.0002999999999999,14.121,13.483,13.68,13.858,10
