measured_on,ac_current__427,ac_power__423,ac_voltage__426,ambient_temp__428,das_battery_voltage__434,das_temp__433,dc_pos_current__425,dc_pos_voltage__424,dc_power__422,inverter_temp__432,module_temp_1__429,module_temp_2__430,module_temp_3__431,system_id
2022-06-19 00:00:00,1.6355,-1.0076,118.3,21.82,13.136,23.82,0.00804,-0.40253,-0.00201,21.573,20.723,20.655,20.59,10
2022-06-19 00:01:00,1.636,-1.0408,118.25,21.766,13.135,23.8,0.0146199999999999,-0.00885,-0.0011,21.548,20.675,20.661,20.581,10
2022-06-19 00:02:00,1.6355,-1.074,118.28,21.72,13.137,23.793,0.01717,0.0442299999999999,0.0041599999999999,21.553,20.675,20.67,20.597,10
2022-06-19 00:03:00,1.636,-1.0629,118.32,21.696,13.137,23.78,0.00859,-0.09289,0.0007399999999999,21.552,20.719,20.7,20.603,10
2022-06-19 00:04:00,1.6357,-1.0519,118.35,21.696,13.137,23.762,0.01261,-0.8360199999999999,-0.00698,21.554,20.771,20.677,20.594,10
2022-06-19 00:05:00,1.6366,-1.074,118.41,21.673,13.136,23.74,0.01626,0.65024,0.0077099999999999,21.53,20.714,20.668,20.599,10
2022-06-19 00:06:00,1.6349,-1.0187,118.37,21.649,13.139,23.74,0.0096799999999999,-0.73429,-0.0113799999999999,21.538,20.73,20.678,20.603,10
2022-06-19 00:07:00,1.6355,-1.0629,118.36,21.629,13.138,23.731,0.01297,-1.0041,-0.01306,21.532,20.729,20.65,20.572,10
2022-06-19 00:08:00,1.636,-1.0408,118.36,21.601,13.139,23.713,0.01973,-0.4069499999999999,-0.00804,21.507,20.731,20.64,20.559,10
2022-06-19 00:09:00,1.6355,-0.98544,118.37,21.573,13.139,23.702,0.0231999999999999,0.51311,0.00747,21.481,20.586,20.619,20.599,10
2022-06-19 00:10:00,1.6363,-0.97437,118.43,21.539,13.139,23.687,0.01991,0.3759899999999999,0.0026199999999999,21.443,20.593,20.567,20.536,10
2022-06-19 00:11:00,1.6357,-1.0519,118.44,21.488,13.139,23.669,0.0140699999999999,-0.38041,-0.00545,21.429,20.603,20.51,20.434,10
2022-06-19 00:12:00,1.6357,-0.98544,118.51,21.458,13.141,23.66,0.01315,0.66793,0.0108299999999999,21.409,20.545,20.474,20.427,10
2022-06-19 00:13:00,1.6352,-0.96329,118.61,21.423,13.139,23.642,0.01114,-1.1545,-0.01361,21.375,20.427,20.427,20.358,10
2022-06-19 00:14:00,1.6344,-0.95222,118.66,21.406,13.139,23.634,0.01005,-0.73429,-0.0040499999999999,21.361,20.513,20.461,20.366,10
2022-06-19 00:15:00,1.6346,-1.0076,118.75,21.384,13.14,23.631,0.0157099999999999,-0.5352299999999999,-0.00859,21.363,20.494,20.387,20.287,10
2022-06-19 00:16:00,1.6352,-1.0076,118.7,21.354,13.14,23.607,0.01242,0.11501,0.00066,21.322,20.514,20.373,20.281,10
2022-06-19 00:17:00,1.6363,-1.074,118.51,21.33,13.141,23.607,0.00493,-0.30964,-0.0035,21.32,20.405,20.348,20.265,10
2022-06-19 00:18:00,1.6344,-1.0076,118.31,21.305,13.141,23.589,0.01516,-0.09289,0.0005599999999999,21.292,20.359,20.345,20.258,10
2022-06-19 00:19:00,1.6335,-1.0076,118.31,21.285,13.14,23.58,0.01388,-0.36714,-0.0070099999999999,21.29,20.421,20.363,20.246,10
2022-06-19 00:20:00,1.6349,-1.0408,118.25,21.299,13.14,23.569,0.0166299999999999,-0.0353899999999999,-0.00266,21.283,20.374,20.371,20.268,10
2022-06-19 00:21:00,1.6355,-1.0629,118.26,21.295,13.14,23.552,0.01589,-0.60158,-0.00892,21.283,20.414,20.349,20.25,10
2022-06-19 00:22:00,1.6346,-1.074,118.28,21.274,13.143,23.53,0.01388,-0.4158,-0.00547,21.25,20.361,20.327,20.247,10
2022-06-19 00:23:00,1.636,-1.0297,118.3,21.265,13.141,23.527,0.01973,-0.07077,-5e-05,21.253,20.354,20.337,20.235,10
2022-06-19 00:24:00,1.6344,-1.074,118.35,21.263,13.142,23.508,0.01553,0.70332,0.0089999999999999,21.239,20.4,20.387,20.285,10
2022-06-19 00:25:00,1.6357,-1.074,118.35,21.267,13.141,23.501,0.0140699999999999,0.16367,0.0107499999999999,21.249,20.375,20.372,20.294,10
2022-06-19 00:26:00,1.6355,-1.0187,118.3,21.25,13.141,23.494,0.01315,-0.5086899999999999,0.0019,21.247,20.393,20.378,20.287,10
2022-06-19 00:27:00,1.6363,-1.0962,118.27,21.228,13.141,23.475,0.0127899999999999,-0.60601,-0.0060899999999999,21.233,20.455,20.347,20.216,10
2022-06-19 00:28:00,1.6368,-1.0629,118.28,21.238,13.142,23.461,0.01553,-1.0174,-0.01393,21.233,20.427,20.375,20.248,10
2022-06-19 00:29:00,1.6352,-1.0408,118.35,21.24,13.143,23.448,0.01297,0.63255,0.0025699999999999,21.205,20.324,20.382,20.318,10
2022-06-19 00:30:00,1.6335,-1.0187,118.35,21.243,13.143,23.442,0.01608,0.85814,0.01132,21.203,20.39,20.389,20.303,10
2022-06-19 00:31:00,1.6355,-1.1072,118.32,21.228,13.143,23.422,0.01005,0.0619299999999999,-0.00157,21.189,20.365,20.341,20.26,10
