measured_on,ac_current__427,ac_power__423,ac_voltage__426,ambient_temp__428,das_battery_voltage__434,das_temp__433,dc_pos_current__425,dc_pos_voltage__424,dc_power__422,inverter_temp__432,module_temp_1__429,module_temp_2__430,module_temp_3__431,system_id
2022-07-13 00:00:00,1.6253,-1.0519,118.7,21.675,13.138,23.503,0.01736,0.54408,0.01354,21.112,19.315,19.453,19.783,10
2022-07-13 00:01:00,1.6253,-1.074,118.76,21.684,13.137,23.501,0.01443,-0.22117,-0.0086499999999999,21.122,19.386,19.48,19.794,10
2022-07-13 00:02:00,1.6253,-1.0519,118.8,21.771,13.138,23.497,0.02101,-0.2919399999999999,-0.00653,21.155,19.499,19.633,19.941,10
2022-07-13 00:03:00,1.6283,-1.0187,118.8,21.901,13.138,23.475,0.01736,-1.2209,-0.02146,21.161,19.487,19.658,19.999,10
2022-07-13 00:04:00,1.6239,-1.0629,118.72,21.957,13.139,23.47,0.01608,-0.7563999999999999,-0.01339,21.186,19.647,19.674,19.98,10
2022-07-13 00:05:00,1.6258,-1.0297,118.75,22.012,13.139,23.448,0.01041,-1.0439,-0.0094599999999999,21.189,19.582,19.712,20.013,10
2022-07-13 00:06:00,1.6245,-1.0629,118.77,22.089,13.139,23.446,0.0109599999999999,-0.3361799999999999,-0.0008199999999999,21.223,19.599,19.714,20.014,10
2022-07-13 00:07:00,1.625,-1.0519,118.81,22.045,13.139,23.431,0.0083999999999999,-0.44234,-0.00369,21.211,19.465,19.596,19.909,10
2022-07-13 00:08:00,1.6264,-1.0519,118.79,21.859,13.14,23.422,0.01169,-0.8891,-0.01498,21.168,19.317,19.468,19.731,10
2022-07-13 00:09:00,1.6256,-1.0408,118.88,21.735,13.14,23.406,0.0202799999999999,0.58389,0.01608,21.107,19.202,19.342,19.583,10
2022-07-13 00:10:00,1.6258,-1.0519,118.87,21.619,13.138,23.395,0.01388,-0.40253,-0.00664,21.056,19.031,19.263,19.505,10
2022-07-13 00:11:00,1.625,-1.0851,118.9,21.472,13.14,23.389,0.01973,-0.14155,-0.0024399999999999,21.014,18.95,19.165,19.373,10
2022-07-13 00:12:00,1.6234,-1.074,118.92,21.341,13.139,23.369,0.01754,-0.45561,-0.00725,20.962,18.978,19.08,19.238,10
2022-07-13 00:13:00,1.6264,-1.0187,118.9,21.23,13.141,23.365,0.0133399999999999,0.2388599999999999,0.0032,20.914,18.825,19.015,19.205,10
2022-07-13 00:14:00,1.6261,-1.0187,118.88,21.132,13.142,23.343,0.01535,-0.6723599999999998,-0.0067799999999999,20.856,18.719,18.891,19.02,10
2022-07-13 00:15:00,1.6256,-1.0851,118.85,21.04,13.14,23.327,0.01425,0.53966,0.0088999999999999,20.777,18.551,18.775,18.914,10
2022-07-13 00:16:00,1.6253,-1.0187,118.83,20.97,13.141,23.316,0.01023,0.0884699999999999,0.00165,20.731,18.439,18.684,18.805,10
2022-07-13 00:17:00,1.6261,-1.074,118.85,20.92,13.142,23.314,0.0137,-0.21232,-0.0053099999999999,20.697,18.413,18.596,18.683,10
2022-07-13 00:18:00,1.6242,-1.074,118.82,20.83,13.145,23.294,0.0133399999999999,-0.0619299999999999,-0.0020899999999999,20.627,18.303,18.484,18.579,10
2022-07-13 00:19:00,1.625,-1.0297,118.83,20.734,13.141,23.279,0.01315,-0.72101,-0.00647,20.576,18.265,18.357,18.368,10
2022-07-13 00:20:00,1.6245,-1.0408,118.85,20.651,13.143,23.264,0.0146199999999999,-0.19463,0.0005199999999999,20.521,18.182,18.388,18.419,10
2022-07-13 00:21:00,1.6245,-1.0519,118.88,20.663,13.146,23.237,0.0133399999999999,0.0442299999999999,0.0011299999999999,20.478,18.223,18.391,18.543,10
2022-07-13 00:22:00,1.625,-1.0408,118.96,20.702,13.145,23.231,0.01754,-0.3406,0.00066,20.459,18.243,18.376,18.613,10
2022-07-13 00:23:00,1.6242,-1.1072,119.0,20.827,13.144,23.211,0.01882,0.4511899999999999,0.0094599999999999,20.436,18.317,18.433,18.609,10
2022-07-13 00:24:00,1.6247,-1.0962,119.02,21.031,13.145,23.205,0.0091299999999999,-0.82718,-0.00577,20.438,18.403,18.462,18.666,10
2022-07-13 00:25:00,1.6256,-1.0962,119.05,21.15,13.146,23.187,0.0146199999999999,-0.87583,-0.01247,20.4,18.298,18.452,18.706,10
2022-07-13 00:26:00,1.625,-1.0851,119.14,21.272,13.145,23.163,0.00987,0.80064,0.0070299999999999,20.368,18.28,18.508,18.795,10
2022-07-13 00:27:00,1.6242,-1.1183,119.13,21.434,13.147,23.152,0.01206,-0.5617699999999999,-0.0070899999999999,20.392,18.449,18.508,18.731,10
2022-07-13 00:28:00,1.625,-1.1072,118.86,21.544,13.146,23.128,0.00804,-0.67678,-0.0053499999999999,20.362,18.384,18.519,18.771,10
2022-07-13 00:29:00,1.625,-1.0851,118.64,21.581,13.147,23.106,0.00384,-1.0218,-0.00318,20.328,18.337,18.527,18.789,10
2022-07-13 00:30:00,1.6242,-1.074,118.65,21.568,13.147,23.09,0.01133,-0.97317,-0.0076,20.339,18.434,18.569,18.808,10
2022-07-13 00:31:00,1.6248,-1.1183,118.66,21.536,13.147,23.082,0.01261,-0.98203,-0.01572,20.356,18.45,18.615,18.952,10
2022-07-13 00:32:00,1.6256,-1.0519,118.69,21.522,13.147,23.061,0.02138,-0.77854,-0.0181599999999999,20.354,18.478,18.59,18.904,10
2022-07-13 00:33:00,1.624,-1.0851,118.67,21.517,13.146,23.038,0.0137,0.0796199999999999,0.00527,20.332,18.437,18.613,18.959,10
2022-07-13 00:34:00,1.6246,-1.0962,118.69,21.613,13.149,23.028,0.0191799999999999,-0.05308,0.00156,20.372,18.476,18.718,19.062,10
2022-07-13 00:35:00,1.6248,-1.0741,118.74,21.702,13.148,23.006,0.0137,0.00885,-0.0005299999999999,20.383,18.454,18.676,19.007,10
2022-07-13 00:36:00,1.624,-1.1516,118.73,21.66,13.149,23.003,0.0140699999999999,-0.11501,-0.00147,20.373,18.415,18.615,18.93,10
2022-07-13 00:37:00,1.6248,-1.1073,118.73,21.622,13.148,22.974,0.0122399999999999,0.18579,-0.00022,20.343,18.403,18.608,18.912,10
2022-07-13 00:38:00,1.6234,-1.1405,118.7,21.587,13.149,22.953,0.01352,-0.17252,-0.00415,20.333,18.412,18.591,18.922,10
2022-07-13 00:39:00,1.6248,-1.0962,118.71,21.558,13.148,22.939,0.0157099999999999,-0.05308,-0.0027399999999999,20.338,18.445,18.651,18.934,10
2022-07-13 00:40:00,1.6251,-1.0852,118.77,21.689,13.15,22.915,0.00512,-0.7210699999999999,-0.0043299999999999,20.404,18.627,18.782,19.075,10
2022-07-13 00:41:00,1.6246,-1.063,118.85,21.827,13.148,22.902,0.00804,0.04424,-0.00365,20.454,18.695,18.88,19.235,10
2022-07-13 00:42:00,1.6235,-1.1073,118.86,21.952,13.15,22.886,0.01389,0.48662,0.00732,20.51,18.783,18.954,19.29,10
2022-07-13 00:43:00,1.6241,-1.1073,118.6,22.023,13.148,22.873,0.01133,-0.5750899999999999,-0.00889,20.568,18.843,18.985,19.331,10
2022-07-13 00:44:00,1.6246,-1.0963,118.31,22.085,13.149,22.849,0.01553,-0.21234,-0.00337,20.603,18.929,19.042,19.375,10
2022-07-13 00:45:00,1.6243,-1.0741,118.25,22.104,13.148,22.826,0.0140699999999999,-0.30524,0.0009799999999999,20.599,18.918,19.01,19.316,10
2022-07-13 00:46:00,1.6238,-1.1074,118.32,22.1,13.148,22.816,0.0159,-0.3760299999999999,-0.0064799999999999,20.585,18.817,19.055,19.332,10
2022-07-13 00:47:00,1.6244,-1.1295,118.31,22.099,13.149,22.801,0.0146199999999999,-0.18138,-0.0025899999999999,20.57,18.833,19.031,19.329,10
2022-07-13 00:48:00,1.6241,-1.1627,118.38,22.021,13.149,22.78,0.0133399999999999,-0.6547399999999999,-0.00759,20.534,18.756,18.954,19.213,10
2022-07-13 00:49:00,1.6246,-1.1738,118.42,21.908,13.15,22.775,0.01845,0.23447,0.0045199999999999,20.476,18.677,18.797,18.988,10
2022-07-13 00:50:00,1.6241,-1.0852,118.41,21.801,13.149,22.754,0.01261,0.00885,0.00444,20.388,18.478,18.687,18.858,10
2022-07-13 00:51:00,1.6241,-1.0409,118.66,21.614,13.15,22.75,0.0137,-1.5086,-0.01916,20.347,18.409,18.581,18.705,10
2022-07-13 00:52:00,1.6247,-1.0852,118.77,21.373,13.148,22.722,0.0054799999999999,-0.7078299999999998,-0.00298,20.263,18.282,18.507,18.655,10
2022-07-13 00:53:00,1.6247,-1.1406,118.76,21.171,13.151,22.705,0.0140699999999999,0.48664,0.0027,20.209,18.266,18.375,18.535,10
2022-07-13 00:54:00,1.623,-1.1185,118.71,21.013,13.151,22.697,0.01535,-0.59282,-0.01318,20.16,18.227,18.293,18.451,10
2022-07-13 00:55:00,1.625,-1.0852,118.84,20.873,13.153,22.673,0.0122399999999999,0.41143,0.00736,20.074,18.002,18.247,18.422,10
2022-07-13 00:56:00,1.6241,-1.0631,118.88,20.702,13.152,22.671,0.0166299999999999,-0.98213,-0.01779,20.048,17.964,18.153,18.256,10
2022-07-13 00:57:00,1.6233,-1.1406,118.8,20.552,13.152,22.65,0.01864,-0.69457,-0.0146,19.985,17.896,18.092,18.24,10
2022-07-13 00:58:00,1.625,-1.1295,118.61,20.501,13.15,22.637,0.0109599999999999,-0.20793,-0.00589,19.953,17.905,18.091,18.263,10
2022-07-13 00:59:00,1.6236,-1.1185,118.34,20.467,13.152,22.622,0.00932,0.35392,0.00346,19.92,17.816,18.101,18.271,10
2022-07-13 01:00:00,1.6233,-1.0963,118.38,20.488,13.153,22.603,0.0047499999999999,-0.52646,-0.00302,19.894,17.887,18.018,18.128,10
2022-07-13 01:01:00,1.625,-1.0963,118.42,20.496,13.151,22.596,0.0133399999999999,0.69015,0.01146,19.874,17.807,18.009,18.185,10
2022-07-13 01:02:00,1.625,-1.0742,118.47,20.567,13.154,22.575,0.0115099999999999,0.97329,0.0137699999999999,19.861,17.845,18.04,18.201,10
2022-07-13 01:03:00,1.6225,-1.1185,118.42,20.933,13.154,22.57,0.01023,-0.4822199999999999,-0.0020699999999999,19.943,18.093,18.205,18.379,10
2022-07-13 01:04:00,1.623,-1.0631,118.41,21.28,13.154,22.545,0.00457,-0.72997,-0.0049199999999999,20.015,18.179,18.349,18.611,10
2022-07-13 01:05:00,1.6244,-1.1406,118.4,21.456,13.154,22.543,0.0151699999999999,-0.11945,-0.00249,20.062,18.179,18.519,18.853,10
2022-07-13 01:06:00,1.6253,-1.0742,118.49,21.549,13.156,22.523,0.01498,1.022,0.00999,20.106,18.366,18.599,18.947,10
2022-07-13 01:07:00,1.6231,-1.1074,118.44,21.611,13.154,22.495,0.01626,-0.98657,-0.01626,20.163,18.477,18.64,18.976,10
2022-07-13 01:08:00,1.6225,-1.1185,118.44,21.59,13.155,22.493,0.0148,0.14599,0.0053899999999999,20.222,18.482,18.774,19.205,10
2022-07-13 01:09:00,1.6244,-1.0742,118.52,21.691,13.154,22.47,0.0109599999999999,-0.20793,0.00054,20.26,18.676,18.854,19.269,10
2022-07-13 01:10:00,1.6244,-1.1185,118.25,21.802,13.155,22.457,0.01206,-0.49107,-0.00679,20.325,18.818,18.983,19.428,10
2022-07-13 01:11:00,1.6247,-1.1074,118.18,21.854,13.155,22.442,0.01864,-0.35393,-0.0094699999999999,20.372,18.896,19.091,19.55,10
2022-07-13 01:12:00,1.6239,-1.0742,118.13,21.827,13.155,22.419,0.0096799999999999,-0.09291,-0.00266,20.39,18.965,19.122,19.556,10
2022-07-13 01:13:00,1.6239,-1.0742,117.95,21.882,13.154,22.41,0.0140699999999999,-0.19466,-0.0049399999999999,20.43,19.089,19.239,19.673,10
2022-07-13 01:14:00,1.6225,-1.0853,117.94,21.939,13.155,22.391,0.0122399999999999,-0.5043499999999999,-0.00449,20.457,19.054,19.184,19.634,10
2022-07-13 01:15:00,1.6242,-1.0963,117.97,21.966,13.154,22.391,0.0076699999999999,0.34066,-0.00116,20.485,19.037,19.187,19.65,10
2022-07-13 01:16:00,1.6244,-1.0853,117.99,21.921,13.155,22.38,0.01535,-0.26545,-0.00284,20.472,18.922,19.097,19.545,10
2022-07-13 01:17:00,1.6236,-1.1517,118.0,21.711,13.156,22.363,0.01243,-0.37163,-0.00313,20.409,18.812,18.971,19.314,10
2022-07-13 01:18:00,1.6244,-1.1074,118.1,21.493,13.155,22.34,0.0191899999999999,0.3937499999999999,0.00711,20.325,18.631,18.849,19.209,10
2022-07-13 01:19:00,1.6236,-1.0963,118.09,21.352,13.156,22.34,0.0122399999999999,0.14157,0.0095099999999999,20.294,18.642,18.81,19.124,10
2022-07-13 01:20:00,1.6242,-1.1185,118.08,21.24,13.154,22.318,0.0164499999999999,-0.4070199999999999,-0.01051,20.24,18.503,18.725,19.073,10
2022-07-13 01:21:00,1.6244,-1.0853,117.83,21.209,13.155,22.303,0.00877,-0.3672,-0.0072399999999999,20.207,18.481,18.704,18.975,10
2022-07-13 01:22:00,1.6236,-1.0963,117.68,21.143,13.157,22.288,0.01352,-0.26987,-0.00363,20.162,18.471,18.632,18.884,10
2022-07-13 01:23:00,1.6236,-1.1185,117.64,21.091,13.157,22.286,0.01169,0.20351,-6e-05,20.113,18.421,18.577,18.811,10
