,ac_power_inv_17175_daily_max,ac_power_inv_17175_daily_mean,ac_energy_inv_17175_daily_sum
2020-01-01,7.073,1.6919152542372882,24.957
2020-01-02,2.34,0.5603518518518519,7.566
2020-01-03,6.1400000000000015,1.3287586206896551,19.278
2020-01-04,8.663999999999998,1.2474035087719297,17.787
2020-01-05,8.693999999999999,1.9981379310344827,28.968
2020-01-06,8.423,1.945,28.218
2020-01-07,8.192,1.7612982456140351,25.104
2020-01-08,8.73,2.038172413793103,29.559
2020-01-09,8.392000000000001,2.019448275862069,29.283
2020-01-10,6.0120000000000005,1.5937241379310345,23.109
2020-01-11,4.195,1.0313898305084745,15.216
2020-01-12,3.0980000000000003,0.7470925925925925,10.089
2020-01-13,6.315,1.561965517241379,22.665
2020-01-14,8.018,1.8393728813559322,27.129
2020-01-15,5.58,1.1935,17.307
2020-01-16,9.492,2.085701754385965,29.739
2020-01-17,9.135,2.2951355932203388,33.855
2020-01-18,6.562,2.0626610169491526,30.432
2020-01-19,4.2330000000000005,0.8786896551724138,12.744
2020-01-20,9.654000000000002,2.4967796610169493,36.84
2020-01-21,9.908,2.4062033898305084,35.499
2020-01-22,9.613,2.498186440677966,36.846
2020-01-23,4.385,1.452949152542373,21.441
2020-01-24,7.768,1.3119655172413793,19.026
2020-01-25,9.718,2.5679322033898306,37.884
2020-01-26,9.987,2.5137457627118645,37.08
2020-01-27,7.006,1.5247241379310346,22.113
2020-01-28,9.625,2.65428813559322,39.162
2020-01-29,4.746,1.8879333333333332,7.086
2020-02-02,10.034,2.8703050847457625,42.348
2020-02-03,9.649,2.8274406779661017,41.709
2020-02-04,8.167,1.6477826086956522,19.232
2020-02-05,6.813,2.0299661016949155,29.952
2020-02-06,6.604,1.545864406779661,22.803
2020-02-07,11.066,3.135051724137931,45.456
2020-02-08,10.853,2.523491525423729,37.221
2020-02-09,10.754,3.225833333333333,48.387
2020-02-10,7.619,2.2627333333333333,33.945
2020-02-11,10.36,2.303169491525424,33.975
2020-02-12,8.141,1.8213833333333334,27.321
2020-02-13,11.183,2.3913333333333333,35.871
2020-02-14,11.627,2.7330526315789476,38.952
2020-02-15,10.970999999999998,3.497316666666667,52.464
2020-02-16,5.299,1.0202333333333333,15.309
2020-02-17,8.237,2.252362068965517,32.655
2020-02-18,2.967,0.6908,10.368
2020-02-19,2.809,0.5815087719298245,8.298
2020-02-20,1.26,0.27356896551724136,3.969
2020-02-21,12.2,2.7349666666666668,41.025
2020-02-22,11.681,3.829459016393442,58.398
2020-02-23,11.029000000000002,3.5361967213114753,53.934
2020-02-24,3.129,0.8008666666666667,12.015
2020-02-25,5.2330000000000005,1.4265172413793104,20.694
2020-02-26,3.139,0.7217666666666667,10.833
2020-02-27,11.835,3.9518196721311476,60.276
2020-02-28,11.675,3.9695737704918033,60.546
2020-02-29,13.292,3.6152295081967214,55.137
2020-03-01,11.422,4.016770491803278,61.26
2020-03-02,12.093,3.1917868852459015,48.681
2020-03-03,7.285999999999999,2.124762711864407,31.344
2020-03-04,2.193,0.47538333333333327,7.131
2020-03-05,1.812,0.1917719298245614,2.739
2020-03-06,12.143,3.825295081967213,58.344
2020-03-07,11.970999999999998,4.23639344262295,64.617
2020-03-08,10.198,3.7775862068965513,54.777
2020-03-09,12.367,3.7695000000000003,54.666
2020-03-10,7.2650000000000015,2.4541754385964913,34.98
2020-03-11,11.788,3.5071724137931035,50.853
2020-03-12,10.465,3.32501724137931,48.216
2020-03-13,10.482,3.767912280701754,53.7
2020-03-14,6.3260000000000005,2.108431034482759,30.57
