measured_on,ac_current__427,ac_power__423,ac_voltage__426,ambient_temp__428,das_battery_voltage__434,das_temp__433,dc_pos_current__425,dc_pos_voltage__424,dc_power__422,inverter_temp__432,module_temp_1__429,module_temp_2__430,module_temp_3__431,system_id
2022-05-28 00:00:00,1.6451,-1.1964,117.63,18.669,13.205,19.741,0.0011,0.18587,-0.0016999999999999,18.022,16.29,16.417,16.877,10
2022-05-28 00:01:00,1.6459,-1.1853,117.71,18.601,13.203,19.723,0.00457,-0.46026,-0.00165,17.985,16.135,16.243,16.699,10
2022-05-28 00:02:00,1.6456,-1.141,117.68,18.533,13.205,19.721,0.00347,0.18587,0.00366,17.962,16.065,16.201,16.616,10
2022-05-28 00:03:00,1.6465,-1.2296,117.72,18.448,13.206,19.701,0.0014599999999999,-0.47796,0.0030699999999999,17.929,15.988,16.111,16.44,10
2022-05-28 00:04:00,1.6465,-1.2186,117.74,18.383,13.205,19.687,0.0029199999999999,-0.26111,-0.00319,17.875,15.852,15.994,16.325,10
2022-05-28 00:05:00,1.647,-1.2186,117.78,18.373,13.204,19.667,0.00621,0.2699599999999999,0.0015399999999999,17.837,15.756,15.926,16.293,10
2022-05-28 00:06:00,1.6456,-1.2629,117.76,18.372,13.207,19.653,0.00676,-0.2168499999999999,0.0035999999999999,17.798,15.745,15.838,16.187,10
2022-05-28 00:07:00,1.6457,-1.1964,117.75,18.353,13.208,19.641,0.0089599999999999,-0.13719,0.0022599999999999,17.76,15.629,15.777,16.078,10
2022-05-28 00:08:00,1.6457,-1.1742,117.76,18.317,13.209,19.627,0.0060299999999999,-0.12834,-0.00513,17.714,15.578,15.694,15.996,10
2022-05-28 00:09:00,1.6454,-1.1964,117.78,18.458,13.207,19.615,0.0011,-0.2832399999999999,-0.00149,17.728,15.672,15.766,16.058,10
2022-05-28 00:10:00,1.6468,-1.1964,117.8,18.594,13.208,19.603,0.00749,0.0929399999999999,-0.0051399999999999,17.749,15.721,15.807,16.17,10
2022-05-28 00:11:00,1.6459,-1.1964,117.8,18.658,13.207,19.585,0.00329,0.0354,0.0076,17.761,15.749,15.779,16.102,10
2022-05-28 00:12:00,1.6457,-1.1743,117.8,18.562,13.207,19.579,0.00055,0.04868,-0.00265,17.71,15.553,15.731,16.056,10
2022-05-28 00:13:00,1.6462,-1.1743,117.8,18.405,13.208,19.559,0.0065799999999999,-0.70367,-0.00672,17.657,15.497,15.6,15.844,10
2022-05-28 00:14:00,1.6448,-1.141,117.88,18.3,13.209,19.543,-0.00055,-0.47354,-0.0035599999999999,17.622,15.502,15.579,15.773,10
2022-05-28 00:15:00,1.647,-1.1521,117.93,18.274,13.209,19.531,-0.00201,-0.14162,-0.00451,17.6,15.403,15.569,15.783,10
2022-05-28 00:16:00,1.6457,-1.1632,118.33,18.34,13.209,19.515,0.01024,0.20358,-0.0020999999999999,17.578,15.433,15.613,15.817,10
2022-05-28 00:17:00,1.6454,-1.1853,118.37,18.38,13.211,19.507,0.00512,0.2434099999999999,-0.00116,17.544,15.409,15.476,15.71,10
