measured_on,ac_current__427,ac_power__423,ac_voltage__426,ambient_temp__428,das_battery_voltage__434,das_temp__433,dc_pos_current__425,dc_pos_voltage__424,dc_power__422,inverter_temp__432,module_temp_1__429,module_temp_2__430,module_temp_3__431,system_id
2022-07-09 00:00:00,1.6063,-1.1406,117.7,20.421,13.162,22.262,0.0106,-0.2389,0.00055,19.736,18.223,18.36,18.478,10
2022-07-09 00:01:00,1.6068,-1.1074,117.6,20.478,13.16,22.248,0.0115099999999999,-0.3627799999999999,-0.0017899999999999,19.732,18.191,18.324,18.463,10
2022-07-09 00:02:00,1.6074,-1.1406,117.73,20.544,13.164,22.226,0.0082199999999999,-1.1414,-0.0073899999999999,19.716,18.19,18.312,18.44,10
2022-07-09 00:03:00,1.6087,-1.1517,117.72,20.596,13.162,22.209,0.00987,-0.63707,-0.00602,19.694,18.214,18.308,18.434,10
2022-07-09 00:04:00,1.6068,-1.1185,117.79,20.632,13.162,22.19,0.01133,-0.04424,-0.0004699999999999,19.676,18.17,18.326,18.448,10
2022-07-09 00:05:00,1.6085,-1.1628,117.82,20.653,13.163,22.184,0.0115099999999999,-0.26987,-0.00317,19.678,18.219,18.326,18.512,10
2022-07-09 00:06:00,1.6074,-1.1185,118.22,20.631,13.164,22.16,0.00877,-0.44684,-0.0012999999999999,19.649,18.169,18.329,18.496,10
2022-07-09 00:07:00,1.6068,-1.1296,118.21,20.584,13.164,22.152,0.0148,0.13272,0.00152,19.624,18.145,18.323,18.511,10
2022-07-09 00:08:00,1.6079,-1.1296,118.13,20.521,13.165,22.135,0.00914,0.3672,0.00425,19.611,18.221,18.299,18.452,10
2022-07-09 00:09:00,1.6074,-1.1296,117.76,20.497,13.162,22.116,0.0202799999999999,0.94676,0.01924,19.609,18.256,18.276,18.445,10
2022-07-09 00:10:00,1.606,-1.1074,117.86,20.47,13.163,22.097,0.00877,0.3318099999999999,0.0014,19.581,18.186,18.312,18.478,10
2022-07-09 00:11:00,1.6079,-1.1185,117.96,20.458,13.163,22.084,0.01498,-0.32739,-0.00676,19.589,18.272,18.359,18.516,10
2022-07-09 00:12:00,1.6085,-1.1074,117.94,20.48,13.164,22.073,0.0076699999999999,0.04424,-0.0034299999999999,19.586,18.312,18.355,18.52,10
2022-07-09 00:13:00,1.6079,-1.1185,117.98,20.494,13.164,22.058,0.01133,0.0,-0.0034499999999999,19.575,18.257,18.393,18.585,10
2022-07-09 00:14:00,1.6068,-1.1074,118.01,20.518,13.164,22.036,0.01206,-0.49109,-0.00683,19.553,18.284,18.397,18.559,10
2022-07-09 00:15:00,1.608,-1.1407,118.03,20.513,13.167,22.018,0.00694,-0.20352,0.0004899999999999,19.55,18.307,18.397,18.528,10
