measured_on,ac_current__427,ac_power__423,ac_voltage__426,ambient_temp__428,das_battery_voltage__434,das_temp__433,dc_pos_current__425,dc_pos_voltage__424,dc_power__422,inverter_temp__432,module_temp_1__429,module_temp_2__430,module_temp_3__431,system_id
2022-06-14 00:00:00,1.6245,-1.2736,117.81,17.416,13.173,21.782,0.00256,-0.19467,-0.00054,18.656,17.293,17.086,16.739,10
2022-06-14 00:01:00,1.6245,-1.329,117.83,17.4,13.172,21.744,0.00804,-0.42031,-0.00331,18.62,17.183,17.075,16.756,10
2022-06-14 00:02:00,1.6245,-1.3179,117.85,17.388,13.175,21.704,0.01005,-0.24776,-0.00485,18.596,17.245,17.005,16.659,10
2022-06-14 00:03:00,1.6251,-1.2514,117.95,17.353,13.174,21.668,0.0076699999999999,-0.39376,-0.00084,18.557,17.172,16.932,16.597,10
2022-06-14 00:04:00,1.6248,-1.2625,117.94,17.302,13.178,21.619,0.0076699999999999,-0.44685,-0.00263,18.496,17.015,16.831,16.532,10
2022-06-14 00:05:00,1.6256,-1.2736,117.88,17.253,13.177,21.583,0.0011,-0.25219,0.00111,18.436,16.935,16.727,16.432,10
2022-06-14 00:06:00,1.6257,-1.2515,117.83,17.209,13.178,21.545,0.0027399999999999,-0.3097099999999999,-0.0070699999999999,18.383,16.817,16.669,16.4,10
2022-06-14 00:07:00,1.6248,-1.329,117.79,17.145,13.178,21.506,0.0109599999999999,-0.15043,-0.00107,18.328,16.721,16.559,16.317,10
2022-06-14 00:08:00,1.6246,-1.2958,117.75,17.094,13.18,21.465,0.00804,-0.4822699999999999,-0.00368,18.282,16.649,16.527,16.275,10
2022-06-14 00:09:00,1.6251,-1.3622,117.79,17.048,13.181,21.425,0.01261,-0.2167999999999999,0.0001499999999999,18.234,16.561,16.435,16.207,10
2022-06-14 00:10:00,1.6243,-1.2958,117.97,16.992,13.18,21.388,0.01352,-0.2035299999999999,-0.00059,18.186,16.521,16.34,16.098,10
2022-06-14 00:11:00,1.6238,-1.2515,118.39,16.934,13.182,21.359,0.00969,-0.47785,-0.0030599999999999,18.154,16.437,16.321,16.076,10
2022-06-14 00:12:00,1.6254,-1.2737,118.47,16.878,13.183,21.309,0.0064,0.8096999999999999,-0.00029,18.092,16.416,16.277,16.076,10
2022-06-14 00:13:00,1.6243,-1.318,118.44,16.831,13.184,21.272,0.00676,-0.00442,-0.0015499999999999,18.057,16.382,16.235,16.038,10
2022-06-14 00:14:00,1.6244,-1.318,118.44,16.827,13.184,21.233,0.0089499999999999,-0.23008,-0.00617,18.022,16.4,16.275,16.043,10
2022-06-14 00:15:00,1.6246,-1.2737,118.52,16.837,13.184,21.196,0.0065799999999999,0.0,-0.00125,17.989,16.359,16.205,16.027,10
2022-06-14 00:16:00,1.6255,-1.2737,118.95,16.806,13.184,21.154,0.00347,-0.39822,-0.00033,17.945,16.342,16.197,15.967,10
2022-06-14 00:17:00,1.6255,-1.318,118.97,16.799,13.185,21.119,-0.00347,-0.1814099999999999,0.00338,17.913,16.307,16.223,15.973,10
2022-06-14 00:18:00,1.6252,-1.2848,119.03,16.802,13.185,21.076,0.00768,0.8141399999999999,0.00511,17.878,16.296,16.178,15.956,10
2022-06-14 00:19:00,1.6263,-1.2737,119.03,16.782,13.186,21.043,0.00384,0.7699,0.0043299999999999,17.84,16.249,16.149,15.925,10
2022-06-14 00:20:00,1.6252,-1.3291,118.98,16.759,13.187,21.004,0.00585,-0.38495,-0.00512,17.809,16.212,16.141,15.896,10
2022-06-14 00:21:00,1.6252,-1.3623,118.94,16.738,13.187,20.977,0.00585,-0.0354,-0.00101,17.772,16.077,16.077,15.9,10
2022-06-14 00:22:00,1.6247,-1.3402,118.95,16.703,13.187,20.934,0.00713,-0.1415899999999999,-0.00218,17.725,16.029,16.008,15.802,10
2022-06-14 00:23:00,1.6261,-1.2848,119.03,16.664,13.188,20.893,0.00219,-0.38495,-0.00564,17.666,15.94,15.943,15.781,10
2022-06-14 00:24:00,1.6252,-1.3291,119.04,16.634,13.19,20.857,-0.0031099999999999,-0.8982299999999999,0.0046899999999999,17.628,15.904,15.891,15.722,10
2022-06-14 00:25:00,1.6241,-1.3291,119.24,16.619,13.189,20.818,0.00384,0.08407,0.00142,17.581,15.838,15.831,15.692,10
2022-06-14 00:26:00,1.6239,-1.2848,119.58,16.595,13.191,20.781,0.00366,-1.2566,-0.00589,17.55,15.787,15.778,15.625,10
2022-06-14 00:27:00,1.6222,-1.2959,119.63,16.546,13.189,20.749,-0.00238,0.85841,-0.0014,17.49,15.649,15.775,15.704,10
2022-06-14 00:28:00,1.6247,-1.2959,119.77,16.468,13.191,20.709,0.00676,0.4601799999999999,-0.0029399999999999,17.454,15.651,15.702,15.538,10
2022-06-14 00:29:00,1.6236,-1.2737,119.76,16.375,13.193,20.673,-0.00128,-0.93806,-0.0036099999999999,17.418,15.6,15.61,15.449,10
2022-06-14 00:30:00,1.6233,-1.2959,119.78,16.316,13.193,20.634,0.0043899999999999,0.6416,-0.00079,17.358,15.479,15.653,15.541,10
2022-06-14 00:31:00,1.6244,-1.3845,119.77,16.261,13.194,20.601,0.00402,0.50443,0.0053299999999999,17.331,15.499,15.613,15.486,10
2022-06-14 00:32:00,1.625,-1.2959,119.84,16.212,13.194,20.564,0.0003699999999999,0.08407,-0.00668,17.302,15.476,15.588,15.431,10
2022-06-14 00:33:00,1.6236,-1.3845,119.85,16.157,13.191,20.533,0.0007299999999999,-0.11505,-0.00206,17.25,15.355,15.535,15.421,10
2022-06-14 00:34:00,1.623,-1.3734,119.83,16.117,13.193,20.492,0.00091,-0.3185899999999999,0.00451,17.21,15.398,15.453,15.304,10
2022-06-14 00:35:00,1.6236,-1.307,119.84,16.08,13.194,20.458,0.0003699999999999,0.99116,-0.00051,17.157,15.313,15.465,15.346,10
2022-06-14 00:36:00,1.6244,-1.3956,119.81,16.073,13.195,20.419,0.0047499999999999,0.72567,0.0025799999999999,17.14,15.485,15.447,15.262,10
2022-06-14 00:37:00,1.6236,-1.3956,119.66,16.07,13.196,20.384,0.0054799999999999,0.2699099999999999,0.0005699999999999,17.095,15.446,15.439,15.283,10
2022-06-14 00:38:00,1.6233,-1.4177,119.58,16.085,13.196,20.356,0.0011,0.29204,-0.0012899999999999,17.083,15.507,15.447,15.276,10
2022-06-14 00:39:00,1.6233,-1.4509,119.62,16.103,13.197,20.315,0.0011,-0.30974,0.0024399999999999,17.052,15.344,15.447,15.291,10
2022-06-14 00:40:00,1.6236,-1.4177,119.65,16.082,13.198,20.282,0.00347,-0.8938399999999999,-0.00577,17.026,15.366,15.435,15.231,10
2022-06-14 00:41:00,1.6234,-1.3513,119.61,16.085,13.2,20.25,0.01261,-0.52215,-0.00713,17.02,15.48,15.424,15.193,10
2022-06-14 00:42:00,1.6242,-1.2849,119.61,16.145,13.199,20.213,0.00621,0.02212,-0.00329,17.02,15.59,15.514,15.265,10
2022-06-14 00:43:00,1.6234,-1.3513,119.65,16.198,13.201,20.191,-0.00201,0.1769999999999999,0.0005,17.02,15.632,15.575,15.319,10
2022-06-14 00:44:00,1.6239,-1.3181,119.66,16.232,13.2,20.146,0.00164,-0.0796499999999999,0.0045799999999999,17.01,15.626,15.53,15.279,10
2022-06-14 00:45:00,1.6237,-1.4288,119.68,16.227,13.201,20.107,0.00201,-0.34515,-0.0030599999999999,16.962,15.523,15.419,15.208,10
2022-06-14 00:46:00,1.6226,-1.3846,119.69,16.202,13.201,20.074,0.00804,-0.2787799999999999,-0.01337,16.912,15.464,15.402,15.182,10
2022-06-14 00:47:00,1.6234,-1.3513,119.71,16.176,13.201,20.038,0.0007299999999999,-0.2345299999999999,0.0006899999999999,16.888,15.51,15.429,15.184,10
2022-06-14 00:48:00,1.624,-1.3624,119.78,16.141,13.203,20.01,-0.00256,-0.5310099999999999,0.00464,16.87,15.47,15.369,15.137,10
2022-06-14 00:49:00,1.6237,-1.3292,119.8,16.114,13.203,19.974,-0.0011,0.02655,0.0022599999999999,16.826,15.382,15.32,15.115,10
2022-06-14 00:50:00,1.6243,-1.4289,119.45,16.071,13.203,19.938,0.0,-0.3407399999999999,0.00158,16.8,15.354,15.282,15.034,10
2022-06-14 00:51:00,1.6237,-1.3625,119.18,16.038,13.204,19.902,0.0043899999999999,-0.11948,0.00347,16.766,15.332,15.259,15.01,10
2022-06-14 00:52:00,1.6243,-1.3625,119.2,16.019,13.205,19.874,0.01005,-0.2124099999999999,-7e-05,16.751,15.344,15.251,14.997,10
2022-06-14 00:53:00,1.6227,-1.4179,119.28,15.996,13.206,19.834,0.01024,0.3274699999999999,0.00396,16.698,15.264,15.178,14.927,10
2022-06-14 00:54:00,1.6232,-1.4068,119.32,15.964,13.206,19.814,0.0056699999999999,-0.0708,-0.0001299999999999,16.68,15.245,15.133,14.868,10
2022-06-14 00:55:00,1.6224,-1.3957,119.35,15.923,13.207,19.776,0.00804,0.1327599999999999,-0.00457,16.642,15.218,15.103,14.83,10
2022-06-14 00:56:00,1.6241,-1.3514,119.3,15.883,13.207,19.736,0.00091,-0.0044299999999999,0.00109,16.593,15.134,15.038,14.773,10
2022-06-14 00:57:00,1.6246,-1.3625,119.29,15.822,13.207,19.708,0.00164,-0.5708699999999999,0.00217,16.573,15.159,15.032,14.714,10
2022-06-14 00:58:00,1.6235,-1.296,119.36,15.778,13.21,19.677,0.0094999999999999,-0.2655199999999999,-0.00485,16.552,15.109,15.015,14.713,10
2022-06-14 00:59:00,1.623,-1.3071,119.31,15.72,13.207,19.638,-0.0041999999999999,0.73019,-0.00941,16.495,15.089,15.015,14.747,10
2022-06-14 01:00:00,1.6241,-1.4179,119.38,15.717,13.208,19.608,0.0007299999999999,-0.46909,-0.00076,16.495,15.123,15.041,14.706,10
2022-06-14 01:01:00,1.6247,-1.4179,119.37,15.715,13.208,19.581,0.0029199999999999,0.5045,0.00248,16.473,15.206,14.994,14.649,10
2022-06-14 01:02:00,1.6238,-1.3736,119.39,15.683,13.21,19.541,0.00768,0.2434,0.0012899999999999,16.428,15.06,14.96,14.655,10
2022-06-14 01:03:00,1.6236,-1.3736,119.43,15.667,13.21,19.511,0.0007299999999999,-0.5399,-0.0018,16.411,15.125,14.963,14.615,10
2022-06-14 01:04:00,1.6233,-1.2628,119.43,15.66,13.212,19.483,0.00128,0.11506,-0.00215,16.39,15.163,14.991,14.666,10
2022-06-14 01:05:00,1.6233,-1.3071,119.38,15.68,13.211,19.449,-0.0043899999999999,0.0,-0.00395,16.359,15.082,14.926,14.649,10
2022-06-14 01:06:00,1.6233,-1.3625,119.34,15.667,13.213,19.419,0.00018,0.24782,0.0004,16.332,15.162,14.899,14.597,10
