measured_on,ac_power__423,ac_voltage__426,dc_pos_voltage__424,dc_power__422,module_temp_3__431,poa_irradiance__421,system_id
2019-02-21 03:42:00,,122.0,,,,,10
2019-02-21 05:28:00,,,0.0,,,,10
2019-02-21 07:00:00,,,170.0,,,,10
2019-02-21 07:23:00,,,,101.0,,,10
2019-02-21 07:47:00,,,257.0,,,,10
2019-02-21 07:57:00,,,233.0,,,,10
2019-02-21 08:31:00,,123.0,,,,,10
2019-02-21 09:36:00,,,,427.0,,,10
2019-02-21 09:41:00,525.0,,,,,,10
2019-02-21 09:50:00,,,,559.0,,,10
2019-02-21 10:12:00,,124.0,,,,,10
2019-02-21 10:18:00,,,,1126.0,,,10
2019-02-21 10:28:00,,,244.0,,,,10
2019-02-21 10:29:00,1010.0,,,,,,10
2019-02-21 10:30:00,,,,1238.0,,,10
2019-02-21 10:34:00,,,,1117.0,,1018.0,10
2019-02-21 10:36:00,1007.0,,,,,,10
2019-02-21 10:37:00,,,,1102.0,,,10
2019-02-21 10:46:00,,,,1074.0,,,10
2019-02-21 11:10:00,,,,890.0,,,10
2019-02-21 11:16:00,,,,,28.0,,10
2019-02-21 11:26:00,,,,1092.0,,,10
2019-02-21 11:30:00,,,,1149.0,,,10
2019-02-21 11:32:00,,124.0,,,,,10
2019-02-21 11:35:00,,,,1257.0,,,10
2019-02-21 11:39:00,,,,,,1165.0,10
2019-02-21 11:40:00,,,,1248.0,,,10
2019-02-21 11:45:00,,,,,,1172.0,10
2019-02-21 11:58:00,,,,,,1036.0,10
2019-02-21 12:01:00,,,,1048.0,,,10
2019-02-21 12:02:00,,124.0,,,,,10
2019-02-21 12:04:00,,,,,,1128.0,10
2019-02-21 12:05:00,,,,,,1067.0,10
2019-02-21 12:06:00,,,,,,1013.0,10
2019-02-21 12:08:00,,,,1246.0,,,10
2019-02-21 12:10:00,1053.0,,,,,,10
2019-02-21 12:13:00,,,,,,1044.0,10
2019-02-21 12:18:00,,,,1137.0,,,10
2019-02-21 12:19:00,,,241.0,,,,10
2019-02-21 12:22:00,971.0,,,,,,10
2019-02-21 12:35:00,,,,,,1168.0,10
2019-02-21 12:39:00,,,,1196.0,,1126.0,10
2019-02-21 12:42:00,,,,,,1155.0,10
2019-02-21 12:48:00,,,,,,1170.0,10
2019-02-21 12:54:00,1001.0,,,,,,10
2019-02-21 13:02:00,,,,,,1138.0,10
2019-02-21 13:05:00,,,,,,1141.0,10
2019-02-21 13:08:00,,,,1196.0,,,10
2019-02-21 13:12:00,,,,,,1139.0,10
2019-02-21 13:14:00,,,,,,1142.0,10
2019-02-21 13:17:00,,,,1203.0,,,10
2019-02-21 13:18:00,,,,,,1142.0,10
2019-02-21 13:19:00,,,,1208.0,,,10
2019-02-21 13:20:00,1001.0,,,,,,10
2019-02-21 13:24:00,,,,1186.0,,1125.0,10
2019-02-21 13:29:00,,,,,,1011.0,10
2019-02-21 13:38:00,,,,,,1102.0,10
2019-02-21 14:10:00,,,,,,1030.0,10
2019-02-21 14:14:00,,,,1096.0,,,10
2019-02-21 14:21:00,,124.0,,,,,10
2019-02-21 14:27:00,,,,1003.0,,,10
2019-02-21 14:29:00,,,,1039.0,,,10
2019-02-21 14:32:00,,,,1020.0,,,10
2019-02-21 15:05:00,,,,884.0,,,10
2019-02-21 15:11:00,,,,,,783.0,10
2019-02-21 15:44:00,,,,571.0,,,10
2019-02-21 16:47:00,,,,176.0,,,10
2019-02-21 16:55:00,,,237.0,,,,10
2019-02-21 17:13:00,,122.0,,,,,10
2019-02-21 21:12:00,,,0.0,,,,10
2019-02-21 21:16:00,,,0.0,,,,10
2019-02-21 23:33:00,,122.0,,,,,10
2019-02-21 23:35:00,,122.0,,,,,10
2019-02-21 23:55:00,,,,,,0.0,10
2019-02-21 23:57:00,,,,,,0.0,10
2019-02-21 23:59:00,,,,,,0.0,10
