,ac_power_inv_17057_daily_max,ac_power_inv_17057_daily_mean,ac_energy_inv_17057_daily_sum
2024-01-01,1.745,0.5899724770642202,5.361
2024-01-02,5.49,1.7688000000000001,16.953
2024-01-03,6.284,1.709796460176991,16.106
2024-01-04,6.179,1.2553559322033898,12.346
2024-01-05,4.948,1.8778305084745763,18.475
2024-01-06,1.992,0.9846283185840708,9.278
2024-01-07,6.0440000000000005,1.664079646017699,15.673
2024-01-08,5.164,2.2553083333333332,22.556
2024-01-09,6.154,2.1769576271186444,21.41
2024-01-10,5.039,2.270869565217391,21.771
2024-01-11,4.925,2.3462016806722685,23.272
2024-01-12,3.752,1.34598347107438,13.578
2024-01-13,2.718,0.766595041322314,7.735
2024-01-14,4.703,2.0179583333333335,20.189
2024-01-15,3.116,0.9188974358974359,8.961999999999998
2024-01-16,1.262,0.6136120689655172,5.932
2024-01-17,5.672,1.6928220338983049,16.65
2024-01-18,4.123,1.2677478260869566,12.154
2024-01-19,5.133,1.5119661016949153,14.87
2024-01-20,3.488,1.1436302521008403,11.341
2024-01-21,5.932,1.9810252100840335,19.649
2024-01-22,2.103,0.7980598290598291,7.787
2024-01-23,5.418,1.6025785123966942,16.162
2024-01-24,3.8,0.8103529411764706,8.035999999999998
2024-01-25,6.276,1.7137796610169491,16.855
2024-01-26,5.074,2.4083360655737707,24.496
2024-01-27,4.612,1.9883360655737705,20.219
2024-01-28,4.8950000000000005,2.399031746031746,25.194
2024-01-29,4.93,2.5124112903225804,25.965
2024-01-30,5.849,2.301563492063492,24.171
2024-01-31,4.216,1.3576923076923078,13.242
2024-02-01,4.322,0.9180608695652174,8.808
2024-02-02,6.53,2.0014435483870967,20.686
2024-02-03,5.3180000000000005,1.8693709677419355,19.317
2024-02-04,2.458,0.7734916666666667,7.740999999999999
2024-02-05,4.876,1.4164583333333334,14.166
2024-02-06,6.345,1.1167073170731707,11.461
2024-02-07,4.236,1.1649827586206898,11.263
2024-02-08,4.72,1.367953125,14.593
2024-02-09,6.264,2.8851076923076926,31.263
2024-02-10,7.184,2.5233565891472867,27.128
2024-02-11,5.7490000000000006,2.9081297709923666,31.754
2024-02-12,5.598,2.9099083969465647,31.77
2024-02-13,6.0760000000000005,2.7605572519083967,30.142
2024-02-14,5.937,2.5238,27.351
2024-02-15,7.331,1.8008230769230769,19.512
2024-02-16,6.087,1.9944615384615387,21.617
2024-02-17,3.711,0.938984251968504,9.943
2024-02-18,6.676,2.8879848484848485,31.77
2024-02-19,6.7490000000000006,2.5150227272727275,27.667
2024-02-20,5.89,2.7707954545454547,30.488
2024-02-21,6.487,2.391128787878788,26.304
2024-02-22,5.865,3.276216417910448,36.588
2024-02-23,5.982,2.485330827067669,27.552
2024-02-24,6.4430000000000005,3.0365925925925925,34.165
2024-02-25,5.684,2.8764107142857145,26.845
2024-02-26,5.021,1.4722962962962962,16.565
2024-02-27,6.798,2.8845109489051093,32.943
2024-02-28,5.687,3.2246884057971017,37.085
2024-02-29,6.5200000000000005,3.2938394160583946,37.608
2024-03-01,7.724,1.6296086956521738,18.744
2024-03-02,8.06,2.3554776119402985,26.304
2024-03-03,7.127,3.154087591240876,36.019
2024-03-04,6.641,3.3926258992805756,39.304
2024-03-05,6.618,3.2963785714285714,38.468
2024-03-06,6.948,1.9174100719424458,22.215
2024-03-07,6.973,2.4000214285714283,28.008
2024-03-08,5.992,3.4551914893617024,40.606
2024-03-09,5.973,3.166584507042254,37.477
2024-03-10,6.345,3.215659574468085,37.794
2024-03-11,6.306,3.436589928057554,39.811
2024-03-12,7.396,2.7604285714285712,32.212
2024-03-13,6.502,2.583548611111111,31.008
2024-03-14,6.527,3.580132867132867,42.667
2024-03-15,6.808,3.3676620689655175,40.692
2024-03-16,6.726,3.2042916666666668,38.459
2024-03-17,6.059,3.4602827586206897,41.819
2024-03-18,5.99,3.4032123287671237,41.41
2024-03-19,5.937,3.4025342465753425,41.399
2024-03-20,5.904,3.3935205479452057,41.297
2024-03-21,5.9750000000000005,3.0972993197278913,37.947
2024-03-22,6.931,3.4514482758620693,41.713
2024-03-23,7.601,3.2159705882352942,36.453
2024-03-24,7.933,2.192721088435374,26.869
2024-03-25,7.485,3.007013422818792,37.349
2024-03-26,7.148000000000001,3.6545100671140944,45.384
2024-03-27,6.474,3.047201342281879,37.846
2024-03-28,7.450999999999999,2.072736111111111,24.879
2024-03-29,4.4110000000000005,1.5736620689655174,19.024
2024-03-30,7.501,3.0916382978723402,36.328
2024-03-31,7.765,3.0266418918918916,37.338
2024-04-01,7.119,3.603019867549669,45.344
2024-04-02,6.303,3.632830065359477,46.319
2024-04-03,6.273,3.602434210526316,45.639
2024-04-04,4.976,0.9221933333333334,11.529
2024-04-05,8.005,2.374690322580645,30.685
2024-04-06,8.031,4.084683098591549,48.338
2024-04-07,7.978,3.6897922077922076,47.352
2024-04-08,6.648000000000001,3.641621794871795,47.35
2024-04-09,6.497,3.745290322580645,48.383
2024-04-10,6.454,3.6393589743589745,47.32
2024-04-11,6.245,3.5916089743589747,46.697
2024-04-12,6.339,3.6327564102564103,47.231
2024-04-13,7.771,1.783235294117647,22.738
2024-04-14,8.048999999999998,2.4042738853503183,31.464
2024-04-15,8.021,3.2756835443037975,43.137
2024-04-16,6.633,3.7962101910828023,49.674
2024-04-17,6.894,3.425475,45.68
2024-04-18,7.107,3.3060817610062894,43.811
2024-04-19,6.192,3.6287232704402514,48.089
2024-04-20,6.407,3.5475590062111806,47.601
2024-04-21,6.295,3.52983850931677,47.365
2024-04-22,6.055,3.47404375,46.33
2024-04-23,6.542,3.623894409937888,48.627
2024-04-24,7.627,2.566740740740741,34.661
2024-04-25,7.902,3.364271604938272,45.425
2024-04-26,8.024000000000001,2.737525,36.512
