,ac_power_inv_16885_daily_max,ac_power_inv_16885_daily_mean,ac_energy_inv_16885_daily_sum
2023-01-01,0.515,0.17732352941176466,1.506
2023-01-02,0.2109999999999999,0.09953124999999997,0.792
2023-01-03,0.004,0.0025,0.0
2023-01-16,0.08,0.04090322580645159,0.324
2023-01-17,0.0449999999999999,0.016111111111111076,0.111
2023-01-18,0.171,0.060058823529411734,0.513
2023-01-19,0.001,0.001,0.0
2023-01-20,0.04,0.009499999999999995,0.039
2023-01-23,0.0109999999999999,0.0005714285714285679,0.003
2023-01-24,0.0599999999999999,0.01986206896551722,0.1439999999999999
2023-01-26,0.067,0.02534482758620687,0.189
2023-01-27,0.0539999999999999,0.01513636363636361,0.0899999999999999
2023-01-28,0.124,0.01594736842105261,0.078
2023-01-29,0.057,0.026037037037036997,0.1739999999999999
2023-01-30,0.0739999999999999,0.038068965517241336,0.276
2023-01-31,0.0719999999999999,0.03375862068965514,0.249
2023-02-01,0.069,0.02951724137931032,0.2129999999999999
2023-02-02,0.1019999999999999,0.0518333333333333,0.387
2023-02-03,0.017,0.006615384615384597,0.0449999999999999
2023-02-04,0.0609999999999999,0.0209259259259259,0.1499999999999999
2023-02-05,0.198,0.08454545454545452,0.7049999999999998
2023-02-06,0.8669999999999999,0.22614285714285712,1.983
2023-02-07,1.695,0.761975,7.626
2023-02-08,2.092,0.9982195121951218,10.236
2023-02-09,1.127,0.32860975609756093,3.369
2023-02-10,2.349,1.1393658536585365,11.679
2023-02-11,2.269,1.1296829268292683,11.58
2023-02-12,2.349,1.1308048780487805,11.598
2023-02-13,2.749,1.3956904761904763,14.655
2023-02-14,0.311,0.1436153846153846,1.404
2023-02-15,4.314,1.730609756097561,17.745
2023-02-16,4.112,1.4321627906976744,15.402
2023-02-17,4.21,2.0658837209302328,22.221
2023-02-18,3.801,1.5109302325581395,16.248
2023-02-19,4.019,1.0433023255813954,11.217
2023-02-20,0.106,0.03746341463414631,0.387
2023-02-21,0.7039999999999998,0.19945945945945942,1.851
2023-02-22,0.012,0.0012222222222222222,0.006
2023-02-24,0.004,0.004,0.0
2023-02-25,0.035,0.013933333333333322,0.108
2023-02-26,0.4809999999999999,0.1713428571428571,1.5
2023-02-27,0.201,0.10371794871794869,1.017
2023-02-28,2.432,1.0357954545454544,11.4
2023-03-01,0.258,0.06567567567567563,0.6149999999999999
2023-03-02,1.276,0.5440454545454545,5.991
2023-03-03,2.334,0.8641333333333333,9.723
2023-03-04,2.816,0.7850869565217391,9.033
2023-03-05,3.5420000000000003,1.0121818181818183,11.13
2023-03-06,0.569,0.2276428571428571,1.599
2023-03-07,3.154,1.3446595744680852,15.804
2023-03-08,0.902,0.3894565217391304,4.482
2023-03-09,1.403,0.6355116279069767,6.84
2023-03-10,0.115,0.05997368421052629,0.573
2023-03-11,0.027,0.008038461538461527,0.0539999999999999
2023-03-12,0.0259999999999999,0.005227272727272714,0.027
2023-03-13,1.291,0.4045263157894737,3.843
2023-03-14,2.863,1.456127659574468,17.127
2023-03-15,2.88,1.1962340425531917,14.064
2023-03-16,0.403,0.21254545454545454,2.337
2023-03-17,4.876,2.2507916666666667,27.018
2023-03-18,5.303,2.2922244897959185,28.092
2023-03-19,5.0600000000000005,2.6790416666666665,32.163
2023-03-20,4.779,2.492979591836735,30.552
2023-03-21,4.6770000000000005,1.7944897959183674,21.978
2023-03-22,1.66,0.7724255319148936,9.078
2023-03-23,4.986,2.4760400000000002,30.963
2023-03-24,4.797,2.5497,31.878
2023-03-25,5.097,2.394,29.334
2023-03-26,5.102,2.56734,32.106
2023-03-27,4.6770000000000005,2.2372799999999997,27.966
2023-03-28,5.234,2.1143061224489794,25.905
2023-03-29,5.033,2.72698,34.104
2023-03-30,3.031,0.8229791666666667,9.885
2023-03-31,0.8459999999999999,0.25335714285714284,2.661
2023-04-01,2.443,1.1994333333333334,8.997
2023-04-02,3.556,1.7508235294117644,22.332
2023-04-03,4.665,1.7255,22.434
2023-04-04,1.498,0.37871428571428567,4.653
2023-04-05,4.207,1.22888,15.366
2023-04-06,5.1610000000000005,2.6990377358490565,35.763
2023-04-07,4.7700000000000005,2.5385094339622643,33.651
2023-04-08,4.591,2.4593269230769232,31.977
2023-04-09,4.366,1.5848269230769232,20.61
2023-04-10,4.366,2.3226792452830187,30.783
2023-04-11,4.366,2.3030188679245285,30.525
2023-04-12,4.378,2.3279622641509436,30.858
2023-04-13,4.341,2.323547169811321,30.792
2023-04-14,4.329,2.0661666666666667,27.903
2023-04-15,0.8519999999999999,0.25246938775510197,3.09
2023-04-16,0.371,0.1384565217391304,1.596
2023-04-17,5.4110000000000005,2.513375,30.162
2023-04-18,4.731,2.443563636363636,33.609
2023-04-19,1.578,0.6386530612244897,7.836
2023-04-20,0.93,0.27230769230769225,3.552
2023-04-21,3.252,1.098425925925926,14.835
2023-04-22,1.584,0.6639607843137255,8.474999999999998
2023-04-23,5.273,1.5824642857142857,22.161
2023-04-24,4.256,1.6326964285714287,22.86
2023-04-25,5.199,2.5229999999999997,35.325
2023-04-26,4.797,2.062303571428571,28.884
2023-04-27,2.483,0.7309821428571428,10.239
2023-04-28,0.89,0.38899999999999996,5.46
2023-04-29,5.394,1.3394107142857141,18.744
2023-04-30,3.669,0.9257818181818182,12.741
2023-05-01,4.968,2.5073859649122805,35.739
2023-05-02,4.973,2.6335087719298245,37.53
2023-05-03,4.591,2.3427368421052632,33.387
2023-05-04,4.507,2.3444912280701757,33.411
2023-05-05,4.561,1.6891052631578947,24.072
2023-05-06,1.279,0.3779444444444444,5.106
2023-05-07,4.176,2.018220338983051,29.772
2023-05-08,4.7620000000000005,2.0778474576271186,30.657
2023-05-09,2.146,0.832509090909091,11.451
2023-05-10,4.285,1.765322033898305,26.049
2023-05-11,4.2940000000000005,1.4183793103448277,20.568
2023-05-12,1.609,0.7225,10.479
2023-05-13,1.195,0.41311111111111104,5.58
2023-05-14,3.477,1.4509818181818182,19.962
2023-05-15,4.471,2.2910677966101693,33.792
2023-05-16,3.268,1.7293559322033898,25.512
2023-05-17,3.438,1.6951694915254238,25.011
2023-05-18,2.066,0.68035,10.206
2023-05-19,4.971,1.500135593220339,22.137
2023-05-20,4.548,2.3525666666666667,35.298
2023-05-21,4.168,2.1965500000000002,32.967
2023-05-22,3.832,1.964,28.977
2023-05-23,4.104,2.1187833333333335,31.791
2023-05-24,4.125,1.8594754098360655,28.365
2023-05-25,4.245,2.1399833333333333,32.103
2023-05-26,4.417,2.247377049180328,34.278
2023-05-27,4.408,2.2460819672131147,34.251
2023-05-28,4.363,1.8630333333333333,27.954
2023-05-29,4.299,2.1241147540983607,32.394
2023-05-30,4.323,1.984706896551724,28.779
2023-05-31,4.248,2.085116666666667,31.29
2023-06-01,4.621,1.8071666666666668,27.123
2023-06-02,3.945,1.393377049180328,21.261
2023-06-03,3.987,1.6991967213114754,25.908
2023-06-04,4.067,1.957983606557377,29.859
2023-06-05,2.396,1.1458360655737705,17.493
2023-06-06,3.816,1.5215833333333333,22.836
2023-06-07,4.034,1.7895245901639345,27.288
2023-06-08,4.171,2.0851129032258067,32.316
2023-06-09,4.1,2.0578524590163934,31.383
2023-06-10,4.332,1.2135245901639344,18.516
2023-06-11,4.634,2.3182222222222224,36.525
2023-06-12,4.509,1.5919344262295083,24.279
2023-06-13,4.268,2.0736129032258064,32.151
2023-06-14,2.756,1.3827049180327868,21.09
2023-06-15,3.71,1.8291587301587302,28.821
2023-06-16,4.192,2.1728360655737706,33.147
2023-06-17,3.985,1.8888360655737704,28.818
2023-06-18,4.148,1.095904761904762,17.268
2023-06-19,4.45,1.8789032258064515,29.136
2023-06-20,4.047,2.0748387096774192,32.175
2023-06-21,4.125,2.0307540983606556,30.984
2023-06-22,4.374,1.5649354838709677,24.264
2023-06-23,3.981,1.3789032258064515,21.378
2023-06-24,3.933,1.011774193548387,15.696
2023-06-25,3.835,1.1352,17.046
2023-06-26,4.656,1.6992131147540985,25.914
2023-06-27,4.1690000000000005,1.608393442622951,24.54
2023-06-28,3.501,1.197,17.958
2023-06-29,4.119,1.982258064516129,30.726
2023-06-30,4.497,1.7929354838709677,27.804
2023-07-01,3.947,1.926016129032258,29.859
2023-07-02,4.324,1.9140983606557378,29.193
2023-07-03,4.374,1.8901935483870969,29.313
2023-07-04,2.404,0.9783934426229508,14.934
2023-07-05,4.429,2.101180327868853,32.049
2023-07-06,5.333,1.882274193548387,29.172
2023-07-07,2.819,1.3123387096774193,20.343
2023-07-08,4.8260000000000005,1.9921935483870967,30.891
2023-07-09,4.289,2.073112903225806,32.145
2023-07-10,4.051,1.9799999999999998,30.207
2023-07-11,4.401,1.7060833333333332,25.602
2023-07-12,4.4430000000000005,1.3352786885245902,20.364
2023-07-13,4.143,1.892293103448276,27.45
2023-07-14,3.808,1.5222833333333334,22.833
2023-07-15,3.99,1.4979166666666666,22.491
