measured_on,ac_current__427,ac_power__423,ac_voltage__426,ambient_temp__428,das_battery_voltage__434,das_temp__433,dc_pos_current__425,dc_pos_voltage__424,dc_power__422,module_temp_1__429,poa_irradiance__421,system_id
2022-11-25 00:17:00,1.3615,-73.59699999999998,-6.0961,0.25656,10.837,10.645,-0.6416899999999999,-16.723,10.721,1.8268,-10.133,10
2022-11-25 00:18:00,1.5647,-74.318,-5.9398,0.27187,10.745,11.037,-0.6440599999999999,-16.495,10.612,2.1496,-10.419,10
2022-11-25 00:19:00,-0.68569,-74.762,-6.3379,0.30884,10.696,11.037,-0.66553,-16.659,11.074,1.8699,-10.35,10
2022-11-25 00:20:00,0.75921,-74.519,-6.1547,0.3790299999999999,10.678,11.119,-0.6504699999999999,-16.78,10.899,2.1064,-10.328,10
2022-11-25 00:21:00,-0.98684,-73.446,-6.3082,0.4249899999999999,10.575,11.087,-0.6520799999999999,-16.949,11.039,2.0643,-10.224,10
2022-11-25 00:22:00,1.2266,-74.096,-6.0132,0.47986,10.574,11.168,-0.64153,-16.685,10.692,2.1985,-10.12,10
2022-11-25 00:23:00,0.8759,-75.129,-5.9653,0.52146,10.724,11.149,-0.6550599999999999,-16.129,10.558,2.0931,-9.859800000000002,10
2022-11-25 00:24:00,-0.5994899999999999,-72.289,-6.3835,0.51226,10.592,11.222,-0.6386,-17.394,11.102,2.2278,-9.3395,10
2022-11-25 00:25:00,1.4627,-73.187,-6.0411,0.45401,10.765,11.184,-0.6339299999999999,-16.765,10.621,2.152,-9.2907,10
2022-11-25 00:26:00,-0.07953,-73.74899999999998,-6.267,0.37329,10.687,11.345,-0.64929,-16.903,10.956,2.1606,-9.6562,10
2022-11-25 00:27:00,-1.5768,-72.232,-6.1703,0.29897,10.807,11.362,-0.62872,-17.223,10.823,2.0671,-10.099,10
2022-11-25 00:28:00,-1.6062,-73.75,-6.2192,0.22952,10.599,11.393,-0.6450099999999999,-17.072,10.998,2.1165,-10.361,10
2022-11-25 00:29:00,-0.8778599999999999,-75.177,-6.2158,0.14796,10.686,11.364,-0.6627699999999999,-16.549,10.959,1.7734,-10.725,10
2022-11-25 00:30:00,-0.69344,-75.296,-6.3181,0.0430499999999999,10.728,11.465,-0.6692099999999999,-16.727,11.186,1.7464,-10.804,10
2022-11-25 00:31:00,-0.3789699999999999,-72.709,-6.1048,-0.10553,10.592,11.383,-0.63409,-16.764,10.633,1.749,-10.877,10
2022-11-25 00:32:00,-0.57052,-75.32899999999998,-6.0717,-0.1671,10.803,11.472,-0.65802,-16.503,10.855,,-10.825,10
2022-11-25 00:33:00,1.8385,-64.484,-5.9646,-0.1334299999999999,10.34,10.207,-0.5759699999999999,-16.149,9.2632,0.95278,-9.4197,10
2022-11-25 00:34:00,-0.114,-74.504,-6.2009,-0.1898499999999999,10.906,11.506,-0.6538899999999999,-16.793,10.97,,-10.957,10
2022-11-25 00:35:00,-1.3716,-71.64,-6.3684,-0.24515,10.832,11.299,-0.6316899999999999,-17.385,10.983,1.3693,-11.113,10
2022-11-25 00:36:00,0.7917199999999999,-54.458,-7.0011,-0.2996699999999999,10.392,10.71,-0.49406,-19.376,8.212099999999998,,-10.67,10
2022-11-25 00:37:00,0.1805499999999999,-74.185,-6.2957,-0.4386399999999999,10.62,11.321,-0.6561799999999999,-16.853,11.062,1.2548,-11.522,10
2022-11-25 00:38:00,-0.76288,-73.102,-6.3085,-0.48618,10.985,11.39,-0.6399099999999999,-17.238,11.019,1.4394,-11.392,10
2022-11-25 00:39:00,0.0924299999999999,-75.182,-6.354,-0.48135,10.755,11.419,-0.6676199999999999,-16.827,11.23,1.3041,-11.652,10
2022-11-25 00:40:00,-0.3705,-73.196,-6.1165,-0.49328,10.348,11.324,-0.6347,-16.921,10.74,,-11.707,10
2022-11-25 00:41:00,-0.11694,-75.391,-6.2687,-0.50478,10.415,11.422,-0.66451,-16.596,11.033,,-11.707,10
2022-11-25 00:42:00,-0.79298,-75.315,-6.2695,-0.50588,10.56,11.45,-0.66702,-16.665,11.114,1.2866,-11.967,10
2022-11-25 00:43:00,-1.0004,-74.55299999999998,-6.1821,-0.49457,10.576,11.391,-0.6524999999999999,-16.807,10.945,1.2151,-12.019,10
2022-11-25 00:44:00,-0.23547,-74.126,-6.0667,-0.5137599999999999,10.445,11.441,-0.6438899999999999,-16.529,10.643,1.3535,-12.097,10
2022-11-25 00:45:00,-1.4101,-73.206,-6.3798,-0.52232,10.97,11.457,-0.6415699999999999,-17.524,11.244,1.4433,-12.175,10
2022-11-25 00:46:00,-1.1801,-75.10299999999998,-6.122,-0.51193,10.463,11.488,-0.6560599999999999,-16.611,10.899,,-12.356,10
2022-11-25 00:47:00,-1.3695,-72.775,-6.138,-0.46131,10.585,11.405,-0.63534,-16.902,10.735,1.2018,-12.096,10
2022-11-25 00:48:00,-1.1335,-74.50799999999998,-6.2882,-0.48007,10.737,11.522,-0.65946,-16.819,11.089,1.1817,-12.274,10
2022-11-25 00:49:00,-1.7476,-72.96599999999998,-6.1833,-0.50223,10.743,11.47,-0.63575,-16.925,10.762,,-11.849,10
2022-11-25 00:50:00,-1.1708,-76.143,-6.2906,-0.52676,10.93,11.64,-0.67081,-16.791,11.269,,-11.745,10
2022-11-25 00:51:00,0.49797,-63.588,-5.7697,-0.51441,10.563,10.657,-0.57161,-15.415,9.2186,,-10.833,10
2022-11-25 00:52:00,-1.2908,-73.29399999999998,-6.3265,-0.56783,10.727,11.476,-0.64605,-17.174,11.094,1.2359,-11.167,10
2022-11-25 00:53:00,-1.0049,-74.318,-6.2781,-0.54334,10.49,11.406,-0.65226,-16.909,11.031,1.1131,-11.271,10
2022-11-25 00:54:00,-1.5973,-73.04,-6.1974,-0.3892499999999999,10.772,11.544,-0.63993,-16.969,10.857,1.4149,-11.036,10
2022-11-25 00:55:00,-1.2104,-72.85899999999998,-6.4418,-0.279,10.694,11.457,-0.64709,-17.22,11.142,1.2865,-11.139,10
2022-11-25 00:56:00,-1.4249,-74.769,-6.3382,-0.2009199999999999,10.897,11.571,-0.659,-16.946,11.168,1.4504,-11.165,10
2022-11-25 00:57:00,-1.4099,-74.28199999999998,-6.224,-0.1464,10.816,11.466,-0.65168,-16.778,10.93,1.2961,-10.879,10
2022-11-25 00:58:00,-1.8243,-73.674,-6.0801,-0.15539,10.682,11.488,-0.63585,-16.788,10.672,1.4873,-11.06,10
2022-11-25 00:59:00,-1.7981,-73.108,-6.2539,-0.17834,10.607,11.505,-0.6361799999999999,-17.297,11.005,,-10.8,10
2022-11-25 01:00:00,-1.3684,-75.03499999999998,-6.2371,-0.22061,10.746,11.533,-0.66029,-16.718,11.038,0.62372,-10.85,10
2022-11-25 01:01:00,-1.6588,-74.98999999999998,-6.2156,-0.28171,10.885,11.446,-0.6534999999999999,-17.06,11.159,,-10.796,10
2022-11-25 01:02:00,-1.1439,-74.613,-6.3707,-0.29547,10.753,11.522,-0.66066,-16.904,11.17,,-11.108,10
2022-11-25 01:03:00,-1.741,-72.869,-6.183,-0.3184699999999999,10.81,11.499,-0.63655,-17.065,10.857,,-11.264,10
2022-11-25 01:04:00,-1.3459,-74.25799999999998,-6.335,-0.3242499999999999,10.436,11.52,-0.6563999999999999,-16.979,11.148,,-11.394,10
2022-11-25 01:05:00,-2.008,-73.57599999999998,-6.2368,-0.3135399999999999,10.51,11.492,-0.6424699999999999,-17.056,10.958,,-11.446,10
2022-11-25 01:06:00,-1.8849,-72.915,-6.3949,-0.27204,10.664,11.527,-0.64032,-17.454,11.172,,-11.368,10
2022-11-25 01:07:00,-1.4693,-73.387,-6.1507,-0.2830099999999999,10.719,11.47,-0.64188,-16.748,10.745,,-11.576,10
2022-11-25 01:08:00,-1.714,-74.751,-6.3471,-0.2791899999999999,10.675,11.467,-0.65224,-17.396,11.341,,-11.213,10
2022-11-25 01:09:00,-1.7164,-73.16899999999998,-6.1338,-0.30635,10.588,11.487,-0.6361499999999999,-16.83,10.697,,-11.063,10
2022-11-25 01:10:00,-1.4321,-74.01999999999998,-6.3034,-0.33326,10.9,11.546,-0.64834,-17.198,11.145,,-11.013,10
2022-11-25 01:11:00,-1.2436,-73.933,-6.0839,-0.4281499999999999,10.584,11.399,-0.64638,-16.467,10.636,0.81747,-11.091,10
2022-11-25 01:12:00,-1.4595,-72.786,-6.2395,-0.5090299999999999,10.521,11.481,-0.6369099999999999,-17.003,10.824,,-11.016,10
2022-11-25 01:13:00,-1.2011,-74.796,-6.1794,-0.60482,10.772,11.43,-0.65849,-16.635,10.948,,-10.835,10
2022-11-25 01:14:00,-1.7206,-74.34099999999998,-6.165,-0.6737199999999999,10.842,11.512,-0.6470599999999999,-16.86,10.905,,-11.095,10
2022-11-25 01:15:00,-1.5681,-74.887,-6.2452,-0.70637,10.605,11.463,-0.65531,-16.969,11.114,,-11.43,10
2022-11-25 01:16:00,-1.0767,-74.51099999999998,-6.3454,-0.63261,10.543,11.51,-0.65776,-16.929,11.134,,-11.507,10
2022-11-25 01:17:00,-1.8589,-73.905,-6.2568,-0.53466,10.837,11.477,-0.6423999999999999,-17.206,11.046,,-10.988,10
2022-11-25 01:18:00,-1.2213,-75.555,-6.1414,-0.57854,10.621,11.52,-0.66298,-16.506,10.933,,-10.777,10
2022-11-25 01:19:00,-1.4544,-74.83799999999998,-6.2291,-0.6373999999999999,10.592,11.495,-0.65198,-16.928,11.023,,-10.465,10
2022-11-25 01:20:00,-1.3069,-73.994,-6.2355,-0.6534499999999999,10.869,11.532,-0.6473299999999998,-16.962,10.977,,-10.517,10
2022-11-25 01:21:00,-1.6498,-73.391,-6.4218,-0.71982,10.859,11.495,-0.64468,-17.499,11.267,,-10.457,10
2022-11-25 01:22:00,-1.6704,-74.318,-6.2403,-0.7656,10.873,11.504,-0.65064,-16.951,11.018,,-10.172,10
2022-11-25 01:23:00,-1.2424,-74.935,-6.3449,-0.8156799999999998,10.759,11.487,-0.6608199999999999,-17.064,11.262,,-10.171,10
2022-11-25 01:24:00,-1.4951,-74.73099999999998,-6.3188,-0.8676099999999999,10.838,11.541,-0.6526199999999999,-17.138,11.178,,-10.578,10
2022-11-25 01:25:00,-1.6007,-73.33799999999998,-6.2951,-0.92099,10.764,11.496,-0.64193,-17.238,11.054,,-10.397,10
2022-11-25 01:26:00,-1.4817,-74.821,-6.3079,-0.89546,10.515,11.524,-0.65569,-17.061,11.181,,-10.578,10
2022-11-25 01:27:00,-1.5206,-74.2,-6.2844,-0.8845199999999999,10.579,11.528,-0.65083,-17.008,11.061,,-10.341,10
2022-11-25 01:28:00,-1.8351,-73.655,-6.3647,-0.86392,11.09,11.563,-0.6429399999999998,-17.544,11.268,,-10.108,10
2022-11-25 01:29:00,-1.7045,-74.662,-6.1172,-0.76638,10.948,11.549,-0.6511599999999999,-16.592,10.796,,-9.9,10
2022-11-25 01:30:00,-1.018,-73.58499999999998,-6.2452,-0.82471,10.596,11.53,-0.6485199999999999,-16.787,10.877,,-9.9493,10
2022-11-25 01:31:00,-1.8463,-75.03499999999998,-6.2067,-0.88267,10.595,11.455,-0.65056,-17.023,11.071,,-10.131,10
2022-11-25 01:32:00,-1.7914,-72.41599999999998,-6.3113,-0.76493,10.874,11.509,-0.63056,-17.407,10.971,,-9.9502,10
2022-11-25 01:33:00,-1.9948,-73.95999999999998,-6.2639,-0.48519,10.779,11.5,-0.6453499999999999,-17.186,11.088,,-9.6928,10
2022-11-25 01:34:00,-1.9425,-73.72,-6.2741,-0.2579299999999999,10.789,11.509,-0.64105,-17.35,11.11,,-9.1745,10
2022-11-25 01:35:00,-1.1971,-75.04,-6.1536,-0.0451599999999999,10.744,11.48,-0.65712,-16.554,10.878,,-8.4752,10
2022-11-25 01:36:00,-1.3886,-74.45699999999998,-6.3914,0.0486899999999999,10.801,11.478,-0.6538199999999998,-17.296,11.286,,-8.4762,10
2022-11-25 01:37:00,-1.6305,-73.988,-6.3248,0.16461,10.687,11.41,-0.64575,-17.256,11.137,,-8.1133,10
2022-11-25 01:38:00,-1.5586,-73.54399999999998,-6.3344,0.18859,10.69,11.512,-0.6444999999999999,-17.174,11.065,,-8.1142,10
2022-11-25 01:39:00,-1.2654,-73.28,-6.1696,0.19821,10.728,11.475,-0.6448099999999999,-16.606,10.704,,-8.1414,10
2022-11-25 01:40:00,-1.9374,-74.48999999999998,-6.2165,0.2530999999999999,10.737,11.515,-0.64355,-17.181,11.045,,-8.4266,10
2022-11-25 01:41:00,-1.6177,-75.49599999999998,-6.2987,0.2919999999999999,10.673,11.464,-0.6585499999999999,-17.159,11.294,,-8.374399999999998,10
2022-11-25 01:42:00,-1.7657,-73.427,-6.1741,0.2683599999999999,10.551,11.463,-0.63541,-17.014,10.806,,-8.5036,10
2022-11-25 01:43:00,-0.90895,-75.268,-6.1519,0.32861,10.782,11.475,-0.6618399999999999,-16.444,10.88,,-8.4258,10
2022-11-25 01:44:00,-1.4922,-74.00199999999998,-6.3618,0.30467,10.825,11.552,-0.6472,-17.373,11.239,,-8.504699999999998,10
2022-11-25 01:45:00,-2.0066,-73.452,-6.159,0.26085,10.805,11.494,-0.63775,-16.997,10.838,,-8.531399999999998,10
2022-11-25 01:46:00,-0.67513,-76.165,-6.2897,0.11817,10.679,11.469,-0.6693299999999999,-16.681,11.161,,-8.401799999999998,10
2022-11-25 01:47:00,-1.4991,-74.32599999999998,-6.1852,-0.02189,10.532,11.465,-0.64898,-16.789,10.892,,-8.609899999999998,10
2022-11-25 01:48:00,-1.8141,-73.89199999999998,-6.2608,-0.13392,10.708,11.505,-0.6408399999999999,-17.219,11.028,,-8.7918,10
2022-11-25 01:49:00,-1.0562,-74.801,-6.2512,-0.20795,10.712,11.48,-0.6590399999999998,-16.726,11.022,,-8.9993,10
2022-11-25 01:50:00,-1.7189,-73.92499999999998,-6.3381,-0.2662499999999999,10.648,11.493,-0.6411999999999999,-17.478,11.211,,-9.231000000000002,10
2022-11-25 01:51:00,-2.1801,-74.417,-6.1319,-0.32135,10.634,11.402,-0.64258,-16.928,10.873,,-9.334,10
2022-11-25 01:52:00,-1.3984,-73.93099999999998,-6.5682,-0.32899,10.705,11.458,-0.6490099999999999,-17.878,11.593,,-9.7488,10
2022-11-25 01:53:00,-2.1185,-73.29099999999998,-6.4165,-0.2912799999999999,10.422,11.471,-0.64114,-17.666,11.317,,-10.169,10
2022-11-25 01:54:00,-2.0978,-74.072,-6.1972,-0.19242,10.618,11.465,-0.6434699999999999,-17.01,10.938,,-10.456,10
2022-11-25 01:55:00,-1.5002,-74.775,-6.2411,-0.0694899999999999,10.763,11.445,-0.6514999999999999,-17.023,11.067,,-10.43,10
2022-11-25 01:56:00,-2.0466,-72.903,-6.0432,-0.01737,10.838,11.476,-0.6299,-16.798,10.57,,-10.011,10
2022-11-25 01:57:00,-1.7331,-73.66299999999998,-6.1231,0.0305999999999999,10.658,11.375,-0.63858,-16.899,10.787,,-10.347,10
2022-11-25 01:58:00,-1.4069,-74.29,-6.3303,0.0801999999999999,10.667,11.443,-0.65463,-16.981,11.117,,-10.192,10
2022-11-25 01:59:00,-1.5756,-73.836,-6.2682,0.17595,10.673,11.426,-0.64607,-16.947,10.932,,-10.343,10
2022-11-25 02:00:00,-1.2809,-75.492,-6.3871,0.26737,10.502,11.406,-0.6608899999999999,-17.194,11.363,,-9.8762,10
2022-11-25 02:01:00,-0.89738,-76.432,-6.3074,0.2955999999999999,10.877,11.401,-0.67391,-16.818,11.345,,-9.5911,10
2022-11-25 02:02:00,-1.2156,-74.79099999999998,-6.2366,0.3087699999999999,10.773,11.528,-0.6537699999999999,-16.857,11.025,,-9.5134,10
2022-11-25 02:03:00,-1.4442,-74.958,-6.2641,0.3019,10.67,11.408,-0.6591599999999999,-16.837,11.083,,-9.5394,10
2022-11-25 02:04:00,-1.9955,-74.45999999999998,-6.1971,0.29809,10.806,11.464,-0.6418599999999999,-17.13,10.989,,-9.8245,10
2022-11-25 02:05:00,-1.6332,-73.581,-6.2367,0.2982199999999999,10.657,11.43,-0.63826,-17.129,10.926,,-9.8225,10
2022-11-25 02:06:00,-1.6922,-73.822,-6.1124,0.2951699999999999,11.046,11.439,-0.64283,-16.748,10.756,,-9.7706,10
2022-11-25 02:07:00,-0.66203,-75.616,-6.2599,0.3441699999999999,10.42,11.398,-0.66495,-16.596,11.026,,-10.056,10
2022-11-25 02:08:00,-1.144,-74.759,-6.2956,0.38233,10.749,11.489,-0.65859,-16.935,11.146,,-9.8982,10
2022-11-25 02:09:00,-1.4166,-72.887,-6.1928,0.4273,10.798,11.448,-0.63424,-16.993,10.78,,-10.002,10
2022-11-25 02:10:00,-1.7087,-72.51999999999998,-6.1362,0.43224,10.763,11.474,-0.63138,-16.894,10.663,,-9.9756,10
2022-11-25 02:11:00,-1.6811,-73.379,-6.3566,0.4188,10.688,11.485,-0.6407899999999999,-17.381,11.136,,-10.259,10
2022-11-25 02:12:00,-1.0179,-73.742,-6.3402,0.39517,10.786,11.477,-0.6537699999999999,-16.775,10.965,,-10.104,10
2022-11-25 02:13:00,-1.2567,-74.607,-6.172,0.35818,10.541,11.472,-0.6507399999999999,-16.775,10.91,,-10.389,10
2022-11-25 02:14:00,-1.3947,-74.2,-6.3812,0.4004499999999999,10.702,11.523,-0.6484499999999999,-17.29,11.215,,-10.442,10
2022-11-25 02:15:00,-1.7702,-74.321,-6.2363,0.45537,10.641,11.437,-0.64687,-17.057,11.019,,-10.442,10
2022-11-25 02:16:00,-1.7393,-73.71599999999998,-6.2674,0.4793299999999999,10.675,11.547,-0.64348,-16.953,10.907,,-10.361,10
2022-11-25 02:17:00,-1.8041,-74.14799999999998,-6.1693,0.45327,10.586,11.51,-0.6473999999999999,-16.949,10.973,,-10.589,10
2022-11-25 02:18:00,-1.9762,-74.364,-6.1709,0.44794,10.689,11.538,-0.6429399999999998,-17.049,10.962,,-10.848,10
2022-11-25 02:19:00,-1.9926,-74.548,-6.3878,0.48319,10.825,11.526,-0.6497199999999999,-17.411,11.317,,-10.797,10
2022-11-25 02:20:00,-1.9205,-73.929,-6.2697,0.4813,10.625,11.543,-0.6439,-17.046,10.967,,-10.515,10
2022-11-25 02:21:00,-2.0828,-74.647,-6.2772,0.5308199999999998,10.805,11.547,-0.64929,-17.237,11.198,,-10.722,10
2022-11-25 02:22:00,-2.0467,-74.063,-6.2078,0.5631899999999999,10.738,11.61,-0.6450099999999999,-16.969,10.952,,-10.644,10
2022-11-25 02:23:00,-1.9392,-75.741,-6.3204,0.58779,10.85,11.557,-0.6623299999999999,-17.104,11.328,,-10.515,10
2022-11-25 02:24:00,-2.0616,-73.51399999999998,-6.2758,0.57789,10.574,11.573,-0.64093,-17.186,11.006,,-10.515,10
2022-11-25 02:25:00,-2.0802,-75.212,-6.4034,0.6102199999999999,10.873,11.593,-0.65788,-17.41,11.46,,-10.362,10
2022-11-25 02:26:00,-2.0454,-73.003,-6.2971,0.65248,10.696,11.607,-0.6366199999999999,-17.241,10.978,,-10.054,10
2022-11-25 02:27:00,-2.0521,-73.15399999999998,-6.2397,0.69288,10.856,11.598,-0.63751,-17.068,10.882,,-10.131,10
2022-11-25 02:28:00,-2.0586,-73.62999999999998,-6.211,0.7336599999999999,10.603,11.642,-0.63965,-17.047,10.895,,-9.7405,10
2022-11-25 02:29:00,-2.0613,-73.836,-6.1799,0.7537399999999999,10.638,11.623,-0.64019,-17.056,10.917,,-9.7389,10
2022-11-25 02:30:00,-2.0459,-72.852,-6.392,0.7628899999999998,10.476,11.558,-0.63127,-17.799,11.242,,-9.5576,10
2022-11-25 02:31:00,-2.0701,-74.009,-6.4159,0.8259499999999999,10.397,11.619,-0.65143,-17.332,11.287,,-9.4015,10
2022-11-25 02:32:00,-2.0721,-74.313,-6.35,0.85748,10.678,11.665,-0.6584999999999999,-16.847,11.09,,-9.194,10
2022-11-25 02:33:00,-2.1036,-75.71899999999998,-6.3436,0.8711999999999999,10.777,11.665,-0.67188,-16.631,11.178,,-8.9091,10
2022-11-25 02:34:00,-2.1219,-76.638,-6.3157,0.8085299999999999,10.735,11.726,-0.6777699999999999,-16.652,11.29,,-9.0614,10
2022-11-25 02:35:00,-2.0666,-74.147,-6.005,0.65883,10.992,11.625,-0.63714,-16.636,10.602,,-9.034,10
2022-11-25 02:36:00,-2.0868,-74.81699999999998,-6.3551,0.49518,10.631,11.63,-0.66176,-16.77,11.096,,-8.8528,10
2022-11-25 02:37:00,-2.0844,-75.046,-6.3975,0.34681,10.959,11.697,-0.66088,-17.047,11.27,,-9.2924,10
2022-11-25 02:38:00,-2.0661,-73.878,-6.1744,0.1620999999999999,10.636,11.68,-0.63243,-17.317,10.953,,-9.2923,10
2022-11-25 02:39:00,-1.9096,-75.912,-6.2414,0.00147,10.775,11.708,-0.6633,-16.777,11.131,,-9.6547,10
2022-11-25 02:40:00,0.1352599999999999,-89.345,-6.1684,-0.0069499999999999,10.4,10.981,-0.7677899999999999,-16.659,12.689,,-9.265,10
2022-11-25 02:41:00,-1.8897,-80.77599999999998,-6.4556,-0.20612,10.536,11.627,-0.7087499999999999,-16.987,12.002,,-9.9893,10
2022-11-25 02:42:00,-2.0802,-74.334,-6.41,-0.2625,10.808,11.827,-0.6437199999999998,-17.809,11.473,,-10.326,10
2022-11-25 02:43:00,-1.9879,-74.14499999999998,-6.198,-0.22695,10.623,11.759,-0.6463499999999999,-16.908,10.919,,-10.264,10
2022-11-25 02:44:00,-2.0381,-72.66899999999998,-6.1234,-0.25545,10.549,11.738,-0.62604,-17.173,10.753,,-10.11,10
2022-11-25 02:45:00,-2.0556,-74.271,-6.1154,-0.35763,10.732,11.774,-0.6424699999999999,-16.745,10.751,,-9.9541,10
2022-11-25 02:46:00,-1.4752,-73.572,-6.2451,-0.2935099999999999,10.664,11.447,-0.64609,-16.997,10.971,,-9.7487,10
2022-11-25 02:47:00,-2.0482,-73.083,-6.2522,-0.4178399999999999,11.036,11.849,-0.64241,-16.96,10.895,,-10.112,10
2022-11-25 02:48:00,-2.0967,-75.17199999999998,-6.3217,-0.54141,10.996,11.891,-0.6565199999999999,-17.25,11.327,,-10.06,10
2022-11-25 02:49:00,-2.1141,-76.12099999999998,-6.3852,-0.5563299999999999,10.627,11.861,-0.6664999999999999,-17.193,11.465,,-10.028,10
2022-11-25 02:50:00,-2.0702,-74.013,-6.0086,-0.59143,10.709,11.828,-0.63839,-16.62,10.613,,-10.028,10
2022-11-25 02:51:00,-2.0888,-75.13899999999998,-6.3878,-0.64019,10.554,11.821,-0.6569599999999999,-17.264,11.339,,-9.8986,10
2022-11-25 02:52:00,-2.0798,-74.583,-6.243,-0.7164899999999998,10.582,11.893,-0.6515699999999999,-16.931,11.028,,-10.028,10
2022-11-25 02:53:00,-2.0983,-75.477,-6.1635,-0.7638,10.732,11.856,-0.64778,-17.232,11.161,,-10.209,10
2022-11-25 02:54:00,-2.063,-73.95099999999998,-6.1555,-0.8594899999999999,11.04,11.912,-0.63349,-17.353,10.994,,-10.156,10
2022-11-25 02:55:00,-2.0388,-72.729,-6.2985,-0.9678,10.618,11.862,-0.631,-17.362,10.957,,-10.122,10
2022-11-25 02:56:00,-2.0711,-74.02899999999998,-6.1039,-0.99602,10.783,11.86,-0.6483299999999999,-16.446,10.661,,-9.6047,10
2022-11-25 02:57:00,-2.0706,-73.99599999999998,-6.5238,-0.91977,10.743,11.882,-0.64798,-17.855,11.564,,-9.2171,10
2022-11-25 02:58:00,-2.0908,-75.037,-6.3554,-0.87251,10.706,11.931,-0.65853,-17.069,11.244,,-9.1419,10
2022-11-25 02:59:00,-2.1111,-75.795,-6.4298,-0.7932,10.834,11.87,-0.6694299999999999,-17.065,11.425,,-9.2196,10
2022-11-25 03:00:00,-2.0427,-72.97,-6.397,-0.7637,10.759,11.896,-0.63585,-17.583,11.183,,-9.1424,10
2022-11-25 03:01:00,-2.1125,-76.126,-6.5339,-0.75124,10.837,11.866,-0.66617,-17.768,11.839,,-9.3249,10
2022-11-25 03:02:00,-2.0909,-75.203,-6.4626,-0.7588599999999999,10.785,11.938,-0.66061,-17.456,11.526,,-9.4285,10
2022-11-25 03:03:00,-2.0982,-75.56,-6.2439,-0.7908399999999999,10.777,11.912,-0.6622099999999999,-16.738,11.08,,-9.6873,10
2022-11-25 03:04:00,-2.0943,-75.26699999999998,-6.4,-0.81745,10.599,11.879,-0.6588,-17.27,11.369,,-9.946,10
2022-11-25 03:05:00,-2.037,-72.357,-6.3791,-0.86548,10.891,11.864,-0.628,-17.846,11.211,,-10.075,10
2022-11-25 03:06:00,-2.087,-75.018,-6.3943,-0.92965,10.629,11.915,-0.66192,-17.021,11.268,,-10.306,10
2022-11-25 03:07:00,-2.0972,-75.15699999999998,-6.2888,-0.95743,10.905,11.912,-0.6592299999999999,-17.003,11.203,,-10.562,10
2022-11-25 03:08:00,-2.0705,-74.031,-6.3071,-0.87744,10.816,11.92,-0.64173,-17.405,11.161,,-10.847,10
2022-11-25 03:09:00,-2.1074,-75.86,-6.3989,-0.73411,10.602,11.897,-0.6661799999999999,-17.128,11.404,,-10.849,10
