measured_on,ac_current__427,ac_power__423,ac_voltage__426,ambient_temp__428,das_battery_voltage__434,das_temp__433,dc_pos_current__425,dc_pos_voltage__424,dc_power__422,inverter_temp__432,module_temp_1__429,module_temp_2__430,module_temp_3__431,poa_irradiance__421,system_id
2010-07-04 00:00:00,0.1560999999999999,-0.1978,123.09,19.97,13.235,22.089,0.0159,-0.2457999999999999,-0.0037,-99999.0,17.795,26.419,-99999.0,-3.5229,10
2010-07-04 00:01:00,0.1560999999999999,-0.1318,123.11,19.861,13.232,22.06,0.0159,-0.4389,-0.0068999999999999,-99999.0,17.738,26.418,-99999.0,-3.6616,10
2010-07-04 00:02:00,0.1552,-0.1428,123.12,19.746,13.232,22.043,0.0149999999999999,-0.2369999999999999,-0.0033,-99999.0,17.68,26.437,-99999.0,-3.6339,10
2010-07-04 00:03:00,0.1557999999999999,-0.1648,123.11,19.647,13.234,22.013,0.0152999999999999,0.2019,0.0035,-99999.0,17.639,26.421,-99999.0,-3.6616,10
2010-07-04 00:04:00,0.1555,-0.1537999999999999,123.13,19.569,13.234,21.994,0.0155999999999999,0.2281999999999999,0.0033,-99999.0,17.574,26.445,-99999.0,-3.7171,10
2010-07-04 00:05:00,0.155,-0.1099,123.14,19.491,13.236,21.982,0.0152999999999999,0.9173,0.0142,-99999.0,17.527,26.464,-99999.0,-3.6895,10
2010-07-04 00:06:00,0.1555,-0.0989,123.06,19.416,13.239,21.959,0.0159,-0.2897,-0.0047,-99999.0,17.497,26.458,-99999.0,-3.7728,10
2010-07-04 00:07:00,0.155,-0.1208999999999999,123.09,19.354,13.239,21.929,0.0164,0.4126,0.0067999999999999,-99999.0,17.454,26.445,-99999.0,-3.4399,10
2010-07-04 00:08:00,0.1555,-0.1758,123.09,19.306,13.24,21.917,0.0155999999999999,-0.1799999999999999,-0.0037,-99999.0,17.402,26.445,-99999.0,-3.3566,10
2010-07-04 00:09:00,0.155,-0.0989,123.15,19.252,13.24,21.891,0.0161,-0.0526999999999999,-0.0005,-99999.0,17.383,26.419,-99999.0,-3.3011,10
2010-07-04 00:10:00,0.1552,-0.1318,123.2,19.227,13.24,21.864,0.0164,0.1361,0.002,-99999.0,17.366,26.378,-99999.0,-3.1347,10
2010-07-04 00:11:00,0.1555,-0.0989,123.25,19.211,13.243,21.843,0.0155999999999999,-1.1061,-0.017,-99999.0,17.345,26.352,-99999.0,-2.996,10
2010-07-04 00:12:00,0.1552,-0.0548999999999999,123.3,19.2,13.242,21.818,0.0152999999999999,-1.0314,-0.0155,-99999.0,17.29,26.343,-99999.0,-3.1347,10
2010-07-04 00:13:00,0.1552,-0.0879,123.35,19.194,13.244,21.801,0.0159,-1.2246,-0.0193,-99999.0,17.293,26.328,-99999.0,-3.0237,10
2010-07-04 00:14:00,0.1562999999999999,-0.2197,123.06,19.195,13.243,21.78,0.0164,-0.1711999999999999,-0.0028,-99999.0,17.302,26.291,-99999.0,-3.1069,10
2010-07-04 00:15:00,0.1570999999999999,-0.2417,122.53,19.166,13.243,21.755,0.0164,0.0350999999999999,0.0005999999999999,-99999.0,17.27,26.265,-99999.0,-3.1347,10
2010-07-04 00:16:00,0.1547,-0.1537999999999999,122.57,19.133,13.244,21.724,0.0155999999999999,0.9086,0.0138,-99999.0,17.218,26.256,-99999.0,-3.1624,10
2010-07-04 00:17:00,0.1555,-0.1537999999999999,122.57,19.098,13.246,21.701,0.0155999999999999,0.0966,0.0014,-99999.0,17.164,26.245,-99999.0,-2.9682,10
2010-07-04 00:18:00,0.1540999999999999,-0.1318,122.58,19.061,13.245,21.684,0.0149999999999999,-0.8207999999999999,-0.0123,-99999.0,17.117,26.248,-99999.0,-2.9405,10
2010-07-04 00:19:00,0.1547,-0.1648,122.55,18.995,13.244,21.653,0.0159,-0.0483,-0.0008,-99999.0,17.09,26.219,-99999.0,-2.8018,10
2010-07-04 00:20:00,0.155,-0.1648,122.51,18.953,13.247,21.632,0.0159,-0.2151,-0.0041999999999999,-99999.0,17.055,26.212,-99999.0,-2.9128,10
2010-07-04 00:21:00,0.155,-0.1537999999999999,122.49,18.938,13.249,21.605,0.0148,0.2326,0.0032,-99999.0,17.022,26.196,-99999.0,-3.1625,10
2010-07-04 00:22:00,0.1552,-0.1428,122.57,18.941,13.249,21.584,0.0149999999999999,0.3993999999999999,0.0057,-99999.0,17.005,26.176,-99999.0,-3.2735,10
2010-07-04 00:23:00,0.1547,-0.1648,122.58,18.949,13.25,21.565,0.0149999999999999,-0.9393,-0.0143,-99999.0,16.958,26.169,-99999.0,-3.4399,10
