,ac_power_inv_16439_daily_max,ac_power_inv_16439_daily_mean,ac_energy_inv_16439_daily_sum
2021-01-01,3.967,1.760921052631579,16.733
2021-01-02,0.826,0.3684954954954955,3.406
2021-01-03,3.486,0.9384912280701755,8.916
2021-01-04,3.177,0.9388558558558558,8.688
2021-01-05,4.488,2.3232434782608697,22.266
2021-01-06,3.573,1.3959655172413792,13.499
2021-01-07,4.455,2.2828684210526315,21.684
2021-01-08,3.914,1.3314491525423728,13.091
2021-01-09,4.378,2.4225213675213677,23.622
2021-01-10,4.011,1.26140350877193,11.981
2021-01-11,4.432,2.2125000000000004,21.388
2021-01-12,3.478,0.9869285714285715,9.212
2021-01-13,4.533,2.055025641025641,20.041
2021-01-14,4.437,2.4364583333333334,24.368
2021-01-15,4.363,2.3392100840336134,23.205
2021-01-16,4.218,2.3726218487394957,23.526
2021-01-17,4.373,2.442125,24.428
2021-01-18,4.5920000000000005,2.5621735537190085,25.835
2021-01-19,4.638,2.569549180327869,26.124
2021-01-20,4.593999999999999,2.5262314049586774,25.477
2021-01-21,4.591,2.045613445378151,20.3
2021-01-22,3.079,0.8826083333333333,8.827999999999998
2021-01-23,4.7,2.363688524590164,24.029
2021-01-24,1.411,0.5347723577235772,5.49
2021-01-25,4.863,2.6588130081300814,27.259
2021-01-26,3.557,1.109512605042017,10.997
2021-01-27,1.956,0.4905901639344262,4.996
2021-01-28,2.614,0.7826833333333333,7.831
2021-01-29,4.652,1.5257024793388432,15.388
2021-01-30,4.71,2.2952231404958674,23.148
2021-01-31,4.813,2.152447154471545,22.056
2021-02-01,4.792,2.6294959349593494,26.952
2021-02-02,5.122000000000001,1.8240573770491804,18.542
2021-02-03,4.784,2.108857142857143,22.142
2021-02-04,4.992,2.8751496062992126,30.428
2021-02-05,4.832,2.8943119999999998,30.148
2021-02-06,4.901,2.876700787401575,30.446
2021-02-07,4.893,2.7956875,29.822
2021-02-08,4.767,2.058544,21.434
2021-02-09,3.15,0.9956279069767442,10.701
2021-02-10,4.797,2.8376171875,30.267
2021-02-11,1.934,0.775944,8.077999999999998
2021-02-12,5.3870000000000005,2.859677165354331,30.26
2021-02-13,5.356,2.766813008130081,28.361
2021-02-14,2.2230000000000003,1.009246031746032,10.595
