,ac_power_inv_16777_daily_max,ac_power_inv_16777_daily_mean,ac_energy_inv_16777_daily_sum
2022-01-01,8.585,3.4114137931034483,32.977
2022-01-02,8.713000000000001,4.1506875,38.74
2022-01-03,8.532999999999998,4.1344642857142855,38.588
2022-01-04,8.211999999999998,3.890396551724138,37.607
2022-01-05,8.221,3.8639210526315786,36.707
2022-01-06,8.122999999999998,3.885061403508772,36.908
2022-01-07,8.088000000000001,3.9024955752212387,36.749
2022-01-08,7.525,3.097598214285714,28.911
2022-01-09,8.625,4.1161315789473685,39.103
2022-01-10,7.143,2.4643793103448277,23.822
2022-01-11,8.801,4.365153153153153,40.378
2022-01-12,9.028,2.7675254237288134,27.214
2022-01-13,6.158,1.8483947368421054,17.56
2022-01-14,8.353,3.897945945945946,36.056
2022-01-15,2.693,1.0014454545454545,9.18
2022-01-16,5.147,2.3995213675213676,23.395
2022-01-17,10.932,2.837104347826087,27.189
2022-01-18,5.897,1.208591304347826,11.582
2022-01-19,8.612999999999998,3.9040862068965514,37.74
2022-01-20,8.625999999999998,4.412155172413793,42.651
2022-01-21,8.724999999999998,4.3258898305084745,42.538
2022-01-22,8.753999999999998,4.50906779661017,44.339
2022-01-23,8.705,4.528102564102564,44.149
2022-01-24,8.839,4.6582,44.641
2022-01-25,8.823,4.543516666666666,45.435
2022-01-26,8.894999999999998,4.535781512605042,44.98
2022-01-27,9.143,4.869449152542373,47.883
2022-01-28,9.091,3.363099173553719,33.911
2022-01-29,7.039000000000001,1.755864,18.29
2022-01-30,9.047,4.8115042016806715,47.714
2022-01-31,9.009,2.5236611570247933,25.447
2022-02-01,7.695999999999999,1.99375,20.602
2022-02-02,9.213,4.90720325203252,50.299
2022-02-03,9.032,5.008237704918033,50.917
2022-02-04,9.765,5.460157024793388,55.057
2022-02-05,9.501,4.974462809917355,50.159
2022-02-06,9.129,5.191344262295082,52.779
2022-02-07,9.584,5.502286885245901,55.94
2022-02-08,9.52,5.157682926829268,52.866
2022-02-09,9.359,5.377487804878049,55.119
2022-02-10,9.621,5.471154471544716,56.079
2022-02-11,8.965,5.348762295081967,54.379
2022-02-12,9.25,5.472439024390244,56.093
2022-02-13,9.074,5.370216,55.94
2022-02-14,9.114,5.445952,56.729
2022-02-15,6.317,1.4686,15.298
2022-02-16,9.581,5.6665859375,60.444
2022-02-17,10.331,6.065472440944882,64.193
2022-02-18,9.594,5.918373015873017,62.143
2022-02-19,9.473,5.831690476190476,61.233
2022-02-20,9.577,5.854496062992125,61.96
2022-02-21,9.403,1.9058870967741934,19.694
2022-02-22,10.056,2.2121796875,23.597
2022-02-23,11.854,3.5695590551181104,37.778
2022-02-24,10.289,6.196937984496124,66.617
2022-02-25,9.903,5.8389999999999995,63.742
2022-02-26,10.287,6.1071755725190835,66.67
2022-02-27,9.654000000000002,4.7930300751879695,53.123
2022-02-28,9.881,5.875280303030303,64.628
2022-03-01,9.764,5.943274809160305,64.881
2022-03-02,9.948,5.66836090225564,62.824
2022-03-03,10.775,5.3140451127819555,58.897
2022-03-04,11.201,2.686016,27.979
2022-03-05,11.495,3.077563909774436,34.11
2022-03-06,11.5,3.924365671641791,43.822
2022-03-07,10.04,6.038866666666666,67.937
2022-03-08,10.18,6.109577777777778,68.733
2022-03-09,10.093,5.970698529411765,67.668
2022-03-10,10.899,4.208044117647058,47.691
2022-03-11,10.58,6.1866423357664235,70.631
2022-03-12,9.846,5.885109489051095,67.188
2022-03-13,10.014,5.832876811594203,67.078
2022-03-14,9.766,5.71468115942029,65.719
2022-03-15,9.696,5.717434782608695,65.751
2022-03-16,9.673,5.591828571428572,65.238
2022-03-17,9.633,5.730188405797101,65.897
2022-03-18,9.667,5.602971428571428,65.368
2022-03-19,9.593,5.426178571428571,63.305
2022-03-20,10.556,4.376478873239437,51.788
2022-03-21,9.457,5.157321678321678,61.458
2022-03-22,9.703,5.5379787234042555,65.071
2022-03-23,10.152,5.777411347517731,67.885
2022-03-24,9.515,5.507255319148936,64.71
2022-03-25,9.728,5.224402777777778,62.693
2022-03-26,9.461,5.426475524475524,64.666
2022-03-27,9.677,5.60645,65.409
2022-03-28,10.741,2.9196402877697842,33.819
2022-03-29,11.272,3.1644513888888888,37.973
2022-03-30,9.935,5.639993006993007,67.21
2022-03-31,6.934,2.2405220588235295,25.393
2022-04-01,10.59,4.3560275862068965,52.635
2022-04-02,4.466,1.3136592592592593,14.779
2022-04-03,3.852,1.256231884057971,14.447
2022-04-04,9.57,5.111698630136987,62.192
2022-04-05,9.247000000000002,5.193260273972602,63.185
2022-04-06,9.151,5.074571428571429,62.163
2022-04-07,9.61,5.308148648648649,65.467
2022-04-08,9.47,5.165567567567567,63.709
2022-04-09,9.148,5.009731543624161,62.204
2022-04-10,10.542,4.291520547945206,52.214
2022-04-11,10.969,4.660945205479452,56.708
2022-04-12,10.954,4.511917808219178,54.895
2022-04-13,9.582,5.2967933333333335,66.21
2022-04-14,9.44,5.240993288590604,65.076
2022-04-15,9.434,5.138393333333333,64.23
2022-04-16,10.977,4.28538,53.567
2022-04-17,9.438,5.145239999999999,64.316
2022-04-18,10.039,5.195872483221476,64.515
2022-04-19,9.862,5.308248366013072,67.68
2022-04-20,11.186,5.001714285714286,64.189
2022-04-21,9.658,5.292940789473684,67.044
2022-04-22,11.352,4.387536912751678,54.479
2022-04-23,9.849,5.346065789473684,67.717
2022-04-24,9.668,5.202577922077922,66.766
2022-04-25,9.75,5.177541935483871,66.877
2022-04-26,9.513000000000002,5.082587096774194,65.65
2022-04-27,9.561000000000002,5.2187161290322575,67.408
2022-04-28,10.711,4.3475600000000005,54.344
2022-04-29,9.69,5.19326923076923,67.513
2022-04-30,9.398,5.118909677419355,66.119
2022-05-01,9.596,5.177839743589744,67.312
2022-05-02,9.408,5.120974193548387,66.146
2022-05-03,9.839,4.284355263157894,54.268
2022-05-04,9.29,5.031165605095541,65.824
2022-05-05,9.359,5.072570512820513,65.943
2022-05-06,9.328,5.0045705128205125,65.059
2022-05-07,9.392,5.065350318471338,66.272
2022-05-08,11.799,2.9796451612903225,38.487
2022-05-09,9.661,4.945461538461538,64.291
2022-05-10,9.607,5.101119496855346,67.59
2022-05-11,9.834,5.218044025157233,69.139
2022-05-12,9.347,4.991616352201258,66.139
2022-05-13,9.022,4.844031446540881,64.183
2022-05-14,9.675,4.7352375,63.137
2022-05-15,9.368,4.551335403726708,61.064
2022-05-16,9.138000000000002,4.87359748427673,64.575
2022-05-17,9.21,4.915727272727273,63.085
2022-05-18,8.888999999999998,4.8666139240506325,64.077
2022-05-19,9.013000000000002,4.81174213836478,63.756
2022-05-20,3.77,1.2600196078431372,16.065
2022-05-21,11.29,2.2591307189542484,28.804
2022-05-22,9.21,4.906024844720497,65.822
2022-05-23,9.199,4.35123417721519,57.291
2022-05-24,8.916,4.833633540372671,64.851
2022-05-25,8.987,4.7109197530864195,63.597
2022-05-26,9.027,4.804037037037037,64.855
2022-05-27,9.147,4.5651375000000005,60.868
2022-05-28,9.559,3.3001032258064518,42.626
2022-05-29,9.632,4.044773584905661,53.593
2022-05-30,9.105,4.66167701863354,62.544
2022-05-31,9.044,4.84220987654321,65.37
2022-06-01,8.903,4.687447852760736,63.671
2022-06-02,9.081,4.6939625,62.586
2022-06-03,8.794,4.551124223602485,61.061
2022-06-04,8.923,4.785801242236025,64.21
2022-06-05,8.665000000000001,4.6209999999999996,62.769
2022-06-06,8.700000000000001,4.5865766871165645,62.301
2022-06-07,8.713000000000001,4.638184049079754,63.002
2022-06-08,8.487,4.554327160493827,61.483
2022-06-09,8.429,4.584654088050315,60.747
2022-06-10,8.306000000000001,4.321067073170732,59.055
2022-06-11,8.292,4.312920731707317,58.943
2022-06-12,8.506999999999998,4.445012195121951,60.748
2022-06-13,8.750999999999998,4.645865030674846,63.106
2022-06-14,8.537,4.455315151515151,61.261
2022-06-15,8.399000000000001,4.450079268292683,60.818
