measured_on,ac_current__427,ac_power__423,ac_voltage__426,ambient_temp__428,das_battery_voltage__434,das_temp__433,dc_pos_current__425,dc_pos_voltage__424,dc_power__422,inverter_temp__432,module_temp_1__429,module_temp_2__430,module_temp_3__431,poa_irradiance__421,system_id
2021-06-12 00:00:00,1.6335,-0.98593,120.34,15.119,13.219,18.012,0.0011,0.12392,-0.0060299999999999,14.916,12.683,12.937,13.132,-3.9756,10
2021-06-12 00:01:00,1.6324,-0.97485,120.24,15.111,13.204,17.992,-0.0047499999999999,0.0044299999999999,0.00011,14.882,12.716,12.936,13.099,-3.9756,10
2021-06-12 00:02:00,1.6327,-1.0081,120.28,15.194,13.217,17.982,0.00238,-0.42486,0.00159,14.873,12.703,12.953,13.138,-3.9756,10
2021-06-12 00:03:00,1.6319,-0.98593,120.28,15.261,13.218,17.959,-0.0053,-1.2082,0.00728,14.849,12.726,12.97,13.103,-3.9756,10
2021-06-12 00:04:00,1.633,-1.0192,120.35,15.332,13.218,17.942,-0.0027399999999999,-0.50009,0.0005199999999999,14.821,12.772,12.929,13.059,-3.9756,10
2021-06-12 00:05:00,1.6333,-0.96377,120.33,15.357,13.219,17.928,0.00621,-0.69925,-0.00759,14.795,12.75,12.847,13.012,-3.9756,10
2021-06-12 00:06:00,1.6327,-0.98593,120.33,15.296,13.219,17.916,-0.00402,0.68154,-0.0027599999999999,14.753,12.645,12.836,13.062,-3.9756,10
2021-06-12 00:07:00,1.6327,-0.99701,120.26,15.166,13.221,17.905,0.0027399999999999,-0.99576,-0.00119,14.732,12.657,12.848,12.99,-3.9755,10
2021-06-12 00:08:00,1.6333,-0.98593,120.39,15.128,13.222,17.875,-0.0060299999999999,0.44256,0.0017799999999999,14.694,12.696,12.844,13.036,-3.9755,10
2021-06-12 00:09:00,1.6344,-0.91946,120.45,15.127,13.222,17.86,0.00018,0.06196,0.0051799999999999,14.674,12.576,12.862,13.064,-3.9755,10
2021-06-12 00:10:00,1.633,-1.0081,120.34,15.109,13.224,17.829,-0.0029199999999999,-0.0398299999999999,0.00126,14.639,12.58,12.757,12.964,-3.9755,10
2021-06-12 00:11:00,1.6338,-0.98593,120.45,15.079,13.224,17.819,0.00402,0.2699599999999999,0.00432,14.622,12.617,12.793,12.991,-3.9755,10
2021-06-12 00:12:00,1.6341,-0.97485,120.37,15.091,13.225,17.796,-0.0089599999999999,0.73465,-0.00479,14.595,12.603,12.75,12.963,-3.9755,10
2021-06-12 00:13:00,1.6335,-0.98593,120.36,15.099,13.225,17.777,0.00128,0.1549,0.00413,14.57,12.556,12.749,12.973,-3.9755,10
2021-06-12 00:14:00,1.6341,-0.97485,120.42,15.113,13.225,17.746,-0.00238,-0.90725,0.00222,14.55,12.524,12.75,12.902,-3.9755,10
