,ac_power_inv_17361_daily_max,ac_power_inv_17361_daily_mean
2020-01-01,1.861,0.9478828828828829
2020-01-02,1.827,0.6213333333333334
2020-01-03,0.2059999999999999,0.09843925233644855
2020-01-04,0.966,0.20600980392156862
2020-01-05,1.785,0.5436
2020-01-06,1.923,0.7054234234234233
2020-01-07,1.83,0.5993035714285714
2020-01-08,1.692,0.5592831858407079
2020-01-09,1.695,0.26584684684684684
2020-01-10,0.356,0.1300285714285714
2020-01-11,0.252,0.09118181818181816
2020-01-12,0.395,0.14093518518518516
2020-01-13,0.4,0.19328828828828823
2020-01-14,0.842,0.2648260869565217
2020-01-15,0.273,0.10641346153846153
2020-01-16,1.959,1.0266695652173912
2020-01-17,0.422,0.13832673267326728
2020-01-18,0.0509999999999999,0.022441176470588218
2020-01-19,0.26,0.129295652173913
2020-01-20,0.961,0.3040775862068965
2020-01-21,1.812,0.9748448275862068
2020-01-22,0.953,0.37275652173913043
2020-01-23,0.4529999999999999,0.1933131313131313
2020-01-24,0.427,0.20531249999999998
2020-01-25,0.517,0.23562280701754384
2020-01-26,0.626,0.2647521367521367
2020-01-27,0.526,0.3012672413793103
2020-01-28,0.319,0.19643859649122802
2020-01-29,0.427,0.2455083333333333
2020-01-30,0.8399999999999999,0.3269830508474576
2020-01-31,0.55,0.3012564102564102
2020-02-01,0.926,0.3801965811965812
2020-02-02,1.988,0.9428211382113821
2020-02-03,2.019,0.9086916666666667
2020-02-04,1.146,0.41451666666666664
2020-02-05,0.503,0.18509090909090906
2020-02-06,2.0420000000000003,1.04025
2020-02-07,1.859,0.7233467741935483
2020-02-08,2.06,0.6029032258064515
2020-02-09,0.128,0.05481739130434779
2020-02-10,2.033,1.117792
2020-02-11,1.921,0.7768188976377952
2020-02-12,0.433,0.2076370967741935
2020-02-13,0.2359999999999999,0.10038333333333331
2020-02-14,0.6009999999999999,0.28761788617886175
2020-02-15,1.164,0.25990476190476186
2020-02-16,2.049,1.0154609374999999
2020-02-17,0.33,0.1344833333333333
2020-02-18,2.145,1.1811338582677164
2020-02-19,2.002,0.718267175572519
2020-02-20,2.216,1.1881969696969699
2020-02-21,2.214,1.1862272727272727
2020-02-22,2.117,1.0281654135338347
2020-02-23,2.082,1.1147786259541985
2020-02-24,0.6059999999999999,0.28977862595419845
2020-02-25,1.5590000000000002,0.32099248120300744
2020-02-26,1.248,0.4481893939393939
2020-02-27,2.153,0.7985746268656716
2020-02-28,1.456,0.4089624060150376
2020-02-29,2.23,1.1937058823529412
2020-03-01,2.057,1.0212941176470587
2020-03-02,1.953,0.6163695652173913
2020-03-03,2.1790000000000003,1.0204485294117647
2020-03-04,2.157,1.1656985294117648
2020-03-05,2.1630000000000003,0.6811764705882353
2020-03-06,2.182,1.2043985507246375
2020-03-07,2.194,1.1513071428571429
2020-03-08,2.052,1.108158273381295
2020-03-09,0.1499999999999999,0.06050746268656713
2020-03-10,1.699,0.4269782608695652
2020-03-11,0.745,0.2250928571428571
2020-03-12,1.791,0.3432666666666666
2020-03-13,2.195,1.1809219858156028
2020-03-14,0.324,0.13790647482014387
2020-03-15,0.542,0.30913380281690134
2020-03-16,0.4699999999999999,0.14786666666666665
2020-03-17,2.193,1.1524827586206896
2020-03-18,0.273,0.11649275362318838
2020-03-19,0.39,0.11819285714285713
2020-03-20,0.557,0.24220138888888887
2020-03-21,2.149,0.7992147651006711
2020-03-22,1.085,0.3569361702127659
2020-03-23,0.821,0.2963956834532374
2020-03-24,1.556,0.5379864864864865
2020-03-25,2.204,0.6102837837837838
2020-03-26,0.654,0.19742758620689652
2020-03-27,1.671,0.37310204081632653
2020-03-28,0.257,0.01998013245033111
2020-03-29,0.701,0.23611643835616433
2020-03-30,2.182,1.1404503311258278
2020-03-31,0.654,0.2905
2020-04-01,2.133,1.0381372549019607
2020-04-02,2.067,0.9792222222222222
2020-04-03,2.096,0.5303267973856209
2020-04-04,2.2230000000000003,1.1624144736842106
2020-04-05,2.147,1.1196387096774192
